measure,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19
1,4.1620428562164316,4.3561235666275016,3.667206764221192,2.175349980592728,6.101676285266876,4.303649067878723,3.3235066831111912,2.6933835744857793,5.61362898349762,6.206862270832063,4.3163692355155945,2.067013680934906,14.0,5.308158874511719,4.488043308258057,2.490464210510254,4.0383968353271475,14.0,3.1168274283409123
2,4.1882216930389395,4.29186350107193,3.6573646664619446,2.179515838623047,6.112835168838501,4.299442112445831,3.2871794998645787,2.691209584474564,5.62862640619278,6.204735219478606,4.321575462818147,2.0780515670776367,14.0,5.329609215259552,4.472463846206665,2.469788670539856,4.021879017353058,13.999999999999998,3.1672860682010646
3,4.118316888809203,4.362790107727052,3.680773496627809,2.16541588306427,6.108660340309143,4.334548890590668,3.341588705778122,2.6902209520339966,5.606702506542206,6.200292527675629,4.3167885541915885,2.0717993378639217,14.0,5.309830725193024,4.522105753421784,2.49292066693306,4.043067753314972,14.0,3.078077167272568
4,4.206921637058258,4.311095416545868,3.641388416290283,2.176067620515824,6.105670034885407,4.313570022583009,3.317667305469513,2.684339851140976,5.618340790271759,6.195014953613281,4.3265910148620605,2.10399466753006,14.0,5.323328614234923,4.493980526924132,2.4876026213169102,4.025064170360565,14.0,3.1600149571895595
5,4.287138342857362,4.273164391517638,3.646244168281555,2.2207738757133484,6.095679819583894,4.269953370094298,3.3349584639072423,2.6889179348945618,5.6596484780311584,6.230382084846497,4.329585909843445,2.1161565780639653,12.444444444444445,5.2968990206718445,4.473933756351472,2.4762524366378784,3.982652902603149,12.444444444444443,3.249647974967957
6,4.272867321968079,4.264604449272157,3.6764209270477295,2.1886498928070077,6.107652723789215,4.281887471675873,3.2876764237880707,2.682584553956985,5.653351604938508,6.196338415145874,4.326590597629547,2.0702539086341862,3.4506468176841736,5.3394871950149545,4.4681363105773935,2.4742557704448704,4.003770709037782,12.444444444444443,3.2357107400894165
7,4.238083899021149,4.31565660238266,3.684524416923523,2.174239933490753,6.109540283679963,4.307222247123718,3.310972809791565,2.6577101945877075,5.6318474411964425,6.198530554771423,4.334431231021881,2.094132333993912,3.4534476995468144,5.334130764007568,4.493433952331543,2.504713326692581,4.0175681710243225,14.0,3.201260268688202
8,4.297824084758759,4.2692590951919565,3.667351126670837,2.1767823398113246,6.117482304573059,4.271656930446625,3.238994777202606,2.6512585282325745,5.678618788719176,6.198654472827911,4.334744989871979,2.075725078582764,3.4180250763893127,5.334663152694702,4.452913999557495,2.4908078014850616,3.990586578845978,14.0,3.2935929894447327
9,4.167025446891786,4.309300899505615,3.672529399394989,2.188982635736465,6.107577621936798,4.295923173427582,3.3345366418361664,2.7003490626811977,5.607320845127107,6.204318404197693,4.333371877670288,2.0789886713027954,3.443686544895172,5.322799980640411,4.486654341220857,2.468282252550125,4.033663749694823,14.0,3.113479971885681
10,4.104988396167755,4.289391815662384,3.699396252632141,2.1630518436431885,6.104089558124543,4.3271684646606445,3.3243113160133366,2.702309846878052,5.603769779205322,6.201255917549133,4.30369997024536,2.0584969222545624,3.4438546895980835,5.316709637641908,4.488076686859131,2.481337040662765,4.0202614068984985,14.0,3.0778723061084747
11,4.123873174190521,4.3282140493392935,3.6727338433265686,2.1617707312107086,6.115716576576233,4.332146883010863,3.3489733040332794,2.6930825412273403,5.6028773188590995,6.190955698490144,4.314250111579895,2.080878734588623,3.469375133514404,5.331956148147583,4.5345563888549805,2.483340173959732,4.045807301998138,3.1526875197887416,3.071486562490464
12,4.150567293167113,4.2846896052360535,3.6867716312408456,2.182061374187469,6.094896256923676,4.329076051712036,3.3392943441867833,2.7007201910018908,5.6280139088630685,6.208347201347351,4.316252827644348,2.075395256280899,3.4615599513053894,5.3134552240371695,4.5031988620758066,2.471371233463288,4.018406808376312,3.105837106704712,3.1228222250938416
13,4.214756429195404,4.3666603565216064,3.651710331439972,2.178500920534134,6.106039702892304,4.2747623920440665,3.3307076990604405,2.684494853019715,5.615849494934082,6.196702241897582,4.332254528999329,2.0923912227153774,3.4453179240226746,5.32926082611084,4.491447091102599,2.4931050837039948,4.047009766101837,3.111659795045853,3.1507306993007664
14,4.190797686576843,4.285684704780579,3.6778199076652527,2.2054814696311946,6.099861323833466,4.270716071128845,3.2979851961135864,2.7007544040679927,5.638203144073485,6.2182748317718515,4.3063719272613525,2.077976882457733,3.472645610570908,5.31930273771286,4.458398103713988,2.4938917756080627,4.012001872062683,3.077102303504944,3.1799217462539677
15,4.2506747245788565,4.297497808933258,3.652846872806549,2.1929373741149902,6.104655742645265,4.242628395557404,3.3129719793796544,2.7033241391181946,5.639384746551515,6.207110941410066,4.339709222316742,2.074758142232895,3.444484919309616,5.331192195415497,4.4687926173210135,2.4645403027534485,4.019187450408936,3.083521008491516,3.212926506996155
16,4.063447058200836,4.353779971599579,3.699988722801209,2.2113235592842098,6.095197081565857,4.33558863401413,3.3656663596630096,2.7231047153472905,5.594157159328461,6.208966374397278,4.3011853098869315,2.067112356424332,3.4664659798145294,5.315537631511688,14.0,2.474632114171982,4.047626435756683,3.1457435190677643,3.0454097390174866
17,4.2336891889572135,4.29953807592392,3.667609393596649,2.1689189672470093,6.098004221916199,4.276522696018219,3.3211443126201625,2.688947975635529,5.644021451473236,6.211316227912903,4.3445353507995605,2.084307342767715,3.4684497117996216,5.315606474876403,13.299999999999999,2.46825721859932,4.004175841808319,3.0789537727832794,3.19988152384758
18,4.3734650015830985,4.2340404987335205,3.651017725467682,2.199249893426895,6.102766931056976,4.2384523153305045,3.288193374872208,2.666536122560501,5.672329008579254,6.205360651016235,4.3257198333740225,2.0920152962207794,3.4744812250137334,5.314313054084779,13.3,2.4892471432685848,3.9532897472381587,3.026802420616149,3.3758188784122467
19,4.296755969524384,4.279916882514954,3.6536550521850586,2.190206587314606,6.1078980565071115,4.260874807834625,3.274521291255951,2.673501402139664,5.6554715633392325,6.209145367145537,4.352243721485138,2.0752861499786377,3.4508689939975734,5.3381779193878165,13.299999999999999,2.4781750440597534,3.999090611934662,3.0350821912288666,3.275888562202453
20,4.218993425369264,4.3296998143196115,3.634479463100433,2.2039756774902344,6.090497374534607,4.274570047855377,3.367422699928284,2.713268458843231,5.625680327415466,6.2094207406044015,4.311475932598114,2.089700281620026,3.475784868001937,5.31093430519104,13.299999999999999,2.471965581178665,4.0137404799461365,3.083680391311645,3.1908555328845982
21,4.1694141030311584,4.307799696922301,3.68227344751358,2.16455951333046,6.097602009773254,4.336675107479096,3.315778076648712,2.6850635409355164,5.632588028907776,6.201213777065277,4.335734248161317,2.088307768106461,3.471787363290787,5.314021408557892,4.510947287082672,2.4759176075458527,4.020273923873901,3.10061314702034,3.131588697433472
22,4.252519726753235,4.24303936958313,3.6710286140441895,2.1980495154857635,6.103382766246796,4.27767425775528,3.296945244073868,2.69173863530159,5.655212461948395,6.230718791484832,4.323296964168549,2.108331382274628,3.452471375465393,5.306288421154021,4.479390323162079,2.467269212007522,3.997325718402863,3.064735323190689,3.207490384578705
23,4.298777043819428,4.215849578380585,3.6854010224342346,2.216421723365784,6.085580706596375,4.270508289337158,3.2837684154510494,2.6813245117664337,5.677270710468293,6.236556708812714,4.354284822940826,2.097647935152054,3.4825907647609715,5.293017923831941,4.44932621717453,2.465967863798141,3.971434354782105,3.03159099817276,3.2863537967205048
24,4.132775247097015,4.2935109436511985,3.675062417984009,2.2185249924659733,6.0890942215919495,4.31117844581604,3.3364385962486267,2.7103445976972584,5.6530036330223075,6.253919839859009,4.34973531961441,2.116084396839142,3.484182193875313,5.321984708309174,4.549464523792267,2.4494123905897136,4.0277841091156015,3.1068083196878438,3.0986912697553635
25,4.037007659673692,4.3821630477905265,3.6909675300121303,2.1563630849123,6.0851490795612335,4.350251019001007,3.358658105134964,2.6924113184213643,5.6503124833107,6.230318456888199,4.333993762731551,2.112756758928299,3.5127866119146347,5.32329586148262,4.580887347459793,2.46817085146904,4.045928716659547,3.117111876606941,2.9971226900815964
26,4.186204999685288,4.3487508594989785,3.655013769865036,2.1806460171937943,6.111568242311478,4.3236660063266745,3.308066368103028,2.6756840497255325,5.64334574341774,6.212814927101135,4.3274010717868805,2.1270483285188675,3.479626849293709,5.338655024766922,4.57484769821167,2.4765264540910716,4.0532438457012185,3.116968974471092,3.1246677488088612
27,4.133437812328339,4.388299286365509,3.684904724359512,2.174970716238022,6.109120547771454,4.320137679576874,3.295957863330841,2.6509910821914677,5.630788087844849,6.215511083602905,4.327206432819367,2.1036767363548283,3.497121199965477,5.3486001789569855,4.556396424770355,2.5153501480817795,4.051434099674225,3.118272721767425,3.0990884751081467
28,4.188872158527373,4.271508187055588,3.6693325638771057,2.168111309409141,6.122880041599274,4.312899738550186,3.2433452606201167,2.653077766299248,5.659129649400711,6.215755999088287,4.344831585884093,2.113677591085434,3.4844114631414413,5.3713579177856445,4.535240858793259,2.4918365925550456,4.0188572108745575,3.0947036743164062,3.1687354296445847
29,3.9831623435020447,4.412757456302644,3.708409309387207,2.1660064756870265,6.1032859683036795,4.3942899107933036,3.319393813610077,2.6662828624248496,5.623758554458618,6.228134870529175,4.328279972076416,2.1169587075710297,3.523183524608612,5.3617907762527475,4.632363200187684,2.508374124765396,4.0833261013031015,3.187552511692047,2.923769772052764
30,4.005296528339386,4.407363474369049,3.6824098825454703,2.1719169914722443,6.10319709777832,4.40110582113266,3.3115277290344243,2.6395785212516785,5.645972847938538,6.2258851528167725,4.35016131401062,2.113344222307205,3.4692389070987706,5.374399125576018,4.660962402820587,2.506151735782624,4.0867999792099,3.1543810665607452,2.958013087511062
31,4.024628579616548,4.376265466213226,3.708037555217743,2.159895479679108,6.097976267337799,14.0,3.3181070685386658,2.639860570430756,5.660184621810912,6.237869739532472,4.340955913066864,2.1289019882678986,3.5301992893218994,5.362879753112793,4.634832799434662,2.4948889613151546,4.0650792717933655,3.1403443217277527,2.970800220966339
32,4.1508668661117545,4.328551173210143,3.66085022687912,2.186819493770599,6.101515233516692,14.0,3.259689927101136,2.6293448507785797,5.685961663722992,6.246047496795653,4.357660233974457,2.1448698937892914,3.4756546914577484,5.3656009435653695,4.6058088541030875,2.485977709293366,4.0345712304115295,3.0946481823921204,3.1033497750759125
33,4.025774300098419,4.372811615467072,3.70874935388565,2.1428536176681514,6.112192630767822,14.0,3.3096946179866795,2.6441215574741364,5.649627387523651,6.236106514930725,4.35272353887558,2.133139818906784,3.510875165462494,5.365348517894745,4.64009827375412,2.5170519351959233,4.049797296524049,3.1685070991516113,2.9664269983768463
34,4.022702217102052,4.3805867433547965,3.670318067073822,2.1685989499092098,6.098675549030304,14.0,3.3019211590290074,2.654902011156082,5.649831831455232,6.230193078517914,4.3729334473609915,2.111381143331528,3.501462399959564,5.363774299621582,4.633339941501617,2.4968858361244197,4.076405882835388,3.147520512342453,2.9746721386909485
35,3.972484946250916,4.38514918088913,3.697532474994659,2.1668202877044678,6.081217706203461,14.0,3.4095181226730342,2.7056823372840886,5.654201090335847,6.256934762001038,4.3447314500808725,2.136373996734619,3.5585948824882507,5.335560619831085,4.633020758628844,2.4702380299568176,4.0554086565971375,3.163114994764328,2.898677200078964
36,11.666666666666666,4.419908404350282,3.668818950653076,2.19672355055809,6.0744380950927725,14.0,3.38533553481102,2.712677240371704,5.649833500385284,6.229095339775085,11.666666666666666,2.1283093094825745,3.5554656386375427,5.34275621175766,12.833333333333332,2.4749794602394104,4.0932024121284485,14.0,2.8876964747905727
37,11.666666666666666,4.351194381713866,3.6577284932136536,7.0,6.105765163898468,14.0,7.0,2.68319371342659,5.661199748516082,6.227944612503053,11.666666666666666,2.134132206439972,3.5574950575828552,5.370088279247284,14.0,2.4764333069324493,4.049281179904938,14.0,3.0059307813644414
38,11.666666666666666,4.3697545528411865,3.68574857711792,7.0,6.1117791533470145,14.0,7.0,2.643717050552368,5.646362543106079,6.228355586528777,11.666666666666666,2.1305665373802185,3.5289329886436462,5.38262152671814,14.0,2.510296732187271,4.0704140067100525,14.0,3.022968471050263
39,11.666666666666668,4.325336813926697,3.6634750366210938,7.0,6.11699914932251,14.0,7.0,2.6512910723686223,5.65111231803894,6.241239309310912,11.666666666666666,2.132242351770401,3.5295943021774288,5.372244119644165,14.0,2.4729371070861816,4.044510543346405,14.0,3.038125067949295
40,11.666666666666666,4.3445470333099365,3.7028380036354074,7.0,6.104780912399293,14.0,7.0,2.6551022827625275,5.643459439277649,6.2388957142829895,11.666666666666666,2.136502087116241,3.5502585768699646,5.3478844165802,14.0,2.4918068647384644,4.0496399998664865,14.0,2.9773943722248077
41,11.666666666666666,4.333240866661072,3.6614710688591,7.0,6.116925299167633,14.0,7.0,7.0,5.6623221039772025,6.2303741574287415,11.666666666666666,7.0,3.537999033927917,5.379460990428925,14.0,7.0,4.062361419200897,14.0,3.0648421347141266
42,11.666666666666666,4.423126935958862,3.66640567779541,7.0,6.082423508167268,7.0,7.0,7.0,5.636134088039397,6.242766797542572,11.666666666666666,4.666666666666667,3.562848150730133,5.330341875553131,12.833333333333332,7.0,4.054413974285127,14.0,3.0127112269401555
43,11.666666666666666,4.456946551799773,3.646289646625519,7.0,6.107044816017151,7.0,7.0,7.0,5.623204469680786,6.207452654838562,11.666666666666666,4.666666666666666,3.5495163202285767,5.380976378917693,12.833333333333332,7.0,4.089662194252013,14.0,2.9604883193969727
44,11.666666666666666,4.5732096433639535,3.662142813205719,7.0,6.09366500377655,7.0,7.0,7.0,5.594473838806152,6.229743719100952,11.666666666666666,4.666666666666667,3.548567533493042,5.3298195004463205,12.833333333333332,7.0,4.132400155067444,14.0,2.8304757475852966
45,11.666666666666666,4.364811599254608,3.6471800208091736,7.0,6.09208744764328,4.357107818126679,7.0,7.0,5.698134005069733,6.22893887758255,11.666666666666666,4.666666666666666,3.5355457067489624,5.367488086223601,12.833333333333332,7.0,4.0346559286117545,14.0,3.159701406955719
46,4.254778206348419,4.323711693286897,3.6515763998031616,2.229543685913086,6.0914127826690665,4.30394321680069,3.3089809417724614,2.662779569625855,5.712372899055481,6.248532950878142,4.3936344385147095,2.1442669928073883,3.5085549354553223,5.361197888851166,4.594274044036865,2.4598702192306514,4.0287145376205435,3.0494024455547333,3.191965371370316
