pid,measure,feature,feature_value
83,1,1,-0.5968123572784234
83,1,2,-0.1600700323753531
83,1,3,0.005858266680434765
83,1,4,-0.06510488865089903
83,1,5,-0.6553586554953579
83,1,6,0.017178583470933928
83,1,7,0.6486070739643861
83,1,8,0.16782531381613386
83,1,9,0.33068494477548804
83,1,10,0.5335057947587201
83,1,11,0.16231008150035953
83,1,12,0.029277078377961008
83,1,13,0.22458333752150828
83,1,14,-0.2933630983112365
83,1,15,-0.0643987166823079
83,1,16,0.08371153313699176
83,1,17,0.03510939360406273
83,1,18,-0.36950576186250994
83,1,19,-0.015626978912615774
83,2,1,-0.46472658223915364
83,2,2,-0.12217378153809921
83,2,3,0.43868393230325564
83,2,4,0.1719420917054948
83,2,5,-0.019641961308574984
83,2,6,0.10641430400301188
83,2,7,0.7685210686516484
83,2,8,-0.03818007202442364
83,2,9,0.5725397061820201
83,2,10,0.5649728469202302
83,2,11,-0.5058521443302926
83,2,12,0.07479446722303895
83,2,13,0.2969049235574326
83,2,14,-0.2937421357498645
83,2,15,0.10748854800699226
83,2,16,0.06248525381710279
83,2,17,0.11821709853602669
83,2,18,-0.03167009487815153
83,2,19,0.017189548874173344
83,3,1,-0.2552795218353161
83,3,2,-0.06411197138760816
83,3,3,0.25582559891661827
83,3,4,0.2434153210441623
83,3,5,-0.24493914658094162
83,3,6,0.30216685505838625
83,3,7,0.5161713198050717
83,3,8,0.30523095423680346
83,3,9,0.232619516041928
83,3,10,0.22000455064234425
83,3,11,-0.11307066928252485
83,3,12,0.1277485925448052
83,3,13,0.221142759498552
83,3,14,-0.1567447738431268
83,3,15,0.03926546418836363
83,3,16,-0.07501980625960014
83,3,17,-0.05899149358843736
83,3,18,-0.053525240073796776
83,3,19,0.07364054128885522
83,4,1,-0.40928605173294497
83,4,2,-0.11753486769784105
83,4,3,0.42135018837648985
83,4,4,0.1262901939140184
83,4,5,-0.08995450271439387
83,4,6,0.1254707127786241
83,4,7,0.5748497511310358
83,4,8,-0.19491662181512148
83,4,9,0.4598822498448851
83,4,10,0.06273928565880627
83,4,11,-0.1250991683655427
83,4,12,-0.0434147727740003
83,4,13,0.5875491501355599
83,4,14,0.10327454354224552
83,4,15,-0.13767520658362808
83,4,16,0.15016882152070044
83,4,17,0.23103318770668646
83,4,18,-0.07056693876096387
83,4,19,0.1833110217836873
83,5,1,-0.3129979321077059
83,5,2,-0.1195152195228043
83,5,3,0.503466438098928
83,5,4,0.267169308567361
83,5,5,-0.2638235812824222
83,5,6,0.3019563193161974
83,5,7,0.7188576608419053
83,5,8,-0.2285222931216767
83,5,9,0.40529354841362597
83,5,10,0.24855480554228038
83,5,11,-0.32546486456356294
83,5,12,0.20265582066448506
83,5,13,0.4574307511940867
83,5,14,-0.23767676001575366
83,5,15,-0.20828655522771
83,5,16,0.12555441535668166
83,5,17,0.28189474857701047
83,5,18,0.108806954989761
83,5,19,-0.2721243915343442
83,6,1,-0.29650176223167923
83,6,2,0.004597610821390541
83,6,3,0.5461679113922315
83,6,4,0.25509749614154864
83,6,5,-0.11243887929923768
83,6,6,0.6069725344062371
83,6,7,0.5614613592896611
83,6,8,-0.13242387497247188
83,6,9,0.4637683887527859
83,6,10,0.13565099314570928
83,6,11,-0.0911914001997528
83,6,12,0.007919031462483295
83,6,13,0.2526807212676738
83,6,14,-0.08689807931824434
83,6,15,0.24203002510163563
83,6,16,0.011857987062651842
83,6,17,0.22690580992752785
83,6,18,-0.23420730643093457
83,6,19,-0.3300136793405406
83,7,1,-0.2417944516887175
83,7,2,-0.03611053491978389
83,7,3,0.6636910826599509
83,7,4,0.31510420331319655
83,7,5,-0.19558222179172857
83,7,6,0.017355491976523085
83,7,7,0.6445761917337307
83,7,8,-0.012218748829214365
83,7,9,0.6348615754908618
83,7,10,0.4782456451357928
83,7,11,-0.1867547066708941
83,7,12,0.04834353877320896
83,7,13,0.47443187788926955
83,7,14,0.1831914988883816
83,7,15,-0.28711811840990686
83,7,16,0.1978372569678284
83,7,17,0.3812727360782784
83,7,18,-0.30081975527047533
83,7,19,-0.3254369027853038
83,8,1,-0.5991602328686134
83,8,2,0.29137141556959323
83,8,3,0.3866958590068452
83,8,4,0.3464447878240162
83,8,5,0.1327645334997638
83,8,6,0.3196387630659634
83,8,7,0.4892567375549526
83,8,8,0.13654248042903894
83,8,9,0.5217092139542066
83,8,10,0.7343590858874347
83,8,11,-0.09773080117805011
83,8,12,-0.20559345219221292
83,8,13,-0.18041597257187136
83,8,14,-0.10969149751770679
