measure,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19
1,3.0179552137851715,7.0,3.5966594219207764,3.7299764752388,3.165939033031464,11.666666666666666,4.201217234134674,11.666666666666668,3.924423515796661,4.666666666666668,11.666666666666666,3.460508108139038,3.7162954211235046,3.259905636310577,3.353570580482484,13.22222222222222,3.7430329322814937,11.666666666666666,3.3663053512573238
2,2.9848822355270386,7.0,3.8122872710227975,3.637167692184448,3.226952195167541,11.666666666666666,4.168864190578462,11.666666666666666,3.9497299194335938,4.666666666666667,11.666666666666668,3.716108083724976,3.7795512080192566,3.3078487813472752,3.2174912393093105,13.222222222222221,3.6886333227157593,11.666666666666666,3.3472148776054382
3,3.1415626406669617,7.0,3.877491533756256,3.958634078502655,3.1776182055473328,11.666666666666666,3.975345075130463,11.666666666666666,4.037429690361023,4.666666666666667,11.666666666666668,3.3719895184040074,4.1522374749183655,3.4593342244625096,3.067283987998962,13.222222222222221,3.596386551856994,11.666666666666666,3.493716895580292
4,2.8498814404010777,7.0,3.70021778345108,3.652705430984497,3.292916238307953,11.666666666666666,4.32848984003067,11.666666666666666,3.74868643283844,4.666666666666667,11.666666666666666,3.6458853483200073,3.8603203296661377,3.5565354228019714,3.458294063806534,13.222222222222221,3.5715512037277217,11.666666666666666,3.31653368473053
5,3.0050568878650665,7.0,3.8076071739196777,3.7215012311935434,3.3654704689979558,11.666666666666666,4.139048337936401,11.666666666666668,3.95464825630188,4.666666666666667,11.666666666666666,3.6425454020500174,4.166087508201598,3.075276285409928,3.2686328887939453,13.222222222222221,3.7573594450950623,11.666666666666666,3.1978158056736
6,2.985928654670716,3.322855591773987,4.1847549080848685,3.7243884801864624,3.6542178988456726,11.666666666666668,10.11111111111111,11.666666666666666,3.9211941361427303,4.03211373090744,7.0,3.6463505625724792,4.120985507965088,3.1505519151687618,3.2881172299385075,3.4397987723350525,7.0,11.666666666666666,3.238959103822708
7,3.228838711977005,3.547680914402008,3.570846915245056,3.936485707759857,3.358758240938186,7.0,9.333333333333332,7.0,3.74223518371582,4.1987634897232065,7.0,3.62525737285614,4.103560626506805,3.9358782172203055,3.3498839139938354,3.4812305867671967,7.0,11.666666666666666,3.368483722209931
8,2.9079026281833653,3.4795092940330505,3.368529617786407,4.008500874042511,3.48198202252388,7.0,9.333333333333332,7.0,3.889881670475006,4.1809526681900016,7.0,3.3353162407875057,3.630130231380463,3.7224783897399902,3.3861218094825745,3.578944146633148,7.0,11.666666666666668,3.075882315635681
9,2.7851432263851166,3.3789925575256348,4.005224347114563,3.5891183614730835,3.1595340967178345,7.0,7.777777777777779,7.0,3.857391357421875,4.012180030345917,9.333333333333334,3.2378515601158138,3.30385023355484,3.200054466724396,2.9675487279891968,3.6736997365951543,7.0,9.333333333333332,2.946454703807831
10,3.0724003016948704,3.1192438304424286,4.021408796310425,3.4115152060985565,3.056413412094116,7.0,7.777777777777779,7.0,4.223745286464691,3.9453977942466736,9.333333333333332,3.601741313934326,3.703044950962066,3.364111542701721,3.499770939350128,3.625792682170868,7.0,9.333333333333334,3.418368041515351
11,2.6133959293365483,3.458243161439896,3.8804734945297237,3.742397487163544,3.0597802698612213,3.7202674746513367,3.884545683860779,3.8698461651802063,3.957591831684113,3.447766870260238,9.333333333333332,3.683495938777924,3.8588600158691406,3.5510955452919006,3.5363426208496094,3.718689501285553,7.0,3.4242466390132904,3.33244213461876
12,2.9310429692268376,3.3710119426250458,3.627079844474793,3.780007243156433,3.4505101740360256,3.7655906081199646,4.169047772884369,3.34235954284668,3.863035261631012,3.7174206972122192,9.333333333333332,3.615169107913971,3.89471697807312,3.6126899123191833,3.3986782133579254,3.6677266359329215,7.0,3.0468226969242096,3.1094050705432887
