pid,measure,feature,feature_value
64,1,1,0.43113645911216736
64,1,2,0.4610074758529663
64,1,3,0.5138084888458252
64,1,4,0.5328537821769714
64,1,5,0.4522770047187805
64,1,6,0.5336431264877319
64,1,7,0.6001738905906677
64,1,8,0.4669563174247742
64,1,9,0.5606319308280945
64,1,10,0.5407374501228333
64,1,11,0.5121009945869446
64,1,12,0.4943583011627197
64,1,13,0.5308993458747864
64,1,14,0.4657008051872253
64,1,15,0.4790815114974976
64,1,16,0.4912195801734924
64,1,17,0.5347189903259277
64,1,18,0.4506911635398865
64,1,19,0.480900764465332
64,2,1,0.4264117479324341
64,2,2,0.43010270595550537
64,2,3,0.5446124672889711
64,2,4,0.5195953845977783
64,2,5,0.4609931707382202
64,2,6,0.4816021621227264
64,2,7,0.5955520272254944
64,2,8,0.4839275479316712
64,2,9,0.5642471313476562
64,2,10,0.6139724254608154
64,2,11,0.4511470198631287
64,2,12,0.5308725833892822
64,2,13,0.5399358868598938
64,2,14,0.4725498259067536
64,2,15,0.4596416056156158
64,2,16,0.5469030737876892
64,2,17,0.5269476175308228
64,2,18,0.4615439772605896
64,2,19,0.478173553943634
64,3,1,0.4487946629524231
64,3,2,0.428200364112854
64,3,3,0.5539273619651794
64,3,4,0.5655191540718079
64,3,5,0.4539454579353333
64,3,6,0.5173589587211609
64,3,7,0.5679064393043518
64,3,8,0.5061704516410828
64,3,9,0.5767756700515747
64,3,10,0.5583325624465942
64,3,11,0.4570826292037964
64,3,12,0.4817127883434296
64,3,13,0.5931767821311951
64,3,14,0.4941906034946442
64,3,15,0.4381834268569946
64,3,16,0.5174250602722168
64,3,17,0.5137695074081421
64,3,18,0.5074192285537721
64,3,19,0.4991024136543274
64,4,1,0.4071259200572968
64,4,2,0.4539590775966644
64,4,3,0.5286025404930115
64,4,4,0.5218150615692139
64,4,5,0.4704166054725647
64,4,6,0.4607229828834534
64,4,7,0.6183556914329529
64,4,8,0.4867459535598755
64,4,9,0.5355266332626343
64,4,10,0.5546486973762512
64,4,11,0.4293678998947144
64,4,12,0.5208407640457153
64,4,13,0.5514743328094482
64,4,14,0.5080764889717102
64,4,15,0.4940420091152191
64,4,16,0.5014531612396239
64,4,17,0.5102216005325317
64,4,18,0.4690994918346405
64,4,19,0.4737905263900757
64,5,1,0.4292938411235809
64,5,2,0.442638099193573
64,5,3,0.5439438819885254
