pid,measure,feature,feature_value,guideline_value,difference,critical_score
78.0,1.0,1.0,-0.3756693746266007,0.047619047619047616,-0.42328842224564833,9.0
78.0,1.0,2.0,-0.3331761186821358,0.0,-0.3331761186821358,7.0
78.0,1.0,3.0,-0.1778130808978272,0.6666666666666666,-0.8444797475644938,1.0
78.0,1.0,4.0,0.09131894613101244,,,1.0
78.0,1.0,6.0,-0.17232183505912313,0.6666666666666666,-0.8389885017257898,3.0
78.0,1.0,7.0,0.3901136667155094,0.4444444444444444,-0.05433077772893502,5.0
78.0,1.0,8.0,0.0617052115524368,0.6666666666666666,-0.6049614551142298,5.0
78.0,1.0,9.0,0.15663231233248753,0.3333333333333333,-0.17670102100084578,4.0
78.0,1.0,10.0,0.3125163015099401,-0.3333333333333333,0.6458496348432734,3.0
78.0,1.0,11.0,0.3200106838593404,0.6666666666666666,-0.34665598280732624,3.0
78.0,1.0,13.0,0.4137017882571283,0.3333333333333333,0.08036845492379496,5.0
78.0,1.0,14.0,-0.24591362416824125,,,2.0
78.0,1.0,15.0,-0.3447340961292963,0.6666666666666666,-1.011400762795963,1.0
78.0,1.0,16.0,-0.10031903481471116,0.8888888888888888,-0.9892079237036,6.0
78.0,1.0,17.0,0.33219397720950905,,,3.0
78.0,1.0,18.0,-0.5334819293460977,0.6666666666666666,-1.2001485960127645,2.0
78.0,1.0,19.0,4.895897708134811e-05,,,10.0
78.0,2.0,1.0,-0.23132942439749535,0.047619047619047616,-0.27894847201654294,12.0
78.0,2.0,2.0,-0.3106427930382077,0.0,-0.3106427930382077,10.0
78.0,2.0,3.0,0.22901946668167386,0.6666666666666666,-0.4376471999849928,2.0
78.0,2.0,4.0,0.05234202497465379,,,4.0
78.0,2.0,5.0,-0.1209406953464054,,,1.0
78.0,2.0,6.0,-0.10242549044785933,0.6666666666666666,-0.7690921571145259,6.0
78.0,2.0,7.0,0.4479681937395581,0.4444444444444444,0.003523749295113676,8.0
78.0,2.0,8.0,0.01733200058053841,0.6666666666666666,-0.6493346660861282,8.0
78.0,2.0,9.0,0.3572132341167757,0.3333333333333333,0.023879900783442376,7.0
78.0,2.0,10.0,0.6247892019843544,-0.3333333333333333,0.9581225353176877,6.0
78.0,2.0,11.0,-0.3609464867926629,0.6666666666666666,-1.0276131534593296,6.0
78.0,2.0,12.0,0.07749543993299768,,,3.0
78.0,2.0,13.0,0.13192980781075134,0.3333333333333333,-0.20140352552258198,8.0
78.0,2.0,14.0,-0.20656210585627768,,,5.0
78.0,2.0,15.0,-0.23787459497771524,0.6666666666666666,-0.9045412616443819,3.0
78.0,2.0,16.0,0.092691888264115,0.8888888888888888,-0.7961970006247738,6.0
78.0,2.0,17.0,0.10908286594352634,,,6.0
78.0,2.0,18.0,-0.216062412416136,0.6666666666666666,-0.8827290790828026,5.0
78.0,2.0,19.0,-0.004049656598947071,,,10.0
78.0,3.0,1.0,-0.40226925729928653,0.047619047619047616,-0.44988830491833415,14.0
78.0,3.0,2.0,-0.2692208849587743,0.0,-0.2692208849587743,10.0
78.0,3.0,3.0,0.420642115278703,0.6666666666666666,-0.24602455138796364,2.0
78.0,3.0,4.0,0.014722713602703053,,,4.0
78.0,3.0,5.0,-0.4378838640794255,,,1.0
78.0,3.0,6.0,-0.04520028664522846,0.6666666666666666,-0.7118669533118951,9.0
78.0,3.0,7.0,0.3064547968385394,0.4444444444444444,-0.13798964760590504,9.0
78.0,3.0,8.0,0.2862788198063977,0.6666666666666666,-0.38038784686026894,10.0
78.0,3.0,9.0,0.2494891975763041,0.3333333333333333,-0.0838441357570292,8.0
78.0,3.0,10.0,0.6071981195571252,-0.3333333333333333,0.9405314528904585,8.0
78.0,3.0,11.0,-0.04902588187575252,0.6666666666666666,-0.7156925485424191,8.0
78.0,3.0,12.0,-0.16793364717024986,,,5.0
78.0,3.0,13.0,0.4280448519984061,0.3333333333333333,0.09471151866507277,11.0
78.0,3.0,14.0,-0.1525234171135843,,,8.0
78.0,3.0,15.0,-0.3235662206753589,0.6666666666666666,-0.9902328873420255,3.0
78.0,3.0,16.0,0.2954785774855959,0.8888888888888888,-0.5934103114032929,5.0
78.0,3.0,17.0,-0.11140397445839756,,,7.0
78.0,3.0,18.0,-0.24783434930470385,0.6666666666666666,-0.9145010159713705,8.0
78.0,3.0,19.0,0.06678858206961967,,,10.0
78.0,4.0,1.0,-0.4335021227462537,-0.1851851851851852,-0.2483169375610685,15.0
78.0,4.0,2.0,-0.14014533324250045,0.0,-0.14014533324250045,10.0
78.0,4.0,3.0,0.34019641784065136,0.6666666666666666,-0.3264702488260153,2.0
78.0,4.0,4.0,-0.10801482847196242,,,5.0
78.0,4.0,5.0,-0.1685396234061548,,,1.0
78.0,4.0,6.0,-0.04192926943623443,0.6666666666666666,-0.7085959361029011,8.0
78.0,4.0,7.0,0.4470538282174106,0.4444444444444444,0.002609383772966156,8.0
78.0,4.0,8.0,-0.06754944987358658,0.6666666666666666,-0.7342161165402532,11.0
78.0,4.0,9.0,0.06123025720537624,0.3333333333333333,-0.2721030761279571,8.0
78.0,4.0,10.0,0.4153207448942844,-0.3333333333333333,0.7486540782276176,8.0
78.0,4.0,11.0,-0.2640657311727037,0.6666666666666666,-0.9307323978393703,9.0
78.0,4.0,12.0,-0.019535503011673727,,,6.0
78.0,4.0,13.0,0.5229580142796435,0.3333333333333333,0.1896246809463102,11.0
78.0,4.0,14.0,0.07294347468306905,,,6.0
78.0,4.0,15.0,-0.3236219746706112,0.6666666666666666,-0.9902886413372778,3.0
78.0,4.0,16.0,0.36008561025971075,0.8888888888888888,-0.5288032786291781,4.0
78.0,4.0,17.0,0.11211030788575793,,,7.0
78.0,4.0,18.0,-0.3338272208079486,0.6666666666666666,-1.0004938874746152,8.0
78.0,4.0,19.0,-0.017537593438033516,,,10.0
78.0,5.0,1.0,-0.3842668149258324,0.047619047619047616,-0.43188586254488004,13.0
78.0,5.0,2.0,-0.24614395786113075,0.0,-0.24614395786113075,10.0
78.0,5.0,3.0,0.06532503969423109,0.6666666666666666,-0.6013416269724355,2.0
78.0,5.0,4.0,0.05190505303685922,,,7.0
78.0,5.0,5.0,-0.3112970313262531,,,2.0
78.0,5.0,6.0,0.18776952483134848,0.6666666666666666,-0.4788971418353182,7.0
78.0,5.0,7.0,0.3514190001601185,0.4444444444444444,-0.09302544428432591,7.0
78.0,5.0,8.0,-0.0075977014718532345,0.6666666666666666,-0.6742643681385199,11.0
78.0,5.0,9.0,0.09220543465553344,0.3333333333333333,-0.24112789867779988,8.0
78.0,5.0,10.0,0.5905572942864874,-0.3333333333333333,0.9238906276198207,6.0
78.0,5.0,11.0,-0.23884907027599445,0.6666666666666666,-0.9055157369426611,9.0
78.0,5.0,12.0,0.10961496813572058,,,5.0
78.0,5.0,13.0,0.3770550356398703,0.3333333333333333,0.04372170230653699,10.0
78.0,5.0,14.0,-0.4840983507445508,,,4.0
78.0,5.0,15.0,-0.2928461177534833,0.6666666666666666,-0.9595127844201499,4.0
78.0,5.0,16.0,0.1687999248714913,0.8888888888888888,-0.7200889640173975,4.0
78.0,5.0,17.0,0.3276618743203892,,,7.0
78.0,5.0,18.0,-0.10560660433950764,0.6666666666666666,-0.7722732710061743,7.0
78.0,5.0,19.0,-0.17236504440544376,,,10.0
78.0,6.0,1.0,-0.3305244935141561,0.047619047619047616,-0.3781435411332037,13.0
78.0,6.0,2.0,-0.14414428855201444,0.0,-0.14414428855201444,10.0
78.0,6.0,3.0,0.31391886295302074,0.6666666666666666,-0.3527478037136459,1.0
78.0,6.0,4.0,-0.11287378915825196,,,8.0
78.0,6.0,5.0,-0.09328497138861737,,,2.0
78.0,6.0,6.0,0.13408853281444946,0.6666666666666666,-0.5325781338522172,7.0
78.0,6.0,7.0,0.2376240504615472,0.4444444444444444,-0.20682039398289723,7.0
78.0,6.0,8.0,-0.13475026304560767,0.6666666666666666,-0.8014169297122743,11.0
78.0,6.0,9.0,0.4728417933342266,0.3333333333333333,0.1395084600008933,9.0
