measure,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19
1,3.049992620944977,3.1803604662418365,3.7763126492500305,3.338271915912628,3.153393477201462,3.9200104475021362,4.127441763877869,3.155302107334137,3.877111852169037,3.898878037929535,3.3927695751190186,3.3864835500717163,3.6754124760627755,2.9282162189483643,3.52468180656433,3.532992660999298,3.6169110536575317,3.059828042984009,3.308562666177749
2,3.2149432003498073,3.0723990499973293,3.8414463996887207,3.696714699268341,3.1361563503742222,3.5671660900115967,4.254018843173981,3.251376152038574,4.037815630435944,4.092469334602356,3.0824647843837734,3.5549257397651672,3.9140411019325256,3.2362890243530273,3.387449026107788,3.623363971710205,3.656435489654541,3.313176840543747,3.4486274123191833
3,3.1858693957328796,3.2397053241729736,3.7888717651367188,3.618468999862671,3.218375980854035,3.7760860919952393,4.3487765192985535,3.5623520612716675,3.9922788739204407,3.9763251543045044,3.0973762571811676,3.6724926829338074,3.8199952244758606,2.9923742711544037,3.4826437532901764,3.7166759371757507,3.180454343557358,3.4608410596847534,3.459413081407547
4,3.1173984110355377,3.2035072743892674,3.7514835596084595,3.631672739982605,3.42000275850296,3.7349127531051636,4.089891254901886,3.1570104658603673,3.615847110748291,3.6137501001358032,3.1769879758358,3.590937912464142,4.077133119106293,3.407695859670639,3.1600472927093506,3.5362278819084167,3.68683922290802,3.2360666394233704,3.662245035171509
5,3.1892022490501404,3.253640055656433,3.6748834252357483,3.826378047466278,3.0615862607955933,3.709417760372162,4.247213780879974,3.279795318841934,3.933299720287323,4.0437169671058655,3.023436605930329,3.9073641300201416,4.183242440223694,3.01947957277298,3.212465465068817,3.617500603199005,3.579441487789154,3.2664593160152435,3.3392373919487004
6,3.104586243629456,3.3862569928169246,4.143394231796265,3.7598169445991516,3.492694467306137,3.8466442823410034,3.9991118907928467,3.1980734467506413,4.02517557144165,3.7722070813179016,3.3282414376735683,3.4774001836776733,3.8862258791923523,3.2929037213325496,3.303291976451874,3.418731451034546,3.8176499605178824,3.1309173703193665,3.230897545814514
7,3.06465020775795,3.7038643956184387,3.7852710485458374,3.9757781624794006,3.3412313461303715,3.954306960105896,4.0973997712135315,3.288790851831436,3.724425196647644,4.3302947878837585,3.241289764642716,3.4218018651008606,3.7530940771102905,3.312796324491501,3.1621522307395935,3.6274983286857605,4.222945034503937,3.1475789248943316,2.951030910015106
8,2.920914649963379,3.610136032104492,3.69092059135437,4.039417803287506,3.325473934412003,3.8675100803375244,4.113322198390961,3.3487761616706844,3.91996830701828,4.1889660358428955,3.2839355170726776,3.408634215593338,3.543675482273102,3.320346981287003,3.3075763285160065,3.527009963989258,4.16741806268692,3.506027340888977,3.2339237332344055
9,2.734614908695221,3.20082551240921,4.030003786087036,3.6673406958580017,3.2610751390457158,3.8828675746917725,4.366064548492432,3.0906581878662114,3.831278443336487,3.828657388687134,3.4326330125331883,3.290616244077683,3.2766368687152863,3.3719415366649628,2.948259651660919,3.5817479491233826,4.07747358083725,2.859179675579071,2.9676238298416138
10,3.213607430458069,3.0394136905670166,4.078976035118103,3.4701205193996434,3.1087992489337926,3.658324718475342,4.0570387840271,3.4328975379467006,4.13558155298233,3.88586163520813,3.5646802186965942,3.5202850103378296,3.707630753517151,3.1833411753177643,3.5741392970085144,3.5517935752868652,3.4932235181331635,2.923656284809112,3.6810784935951233
