measure,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19
1,2.891682088375092,5.129774868488312,3.516688048839569,2.1716628968715668,6.023954629898071,4.5337448716163635,4.08883398771286,2.89793473482132,5.292771339416504,6.109254062175751,4.147576987743378,2.042635202407837,3.426667004823685,5.227148175239563,4.762798845767975,2.5430843234062195,4.327357888221741,3.4231153130531315,1.9257320761680603
2,2.970720946788788,5.093512773513794,3.5261709094047546,2.213744968175888,6.038569867610931,4.507656157016754,4.054857075214386,2.894267052412033,5.310199975967407,6.139515519142151,4.132938385009766,2.077671259641648,3.3758841753005986,5.264046549797058,4.699737071990967,2.524226874113083,4.25485372543335,3.4298300445079803,1.9533034265041351
3,2.878294348716736,5.095656514167786,3.507658302783966,2.2386232912540436,6.041470050811768,4.568936765193939,4.055778324604034,2.9052853286266327,5.262675940990448,6.1044642329216,4.186088800430298,2.0467948019504547,3.4914721846580505,5.267409861087799,4.727936565876007,2.499288678169251,4.2597991824150085,3.4380858242511754,1.9403291642665863
4,2.7932158410549164,5.109330058097839,3.5167593955993652,2.172585189342499,6.040392339229585,4.624255537986755,4.089887917041779,2.868216723203659,5.227806985378265,6.0567587018013,4.114170432090759,2.0698840320110325,3.435260534286499,5.293272018432617,4.796487033367157,2.518184930086136,4.274563789367676,3.5094048380851746,1.8663400709629063
5,2.868044823408127,5.086760699748993,3.591809928417206,2.216310739517212,6.05782014131546,4.6196563839912415,4.07522177696228,2.8711940944194794,5.323640286922455,6.0833176374435425,4.156300485134125,2.0627977550029755,3.4740178883075714,5.257236063480377,4.764057219028473,2.5347094237804417,4.240269780158997,3.4844764471054077,1.907538652420044
6,2.855540782213211,5.088428378105164,3.554855227470398,2.2325563132762913,6.056091547012329,4.6034239530563354,4.060505568981171,2.9000463485717773,5.307536363601685,6.078913331031799,4.1667580008506775,2.0898125171661377,3.4338285923004155,5.288706660270691,4.743762195110321,2.505932480096817,4.252876460552216,3.4930443167686467,1.956122249364853
7,2.7684157490730286,5.115000665187836,3.559017539024353,2.160795658826828,6.041227638721466,4.590996265411377,4.083458364009857,2.945790469646454,5.2289610505104065,6.098652601242065,4.1554359793663025,2.099539875984192,3.321799159049988,5.285398006439209,4.713652193546295,2.5255323946475987,4.272420048713684,3.495338678359985,1.8096892833709717
8,2.732374370098114,5.096559405326843,3.5658284425735474,2.1912267208099365,6.022456765174866,4.615346372127533,4.136822402477264,2.9726279079914097,5.250216126441956,6.0938456654548645,4.123168885707855,2.0855548679828644,3.3206822276115417,5.260929822921753,4.755477666854858,2.523741215467453,4.319906949996948,3.505906343460083,1.7978469729423527
9,2.738070636987686,5.089451014995575,3.574370861053467,2.14682275056839,6.02686607837677,4.610931217670441,4.101792812347412,2.9459223151206966,5.231688916683197,6.089511454105377,4.12769877910614,2.105220913887024,3.309467643499375,5.274212419986725,4.742790043354034,2.5334550142288204,4.31649774312973,3.513416111469269,1.7531300783157353
10,2.8544292747974396,5.03848522901535,3.5754335522651672,2.13447830080986,6.054587006568909,4.536961734294891,4.050788223743439,2.953749388456345,5.295621871948242,6.11306756734848,4.14724862575531,2.090498238801956,3.3141523301601414,5.294998109340668,4.69463723897934,2.5047533810138702,4.2751195430755615,3.420098721981049,1.8603325486183167
