0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
-0.13805689,-0.03153097,0.049128555,-0.0818827,-0.111644074,-0.029624363,-0.14038582,-0.049700987,-0.038285535,-0.040707454,-0.024172809,-0.009732286,-0.121839225,0.2989674,-0.02519617,-0.051869318,0.0050629983,-0.41303593
-0.13967247,-0.036318395,0.055307284,-0.0088807875,-0.11731037,-0.026223367,-0.13304606,-0.05001836,-0.038228955,-0.038577676,-0.023173112,-0.008431316,-0.11271917,0.31628,-0.03934193,-0.05353923,-0.002162921,-0.40456986
-0.07505669,-0.016592873,0.041991357,-0.08240232,-0.117337085,-0.031891502,-0.18778324,-0.049481723,-0.012003058,-0.023208475,-0.076575436,-0.00025737655,-0.21029091,0.25033045,-0.039119907,-0.014753062,0.025625305,0.108945124
-0.13967247,-0.036318395,0.055307284,-0.0088807875,-0.11731037,-0.026223367,-0.13304606,-0.05001836,-0.038228955,-0.038577676,-0.023173112,-0.008431316,-0.11271917,0.31628,-0.03934193,-0.05353923,-0.002162921,-0.40456986
-0.13969615,-0.03650503,0.055365734,-0.008758169,-0.11731541,-0.02642379,-0.13304606,-0.05001147,-0.03792638,-0.038787887,-0.023266882,-0.008524899,-0.11270712,0.31656393,-0.039332934,-0.053534023,-0.0021570593,-0.40456307
-0.07421789,-0.018884316,0.04832168,-0.012981574,-0.11699424,-0.028702905,-0.18047012,-0.0497442,-0.011393046,-0.018192606,-0.075703554,-0.00052060606,-0.2014156,0.27349308,-0.05284789,-0.016349366,0.021615503,0.11373598
-0.13955465,-0.036530018,0.055397492,-0.008766066,-0.11738958,-0.02640506,-0.13303232,-0.050002698,-0.038016036,-0.038801502,-0.023268193,-0.008489119,-0.11274735,0.31655237,-0.039333716,-0.053605262,-0.0020952497,-0.40453976
-0.13955465,-0.036530018,0.055397492,-0.008766066,-0.11738958,-0.02640506,-0.13303232,-0.050002698,-0.038016036,-0.038801502,-0.023268193,-0.008489119,-0.11274735,0.31655237,-0.039333716,-0.053605262,-0.0020952497,-0.40453976
-0.13955465,-0.036530018,0.055397492,-0.008766066,-0.117381275,-0.02640648,-0.13303488,-0.050002817,-0.038018595,-0.03880292,-0.023268193,-0.008490536,-0.11274735,0.31655237,-0.039333716,-0.053605262,-0.0020915132,-0.40454233
-0.13955465,-0.036530018,0.055397492,-0.008766066,-0.11738958,-0.02640506,-0.13303232,-0.050002698,-0.038016036,-0.038801502,-0.023268193,-0.008489119,-0.11274735,0.31655237,-0.039333716,-0.053605262,-0.0020952497,-0.40453976
-0.13955465,-0.036530018,0.055397492,-0.008766066,-0.11738958,-0.02640506,-0.13303232,-0.050002698,-0.038016036,-0.038801502,-0.023268193,-0.008489119,-0.11274735,0.31655237,-0.039333716,-0.053605262,-0.0020952497,-0.40453976
-0.13955465,-0.036530018,0.055397492,-0.008766066,-0.11738958,-0.02640506,-0.13303232,-0.050002698,-0.038016036,-0.038801502,-0.023268193,-0.008489119,-0.11274735,0.31655237,-0.039333716,-0.053605262,-0.0020952497,-0.40453976
-0.13955465,-0.036530018,0.055397492,-0.008766066,-0.11738958,-0.02640506,-0.13303232,-0.050002698,-0.038016036,-0.038801502,-0.023268193,-0.008489119,-0.11274735,0.31655237,-0.039333716,-0.053605262,-0.0020952497,-0.40453976
-0.13955465,-0.036530018,0.055397492,-0.008766066,-0.11738958,-0.02640506,-0.13303232,-0.050002698,-0.038016036,-0.038801502,-0.023268193,-0.008489119,-0.11274735,0.31655237,-0.039333716,-0.053605262,-0.0020952497,-0.40453976
-0.13955465,-0.036530018,0.055397492,-0.008766066,-0.11738958,-0.02640506,-0.13303232,-0.050002698,-0.038016036,-0.038801502,-0.023268193,-0.008489119,-0.11274735,0.31655237,-0.039333716,-0.053605262,-0.0020952497,-0.40453976
-0.13955465,-0.036530018,0.055397492,-0.008766066,-0.11738958,-0.02640506,-0.13303232,-0.050002698,-0.038016036,-0.038801502,-0.023268193,-0.008489119,-0.11274735,0.31655237,-0.039333716,-0.053605262,-0.0020952497,-0.40453976
-0.13955465,-0.036530018,0.055397492,-0.008766066,-0.117381275,-0.02640648,-0.13303488,-0.050002817,-0.038018595,-0.03880292,-0.023268193,-0.008490536,-0.11274735,0.31655237,-0.039333716,-0.053605262,-0.0020915132,-0.40454233
-0.13955465,-0.036530018,0.055397492,-0.008766066,-0.11738958,-0.02640506,-0.13303232,-0.050002698,-0.038016036,-0.038801502,-0.023268193,-0.008489119,-0.11274735,0.31655237,-0.039333716,-0.053605262,-0.0020952497,-0.40453976
-0.13955465,-0.036530018,0.055397492,-0.008766066,-0.11738958,-0.02640506,-0.13303232,-0.050002698,-0.038016036,-0.038801502,-0.023268193,-0.008489119,-0.11274735,0.31655237,-0.039333716,-0.053605262,-0.0020952497,-0.40453976
-0.13955465,-0.036530018,0.055397492,-0.008766066,-0.11738958,-0.02640506,-0.13303232,-0.050002698,-0.038016036,-0.038801502,-0.023268193,-0.008489119,-0.11274735,0.31655237,-0.039333716,-0.053605262,-0.0020952497,-0.40453976
-0.13955465,-0.036530018,0.055397492,-0.008766066,-0.11738958,-0.02640506,-0.13303232,-0.050002698,-0.038016036,-0.038801502,-0.023268193,-0.008489119,-0.11274735,0.31655237,-0.039333716,-0.053605262,-0.0020952497,-0.40453976
-0.13955465,-0.036530018,0.055397492,-0.008766066,-0.11738958,-0.02640506,-0.13303232,-0.050002698,-0.038016036,-0.038801502,-0.023268193,-0.008489119,-0.11274735,0.31655237,-0.039333716,-0.053605262,-0.0020952497,-0.40453976
-0.13955465,-0.036530018,0.055397492,-0.008766066,-0.11738958,-0.02640506,-0.13303232,-0.050002698,-0.038016036,-0.038801502,-0.023268193,-0.008489119,-0.11274735,0.31655237,-0.039333716,-0.053605262,-0.0020952497,-0.40453976
-0.13955465,-0.036530018,0.055397492,-0.008766066,-0.11738958,-0.02640506,-0.13303232,-0.050002698,-0.038016036,-0.038801502,-0.023268193,-0.008489119,-0.11274735,0.31655237,-0.039333716,-0.053605262,-0.0020952497,-0.40453976
-0.13955465,-0.036530018,0.055397492,-0.008766066,-0.11738958,-0.02640506,-0.13303232,-0.050002698,-0.038016036,-0.038801502,-0.023268193,-0.008489119,-0.11274735,0.31655237,-0.039333716,-0.053605262,-0.0020952497,-0.40453976
-0.13955465,-0.036530018,0.055397492,-0.008766066,-0.11738958,-0.02640506,-0.13303232,-0.050002698,-0.038016036,-0.038801502,-0.023268193,-0.008489119,-0.11274735,0.31655237,-0.039333716,-0.053605262,-0.0020952497,-0.40453976
-0.13955465,-0.036530018,0.055397492,-0.008766066,-0.11738958,-0.02640506,-0.13303232,-0.050002698,-0.038016036,-0.038801502,-0.023268193,-0.008489119,-0.11274735,0.31655237,-0.039333716,-0.053605262,-0.0020952497,-0.40453976
-0.090978034,-0.024660418,0.051311098,0.00045399356,-0.1041577,-0.026844468,-0.12968874,-0.04536861,-0.040659092,-0.039573252,-0.025125325,-0.012053576,-0.11010671,0.31411594,-0.03733933,-0.05205976,-0.012243283,-0.4037872
-0.090978034,-0.024660418,0.051311098,0.00045399356,-0.1041577,-0.026844468,-0.12968874,-0.04536861,-0.040659092,-0.039573252,-0.025125325,-0.012053576,-0.11010671,0.31411594,-0.03733933,-0.05205976,-0.012243283,-0.4037872
