score
3.5595744
3.5595744
3.8067517
3.9182742
3.8067517
3.915716
3.863506
3.863506
3.863506
3.863506
3.3633385
3.3633385
3.3633385
3.4659953
3.4659953
3.7137423
3.7137423
3.5876868
3.5876868
3.5876868
3.4011426
3.4011426
3.4744873
3.4744873
3.4744873
3.6784859
3.6784859
3.7209435
3.7209435
3.7000623
3.7207844
3.7207844
4.1075196
4.1075196
4.1075196
3.5070024
3.427891
3.4675806
3.4675806
3.4675806
3.4137917
3.5752146
3.5752146
3.4137917
3.4137917
4.426026
4.426026
4.426026
4.7952275
4.7952275
4.4695973
4.4695973
4.4695973
5.0281672
5.0281672
3.0944674
3.0944674
3.0944674
3.2325804
3.4600842
3.0944674
3.0944674
3.0944674
3.0944674
3.0944674
3.5395722
3.0944674
3.535708
3.6457667
2.9798324
2.9798324
3.56706
3.629082
3.629082
3.629082
2.9805448
2.9805448
2.9805448
3.5574217
3.5228875
3.657727
3.657727
3.657727
3.8664086
3.8664086
3.0944674
3.0944674
3.4659953
3.4659953
3.4659953
2.7707903
2.8293264
2.8293264
2.8507051
2.7707903
3.4454052
3.3139594
3.362546
3.6020195
3.398365
3.0434053
2.956936
2.8209534
3.0234196
2.83121
3.013406
2.9762895
2.9762895
2.7882771
2.9762895
3.3132336
3.4428406
2.9750812
2.8336415
2.8336415
3.1288333
3.1288333
3.1288333
3.1288333
3.482956
3.970981
3.9168024
3.9447374
3.9168024
3.9168024
3.4825675
3.8112466
3.549635
4.3412867
4.240062
4.2398148
4.261094
4.261094
4.261094
4.281282
3.6504388
3.188108
2.885481
3.0588174
3.462262
3.6122024
3.0497794
3.1210546
3.1210546
3.0561953
3.7471068
3.9823325
3.979537
3.979537
3.8826454
3.9744003
3.9371583
3.3637266
3.5122683
3.6215189
3.6859894
3.6859894
3.6859894
3.6859894
3.7145188
2.97816
3.0674083
3.0674083
3.4537258
3.4537258
3.4656992
3.6913521
3.6913521
3.4513617
3.4513617
3.1850414
3.1680906
3.252634
3.13704
3.1567602
3.6416743
3.6416743
3.5902648
3.5902648
3.5902648
3.7618644
3.7618644
3.7618644
3.7618644
3.6616175
3.0965018
3.0956926
3.0965018
3.4978561
3.0682175
3.0682175
3.4537258
3.458724
3.458724
2.97816
3.9194863
3.9194863
3.9194863
4.0738497
4.0738497
2.97816
3.3927844
3.523927
3.458724
3.458724
3.8720818
3.6994767
3.8720818
3.900623
3.900623
3.900623
3.900623
3.900623
3.900623
3.900623
3.457429
3.4529166
3.4537258
3.4529166
3.4529166
3.4529166
2.9788723
2.9805448
2.9788723
2.9798324
3.524015
3.524015
3.6909945
3.4856071
3.357342
3.077229
3.0797884
3.0665178
3.0665178
3.0665178
2.4155574
2.6618679
3.315472
2.687431
2.6097157
3.0674083
3.0329492
3.4537258
3.3735738
3.061233
3.1791782
3.1338825
3.1338825
3.8167405
3.8167405
3.8799047
3.8799047
3.8799047
3.8799047
3.8799047
4.2946835
4.2946835
4.2946835
4.4388037
4.2946835
3.1788964
3.647948
3.647948
3.4181662
3.4181662
3.7046497
3.501788
3.1539323
3.1539323
3.1177082
3.5713701
3.5713701
3.4317944
2.7746766
3.0026486
2.83991
2.83991
2.83991
2.83991
2.879621
2.884852
2.884852
2.9129586
2.884852
3.4579868
4.130257
3.8670766
3.9774
4.130257
4.0488086
2.5639975
2.5639975
2.9825048
2.9825048
3.1232543
3.028421
3.041226
3.2052517
3.0565588
3.3302517
3.0565588
3.2052517
3.0565588
3.0565588
3.2052517
3.2052517
