score
4.0697722
4.1026382
4.0697722
4.0697722
4.0697722
4.5113025
4.504712
4.5113025
4.5113025
4.504712
3.7188628
3.7188628
3.7188628
3.5663643
3.7188628
3.7188628
3.7188628
3.577732
3.577732
3.577732
3.577732
3.577732
3.344129
3.5876868
3.7188628
3.6784859
3.5089538
3.6784859
3.6784859
3.7297895
2.9272192
2.9272192
2.8938487
2.8938487
2.8938487
2.950164
2.950164
3.2857242
2.950164
2.950164
3.6540086
3.6114836
3.6540086
3.6540086
3.6540086
4.1180434
4.788049
4.478184
4.9250507
4.831039
4.0622716
4.0497136
4.0497136
5.222921
5.222921
3.0944674
3.0944674
2.9805448
3.0944674
3.0944674
2.9805448
2.9805448
2.9798324
3.0283802
2.9798324
3.077229
3.077229
3.044477
3.0670695
3.0670695
3.0674083
3.0674083
3.0956926
3.1056557
3.0956926
3.0267072
3.0267072
3.0267072
2.9788723
2.9805448
3.589198
3.589198
3.589198
3.657727
3.657727
3.0944674
3.0944674
3.0944674
2.9805448
2.9805448
3.0678408
3.0678408
3.0678408
2.9786503
2.9284997
2.8232486
3.2388601
2.7071779
2.7579324
2.7071779
4.9041963
4.9041963
4.643722
4.614608
5.0920067
3.2485523
3.2485523
3.2485523
3.2485523
3.3132336
3.2485523
3.2712886
2.9226367
2.796834
2.7926502
2.8995814
2.882753
2.882753
2.9532332
3.2593386
4.4638805
4.435945
4.4638805
4.4638805
4.435945
3.783374
3.811309
3.202055
3.8018801
3.8018801
4.5069084
4.5069084
4.5069084
4.4909925
4.5069084
3.6504388
3.273798
3.0075421
3.0588174
3.3989334
3.5546198
3.0497794
3.0497794
3.0497794
3.5242429
3.704923
3.722689
3.9702652
3.9702652
4.0868883
4.4287014
4.4287014
3.5262105
3.5262105
3.5262105
3.616986
3.7145188
3.7145188
3.7145188
3.7145188
2.8572464
3.1793783
3.1793783
3.1793783
3.2567914
3.3557253
3.3557253
3.8253863
3.3413877
3.4561884
3.332536
3.1680906
3.4056146
3.3212056
3.3212056
3.6416743
3.5902648
3.5902648
3.5458539
3.5902648
3.6616175
3.6616175
3.6616175
3.6616175
3.7618644
3.0674083
3.3927844
3.458724
3.4529166
3.0682175
3.0674083
3.46278
3.4619708
3.3826275
3.3633385
3.8431678
3.8431678
3.8431678
3.8431678
3.8431678
3.3633385
3.3633385
3.3633385
3.3633385
3.3633385
3.8885279
3.7982738
3.8885279
3.8885279
3.8885279
3.8885279
3.8885279
3.8885279
3.8885279
3.8885279
3.3633385
3.3633385
3.3633385
3.3633385
3.3633385
3.3633385
3.3633385
3.4619708
3.46278
3.4619708
3.4248211
3.4248211
3.3952935
3.4248211
3.4248211
3.8702252
3.8866003
3.7448246
3.237307
3.7448246
2.5635593
2.782453
2.6241097
2.4793594
2.5259607
3.1861322
3.1861322
3.2144165
3.7171087
3.072918
3.1791782
3.467864
3.19714
3.8142827
3.975551
4.4188194
4.281188
4.324377
4.446712
4.446712
4.3700533
4.3276305
4.3276305
4.2496767
4.3700533
3.4695213
3.4538558
3.4538558
3.4168313
3.4168313
3.3119044
3.2057154
3.176563
3.176563
3.2057154
3.7317994
3.5463245
2.028764
2.028764
2.5589614
3.456104
3.456104
3.5215914
3.456104
3.7903864
3.7903864
3.7903864
3.7903864
4.1673985
3.724899
4.045065
3.6612077
3.5177636
3.7000198
3.7000198
3.0839806
3.0839806
3.2074559
3.2074559
3.0664196
3.24205
3.2034283
3.1739256
3.2034283
3.1739256
3.2034283
3.1739256
3.2034283
3.24205
3.24205
3.24205
