measure,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19
1,2.8916820883750916,5.129774868488312,11.666666666666666,2.1716628968715668,6.023954629898071,11.666666666666668,4.08883398771286,11.666666666666668,5.292771339416504,4.666666666666668,11.666666666666666,2.042635202407837,9.333333333333332,5.227148175239564,4.762798845767975,2.5430843234062195,7.0,11.666666666666666,1.9257320761680603
2,2.970720946788788,5.093512773513794,11.666666666666666,2.213744968175888,6.038569867610931,11.666666666666666,4.054857075214386,11.666666666666666,5.310199975967407,4.666666666666666,11.666666666666666,2.0776712596416482,9.333333333333332,5.264046549797059,4.699737071990967,2.524226874113083,7.0,11.666666666666666,1.9533034265041351
3,2.8782943487167363,5.0956565141677865,11.666666666666666,2.238623291254044,6.041470050811768,11.666666666666666,4.0557783246040335,11.666666666666668,5.262675940990448,4.666666666666667,11.666666666666666,2.0467948019504547,9.333333333333332,5.267409861087799,4.727936565876007,2.499288678169251,7.0,11.666666666666666,1.9403291642665863
4,2.7932158410549164,5.1093300580978385,11.666666666666666,2.1725851893424992,6.040392339229585,11.666666666666666,4.089887917041779,11.666666666666666,5.2278069853782645,4.666666666666665,11.666666666666666,2.0698840320110325,9.333333333333332,5.293272018432617,4.796487033367157,2.518184930086136,7.0,11.666666666666666,1.8663400709629063
5,2.868044823408127,5.086760699748993,11.666666666666666,2.216310739517212,6.05782014131546,11.666666666666666,4.075221776962279,11.666666666666666,5.323640286922455,4.666666666666666,11.666666666666666,2.0627977550029755,9.333333333333332,5.257236063480377,4.764057219028473,2.5347094237804417,7.0,11.666666666666666,1.907538652420044
6,2.8555407822132115,5.0884283781051645,3.554855227470398,2.232556313276292,6.056091547012329,11.666666666666666,4.0605055689811715,11.666666666666668,9.333333333333332,6.078913331031799,7.0,2.0898125171661377,9.333333333333332,5.288706660270692,11.666666666666666,13.222222222222221,7.0,11.666666666666666,1.956122249364853
7,2.768415749073029,5.115000665187836,3.559017539024353,2.160795658826828,6.041227638721466,7.0,4.083458364009857,7.0,7.0,6.098652601242065,7.0,2.099539875984192,11.666666666666666,5.285398006439209,11.666666666666668,7.0,7.0,11.666666666666666,1.809689283370972
8,2.732374370098114,5.096559405326842,3.565828442573548,2.1912267208099365,6.022456765174866,7.0,4.1368224024772635,7.0,7.0,6.0938456654548645,7.0,2.0855548679828644,11.666666666666666,5.260929822921753,11.666666666666666,7.0,7.0,11.666666666666666,1.7978469729423527
9,2.738070636987686,5.089451014995575,3.574370861053467,2.14682275056839,6.02686607837677,7.0,4.101792812347412,7.0,7.0,6.089511454105378,9.333333333333332,2.1052209138870244,7.0,5.274212419986725,7.0,7.0,7.0,9.333333333333334,1.7531300783157353
10,2.85442927479744,5.0384852290153495,3.5754335522651672,2.1344783008098602,6.054587006568909,7.0,4.050788223743439,7.0,7.0,6.11306756734848,9.333333333333334,2.090498238801956,7.0,5.294998109340668,7.0,7.0,7.0,9.333333333333334,1.8603325486183169
11,2.7452870905399323,5.0813416838645935,3.5667496919631962,2.101501286029816,6.044003069400787,4.589917302131654,4.096156418323517,2.9453064799308777,5.2532673478126535,6.0849173069000235,9.333333333333332,2.092464029788971,3.3612336814403534,5.254075527191161,4.713698923587799,2.50283995270729,7.0,3.4785859584808354,1.7827041447162628
12,2.757098108530044,5.083511292934418,3.5763915181159973,2.1076750755310063,6.060805022716522,4.615598797798158,4.086527109146118,2.926538109779358,5.269782245159148,6.081380009651184,9.333333333333332,2.0858669579029083,3.335391968488693,5.272458791732788,4.731941163539887,2.5187928378582,7.0,3.4984952509403238,1.8054744005203247
13,2.744469106197357,5.068934857845306,3.595814943313598,2.151876479387284,6.030498504638673,4.619582116603851,4.1132487654685965,2.9458643198013306,5.266466915607452,6.0902628898620605,9.333333333333332,2.074769824743271,3.329876989126206,5.28434282541275,4.749934732913972,2.527199029922485,7.0,3.466915339231491,1.781643122434616
14,2.6534049808979034,5.148213624954224,3.5733290314674377,2.153162389993668,6.0348915457725525,4.637588620185851,4.116657555103302,2.926511198282242,5.216707766056062,6.083567559719086,9.333333333333332,2.0822061598300934,3.3287938535213475,5.281594097614288,4.780809938907623,2.5347544848918915,7.0,3.532341778278351,1.72624246776104
15,2.6952306628227234,5.131117105484009,3.569049060344696,2.1479845345020294,6.041740000247955,4.616005599498749,4.111780941486359,2.940180778503418,5.231294631958008,6.097108840942383,9.333333333333332,2.0937240719795227,3.3215872049331665,5.272997438907623,4.750618994235992,2.520727962255478,7.0,3.516668438911438,1.7454251497983937
16,2.687517076730728,5.125955939292909,3.6111398935317993,2.1732771694660187,6.033225119113923,4.596759915351869,4.111675381660461,2.9518543183803563,5.2704126834869385,6.115564703941345,10.5,2.082659274339676,3.375533699989319,5.270166099071504,4.7661471366882315,2.51699623465538,7.0,9.333333333333332,1.7942756712436676
17,2.725157082080841,5.116140544414519,3.584987759590149,2.1938813626766205,6.027894973754883,4.6046335101127625,4.101863324642181,2.9479869902133946,5.247743606567383,6.104667007923126,10.5,2.0817242562770844,3.332470089197159,5.265344977378844,4.7596712708473214,2.5291913151741032,7.0,9.333333333333332,1.7687387466430664
18,2.88868510723114,5.020707368850708,3.5733982920646667,2.163923650979996,6.055159032344817,4.5213292837142935,4.048579394817352,2.9578743577003483,5.329548299312592,6.130761563777924,10.5,2.072494029998779,3.369245171546936,5.272974491119385,4.6751078367233285,2.482321292161941,7.0,9.333333333333334,1.915407657623291
19,2.764419287443161,5.110803306102754,3.5937967896461487,2.1495510339736943,6.0287911891937265,4.543162226676942,4.114885985851288,2.979904651641846,5.288948655128478,6.092217206954956,10.5,2.0560275316238403,3.3814598619937897,5.236494183540343,4.715416669845581,2.474155634641648,7.0,9.333333333333334,1.8167352974414823
20,2.725088238716125,5.0973517298698425,3.5879133939743038,2.1505317389965057,6.029431223869324,4.599027991294862,4.1296647787094125,2.9700014293193817,5.280030727386475,6.090315878391267,10.5,2.0756353735923767,3.3854682147502904,5.237805128097534,4.758520543575287,2.496651977300644,7.0,9.333333333333332,1.798577964305878
21,2.7575051188468933,5.0686891078948975,3.6036067605018616,2.1960653662681584,6.029961109161378,4.612885117530824,4.093450248241425,2.952074825763702,5.2876819372177115,6.1137810349464425,10.5,2.075786203145981,3.3809443712234497,5.284598171710968,4.73995703458786,2.50171759724617,4.290972709655762,3.457205086946488,1.8158826828002932
22,2.778110772371293,5.113788604736328,3.5476262569427486,2.1545081734657288,6.037582695484161,4.596440732479096,4.0938541293144235,2.925389885902405,5.272327780723573,6.105157256126404,10.5,2.09689399600029,3.343946486711502,5.2771159410476685,4.757709860801698,2.5187609195709233,4.312103867530824,3.4741676747798924,1.8020764589309688
23,2.6298357248306274,5.096803069114684,3.558376669883728,2.2341038286685944,6.014027416706085,4.601810097694396,4.165870130062103,2.987930119037628,5.191555738449097,6.097460985183716,10.5,2.0907892584800716,3.382129102945328,5.261138439178467,4.7739994525909415,2.519709706306457,4.3071776032447815,3.544460713863373,1.7243139147758486
24,2.6380368471145634,5.110295534133911,3.5709866881370544,2.19592809677124,6.01496160030365,4.589850962162019,4.1534528732299805,2.9775967299938197,5.222328305244447,6.113234877586365,10.5,2.084699958562851,3.4021266400814056,5.235701858997345,4.766960322856903,2.5237149298191075,4.287588953971864,3.52628231048584,1.7567383050918581
25,2.6624217927455898,5.1141069531440735,3.5796738862991324,2.18651282787323,6.015474379062653,4.62212473154068,4.1395577788352975,2.9612337052822113,5.2327808141708365,6.1036205887794495,9.333333333333332,2.079133033752441,3.338079154491425,5.27371883392334,4.7693973779678345,2.5115115046501155,4.319715857505798,3.4937826097011566,1.7347572445869446
26,2.743278533220292,5.0261772871017465,3.577803015708924,2.1810502111911774,6.033586859703064,2.333333333333333,4.110482513904572,2.9629164040088654,5.268540143966675,6.105037093162537,4.139137625694275,2.0886530280113216,3.3894031345844278,5.276187181472778,4.743999183177948,2.512871891260147,4.289973437786102,9.333333333333334,1.7998528182506566
27,2.7084325253963466,5.08178061246872,3.5501922369003296,2.158173561096191,6.032593846321106,2.3333333333333344,4.1366225481033325,2.969182401895523,5.24387127161026,6.0856683254241934,4.1565842032432565,2.089947491884232,3.3592881262302403,5.254391789436339,4.777530074119569,2.501070261001587,4.28761523962021,9.333333333333332,1.756838232278824
28,2.929632619023323,4.963971674442291,3.5638503432273865,2.14425864815712,6.06038236618042,2.3333333333333344,4.032399535179138,2.9308469742536545,5.245156556367874,6.08454179763794,4.079303354024886,2.1454892754554753,3.401355281472206,5.286819100379943,4.632201522588731,2.531694918870926,4.262682467699052,9.333333333333332,1.91147205978632
29,2.8894656449556346,5.0090626180171975,3.567349672317505,2.133756175637245,6.058267831802367,2.3333333333333344,4.046681821346283,2.922141522169113,5.233099162578583,6.1013712882995605,4.092241734266281,2.150657638907433,3.3514421731233597,5.296183258295058,4.6730540096759805,2.5301785916090007,4.2848097681999215,9.333333333333334,1.8576585575938225
30,3.033162295818329,4.956721633672713,3.555819660425186,2.184085473418236,6.0797932744026175,4.666666666666667,3.982854634523392,2.9119116067886357,5.290626138448714,6.1069649159908295,4.122349649667741,2.1280628293752666,3.3810597360134125,5.307306259870528,4.643689602613449,2.538622125983238,4.250539124011993,9.333333333333334,1.988883763551712
31,2.839784935116768,5.018108218908309,3.5713490545749664,2.2303568720817566,6.05893936753273,4.5535294115543365,4.063216120004654,2.9483980685472484,5.216096520423888,6.099416136741638,4.081682205200194,2.114533230662346,3.438523083925247,5.2918895184993735,4.7013682425022125,2.5278565883636475,4.285678029060364,3.541838616132736,1.862558849155903
32,2.842072620987892,5.026406764984131,3.577907115221024,2.2133627831935883,6.039411425590515,4.570286512374878,4.048695594072342,2.935372799634933,5.242694675922394,6.1110667288303375,4.0994068682193765,2.10022309422493,3.4019621461629868,5.2620857656002045,4.689094930887221,2.5395036339759827,4.2758676409721375,3.526510640978813,1.8804114460945132
33,3.3934721946716317,4.807369291782379,3.571210324764252,2.1354627609252934,6.10316038131714,4.454426467418671,3.8372415304183964,2.848916798830033,5.327870607376099,6.100535988807678,4.094415307044983,2.15632501244545,3.3212250471115112,5.343814730644227,4.476912796497345,2.55647811293602,4.2036013007164,3.418545991182328,2.1756739616394043
34,3.4637545943260197,4.782281517982484,3.5573598742485046,2.1334462761878967,6.1203436851501465,4.399507403373717,3.805723786354065,2.8821687698364262,5.370759606361389,6.10716038942337,4.129704415798187,2.155548751354217,3.3688141703605656,5.3584166169166565,4.467630624771118,2.5140457749366756,4.174530625343324,3.353284150362015,2.2709709107875824
35,3.3562054038047795,4.90643697977066,3.557789623737335,2.112773030996322,6.107877194881438,4.4415873885154715,3.848845183849335,2.85596364736557,5.349428176879883,6.082282066345215,4.135373771190643,2.1031257808208466,3.35649225115776,5.327540159225464,4.4993006587028495,2.5282373130321503,4.213907361030579,3.416048228740692,2.16855388879776
36,3.4149663448333736,4.904350399971007,7.0,2.114383339881897,6.1164312958717355,7.0,3.8239664435386658,7.0,5.3292332887649545,6.0876505970954895,4.109801173210143,2.139921098947525,3.3196591734886165,5.343704581260682,4.46947979927063,2.5545363128185268,4.2238988280296335,3.4247055947780605,2.2140866816043854
37,3.3344840705394745,4.886478245258331,7.0,2.128283441066742,6.100997447967528,7.0,3.840888977050781,7.0,5.326253414154053,6.10042417049408,4.09537535905838,2.1243996322155,3.3438037931919102,5.329006314277648,4.495757102966309,2.5507764220237727,4.237015783786774,3.447382390499115,2.1772112548351292
38,3.428823888301849,4.857326209545136,7.0,2.135973870754242,6.113850295543671,7.0,3.795980572700501,7.0,5.331279397010802,6.0930049419403085,4.137746155261993,2.1402085721492767,3.319734692573548,5.350691139698029,4.457639992237091,2.5703798830509186,4.235999405384064,3.41497614979744,2.2341009080410004
39,3.492862403392792,4.800650596618652,7.0,2.1020023822784424,6.127773761749268,7.0,3.7560701966285706,7.0,5.3603997230529785,6.08990615606308,4.134326934814453,2.157044112682343,3.341883271932602,5.364839494228363,4.443686068058014,2.545926094055176,4.1964495182037345,3.3813785016536717,2.29642814397812
40,3.650787830352783,4.797388672828673,7.0,2.107056319713593,6.118799924850464,7.0,3.7375934720039377,7.0,5.3678919672965995,6.093346238136292,4.135653734207153,2.1586744487285614,3.287251263856888,5.354398250579834,4.404275119304657,2.535802990198136,4.145178735256195,3.3637873530387883,2.3580894768238068
41,8.555555555555557,4.793095767498016,3.576482892036438,7.0,6.100803852081299,11.666666666666666,3.725540459156037,2.7940891087055206,5.400684773921967,6.093881964683533,4.166512668132782,2.123512595891952,11.666666666666666,5.33939915895462,4.445343315601349,2.5330663621425638,4.1769251227378845,3.3685231506824493,2.4097472429275517
42,8.555555555555557,4.712941646575928,3.5677310228347783,7.0,6.117400109767914,11.666666666666666,3.6531794071197514,2.818061202764511,5.461986660957336,6.093089640140533,4.165427029132843,2.1214585602283482,11.666666666666668,5.351952016353606,4.355739712715149,2.537917733192444,4.11903578042984,3.2923049926757817,2.5958223044872284
43,8.555555555555557,4.7840301394462585,3.5756901502609253,7.0,6.120125889778137,11.666666666666666,3.729096114635468,2.804676592350006,5.370356976985931,6.0683465003967285,4.173961937427522,2.1306704282760616,11.666666666666666,5.343781769275665,4.436227619647981,2.5318601429462437,4.180743634700775,3.382976710796356,2.400440454483032
44,8.555555555555557,4.859719038009644,3.5624592900276184,7.0,6.116335332393646,11.666666666666666,3.7669670581817623,2.7952273190021515,5.376882076263428,6.065042018890381,4.1363805532455435,2.105746209621429,11.666666666666668,5.332070469856261,4.5089499950408936,2.563455075025559,4.218498170375824,3.432969510555268,2.327812999486923
45,8.555555555555557,4.780173659324647,3.548961818218231,7.0,6.117377161979675,11.666666666666666,3.735372126102448,2.8208933770656586,5.40247678756714,6.079128205776215,4.122489631175995,2.109511524438858,11.666666666666666,5.352654218673706,4.41044807434082,2.5496012866497053,4.157777488231659,3.3466309607028966,2.4181803464889526
