measure,feature,feature_value,critical_score
77.0,6.0,null,3
77.0,7.0,null,3
77.0,8.0,null,3
77.0,9.0,null,6
77.0,10.0,null,4
77.0,11.0,0.3333333333333333,6
77.0,12.0,null,3
77.0,13.0,0.6666666666666666,3
77.0,14.0,null,3
77.0,15.0,null,7
77.0,16.0,null,3
77.0,18.0,null,3
77.0,19.0,1.0,3
78.0,2.0,null,3
78.0,3.0,null,3
78.0,4.0,0.0,1
78.0,5.0,null,6
78.0,6.0,null,3
78.0,7.0,null,4
78.0,8.0,null,4
78.0,9.0,null,6
78.0,10.0,null,4
78.0,11.0,0.3333333333333333,6
78.0,12.0,null,3
78.0,13.0,0.6666666666666666,4
78.0,14.0,null,3
78.0,15.0,null,7
78.0,16.0,null,3
78.0,18.0,null,4
78.0,19.0,1.0,4
79.0,2.0,null,2
79.0,3.0,null,2
79.0,4.0,0.0,2
79.0,5.0,null,6
79.0,6.0,null,2
79.0,7.0,null,4
79.0,8.0,null,3
79.0,9.0,null,3
79.0,10.0,null,2
79.0,11.0,0.3333333333333333,3
79.0,12.0,null,2
79.0,13.0,0.6666666666666666,4
79.0,14.0,-1.0,3
79.0,15.0,null,6
79.0,16.0,null,2
79.0,18.0,null,3
79.0,19.0,1.0,4
80.0,2.0,null,1
80.0,3.0,null,1
80.0,4.0,0.0,3
80.0,5.0,null,6
80.0,6.0,null,1
80.0,7.0,null,4
80.0,8.0,null,2
80.0,9.0,null,1
80.0,10.0,null,1
80.0,11.0,0.3333333333333333,1
80.0,12.0,null,1
80.0,13.0,0.6666666666666666,3
80.0,14.0,-1.0,3
80.0,15.0,null,6
80.0,16.0,null,1
80.0,18.0,null,2
80.0,19.0,1.0,4
81.0,4.0,0.0,3
81.0,5.0,-0.3333333333333333,7
81.0,7.0,0.3809523809523809,5
81.0,8.0,null,1
81.0,13.0,0.6666666666666666,3
81.0,14.0,null,3
81.0,15.0,null,7
81.0,18.0,null,2
81.0,19.0,0.8333333333333333,4
82.0,4.0,0.0,5
82.0,5.0,-0.3333333333333333,7
82.0,7.0,0.3809523809523809,5
82.0,13.0,0.6666666666666666,2
82.0,14.0,null,3
82.0,15.0,null,6
82.0,18.0,null,1
82.0,19.0,0.8333333333333333,3
83.0,4.0,0.0,4
83.0,5.0,-0.3333333333333333,7
83.0,7.0,0.3809523809523809,4
83.0,13.0,0.6666666666666666,1
83.0,14.0,null,2
83.0,15.0,null,4
83.0,18.0,null,1
83.0,19.0,0.8333333333333333,2
84.0,4.0,0.0,4
84.0,5.0,-0.3333333333333333,7
84.0,7.0,0.3809523809523809,3
84.0,13.0,0.6666666666666666,1
84.0,14.0,null,1
84.0,15.0,null,2
84.0,18.0,null,2
84.0,19.0,0.8333333333333333,2
85.0,4.0,0.0,3
85.0,5.0,-0.3333333333333333,7
85.0,6.0,null,1
85.0,7.0,0.3809523809523809,2
85.0,10.0,-0.3333333333333333,1
85.0,18.0,null,2
85.0,19.0,0.8333333333333333,2
86.0,4.0,0.0,2
86.0,5.0,-0.2222222222222222,7
86.0,6.0,null,1
86.0,7.0,0.3888888888888888,2
86.0,10.0,-0.3333333333333333,1
86.0,18.0,null,2
86.0,19.0,0.8333333333333333,3
87.0,4.0,0.0,2
87.0,5.0,-0.2222222222222222,5
87.0,6.0,null,1
87.0,7.0,0.3888888888888888,2
87.0,8.0,null,1
87.0,10.0,-0.3333333333333333,1
87.0,18.0,null,2
87.0,19.0,0.8333333333333333,3
88.0,4.0,0.0,1
88.0,5.0,-0.2222222222222222,3
88.0,6.0,null,1
88.0,7.0,0.3888888888888888,1
88.0,8.0,null,1
88.0,10.0,-0.3333333333333333,1
88.0,18.0,null,1
88.0,19.0,0.8333333333333333,2
89.0,4.0,0.2222222222222222,1
89.0,5.0,0.0,3
89.0,8.0,null,1
89.0,10.0,-0.3333333333333333,1
89.0,19.0,1.0,1
90.0,4.0,0.2222222222222222,2
90.0,5.0,0.0,4
90.0,8.0,null,1
90.0,10.0,-0.3333333333333333,2
90.0,13.0,0.6666666666666666,1
91.0,4.0,0.2222222222222222,3
91.0,5.0,0.0,6
91.0,10.0,-0.3333333333333333,4
91.0,13.0,0.6666666666666666,1
92.0,4.0,0.2222222222222222,4
92.0,5.0,0.0,7
92.0,10.0,-0.3333333333333333,6
92.0,13.0,0.6666666666666666,1
93.0,4.0,0.2222222222222222,5
93.0,5.0,0.0,7
93.0,7.0,0.4166666666666666,1
93.0,8.0,null,2
93.0,9.0,0.3333333333333333,1
93.0,10.0,-0.3333333333333333,7
93.0,13.0,0.5,2
93.0,15.0,null,1
94.0,4.0,0.3333333333333333,6
94.0,5.0,-0.6666666666666666,7
94.0,7.0,0.4,1
94.0,8.0,null,4
94.0,9.0,null,3
94.0,10.0,-0.3333333333333333,6
94.0,13.0,0.5555555555555555,1
94.0,15.0,null,1
95.0,4.0,0.3333333333333333,6
95.0,5.0,null,6
95.0,7.0,0.4,2
95.0,8.0,null,6
95.0,9.0,null,4
95.0,10.0,-0.3333333333333333,5
95.0,12.0,null,1
95.0,13.0,0.5555555555555555,1
95.0,15.0,null,1
95.0,17.0,null,1
96.0,4.0,0.3333333333333333,6
96.0,5.0,null,6
96.0,7.0,0.4,3
96.0,8.0,null,6
96.0,9.0,null,6
96.0,10.0,-0.3333333333333333,5
96.0,12.0,null,2
96.0,13.0,0.5555555555555555,1
96.0,15.0,null,1
96.0,17.0,null,1
97.0,2.0,null,1
97.0,4.0,null,7
97.0,5.0,null,7
97.0,7.0,null,3
97.0,8.0,null,5
97.0,9.0,null,6
97.0,10.0,null,6
97.0,12.0,0.3333333333333333,3
97.0,15.0,null,1
97.0,17.0,0.3333333333333333,2
97.0,18.0,0.6666666666666666,1
98.0,2.0,null,3
98.0,4.0,null,9
98.0,5.0,null,8
98.0,7.0,null,4
98.0,8.0,null,5
98.0,9.0,null,5
98.0,10.0,null,6
98.0,12.0,0.3333333333333333,3
98.0,15.0,null,3
98.0,16.0,null,1
98.0,17.0,0.3333333333333333,3
98.0,18.0,0.6666666666666666,1
99.0,1.0,0.0,1
99.0,2.0,null,4
99.0,4.0,null,8
99.0,5.0,null,7
99.0,7.0,null,5
99.0,8.0,null,7
99.0,9.0,null,4
99.0,10.0,null,5
99.0,11.0,null,1
99.0,12.0,0.3333333333333333,4
99.0,15.0,null,5
99.0,16.0,null,3
99.0,17.0,0.3333333333333333,2
99.0,18.0,0.6666666666666666,1
100.0,1.0,0.0,4
100.0,2.0,null,7
100.0,3.0,null,1
100.0,4.0,null,8
100.0,5.0,null,7
100.0,7.0,null,7
100.0,8.0,null,9
100.0,9.0,null,4
100.0,10.0,null,5
100.0,11.0,null,2
100.0,12.0,0.3333333333333333,4
100.0,13.0,null,2
100.0,14.0,null,3
100.0,15.0,null,7
100.0,16.0,null,6
100.0,17.0,0.3333333333333333,3
100.0,18.0,0.6666666666666666,2
100.0,19.0,null,2
101.0,1.0,0.0,6
101.0,2.0,null,8
101.0,3.0,null,3
101.0,4.0,null,9
101.0,5.0,null,8
101.0,7.0,null,9
101.0,8.0,null,8
101.0,9.0,null,5
101.0,10.0,null,6
101.0,11.0,null,4
101.0,12.0,0.3333333333333333,3
101.0,13.0,null,4
101.0,14.0,null,5
101.0,15.0,null,7
101.0,16.0,null,8
101.0,17.0,0.3333333333333333,3
101.0,18.0,0.6666666666666666,1
101.0,19.0,null,4
102.0,1.0,0.6666666666666666,6
102.0,2.0,null,8
102.0,3.0,null,6
102.0,4.0,null,8
102.0,5.0,null,9
102.0,7.0,null,9
102.0,8.0,null,8
102.0,9.0,null,7
102.0,10.0,null,6
102.0,11.0,null,5
102.0,12.0,0.3333333333333333,4
102.0,13.0,null,7
102.0,14.0,null,6
102.0,15.0,null,8
102.0,16.0,null,7
102.0,17.0,0.3333333333333333,5
102.0,18.0,0.6666666666666666,3
102.0,19.0,null,6
103.0,1.0,0.6666666666666666,6
103.0,2.0,null,5
103.0,3.0,null,7
103.0,4.0,null,8
103.0,5.0,null,9
103.0,7.0,null,8
103.0,8.0,null,6
103.0,9.0,null,6
103.0,10.0,null,4
103.0,11.0,null,6
103.0,12.0,0.3333333333333333,3
103.0,13.0,null,8
103.0,14.0,null,7
103.0,15.0,null,8
103.0,16.0,null,6
103.0,17.0,0.3333333333333333,5
103.0,18.0,0.6666666666666666,4
103.0,19.0,null,6
104.0,1.0,0.6666666666666666,4
104.0,2.0,null,3
104.0,3.0,null,6
104.0,4.0,null,8
104.0,5.0,null,9
104.0,7.0,null,7
104.0,8.0,null,3
104.0,9.0,null,5
104.0,10.0,null,2
104.0,11.0,null,7
104.0,12.0,0.3333333333333333,4
104.0,13.0,null,7
104.0,14.0,-1.0,6
104.0,15.0,null,8
104.0,16.0,null,5
104.0,17.0,0.3333333333333333,5
104.0,18.0,0.6666666666666666,3
104.0,19.0,null,5
105.0,1.0,null,2
105.0,2.0,-0.2777777777777778,3
105.0,3.0,null,6
105.0,4.0,null,7
105.0,5.0,-1.0,8
105.0,7.0,null,6
105.0,8.0,null,2
105.0,9.0,null,4
105.0,10.0,null,2
105.0,11.0,null,9
105.0,12.0,null,5
105.0,13.0,0.6666666666666666,6
105.0,14.0,-0.8333333333333333,5
105.0,15.0,null,6
105.0,16.0,null,6
105.0,17.0,null,5
105.0,18.0,0.6666666666666666,3
105.0,19.0,0.9166666666666666,3
106.0,1.0,null,2
106.0,2.0,-0.2380952380952381,4
106.0,3.0,null,6
106.0,4.0,null,8
106.0,5.0,-1.0,8
106.0,7.0,null,6
106.0,8.0,null,2
106.0,9.0,null,6
106.0,10.0,null,4
106.0,11.0,null,8
106.0,12.0,null,4
106.0,13.0,0.6666666666666666,5
106.0,14.0,-0.8333333333333333,7
106.0,15.0,null,3
106.0,16.0,null,8
106.0,17.0,null,5
106.0,18.0,0.6666666666666666,3
106.0,19.0,0.9166666666666666,5
107.0,1.0,null,1
107.0,2.0,-0.2380952380952381,4
107.0,3.0,null,4
107.0,4.0,null,9
107.0,5.0,-1.0,9
107.0,6.0,null,1
107.0,7.0,null,7
107.0,8.0,null,2
107.0,9.0,null,6
107.0,10.0,null,4
107.0,11.0,null,6
107.0,12.0,null,2
107.0,13.0,0.6666666666666666,6
107.0,14.0,-0.8333333333333333,8
107.0,15.0,null,2
107.0,16.0,null,6
107.0,17.0,null,4
107.0,18.0,0.6666666666666666,2
107.0,19.0,0.9166666666666666,6
108.0,2.0,-0.25925925925925924,2
108.0,3.0,null,2
108.0,4.0,null,9
108.0,5.0,-1.0,9
108.0,6.0,null,1
108.0,7.0,null,9
108.0,8.0,null,2
108.0,9.0,null,5
108.0,10.0,null,2
108.0,11.0,null,3
108.0,13.0,0.6666666666666666,8
108.0,14.0,-0.8333333333333333,9
108.0,15.0,null,1
108.0,16.0,null,5
108.0,17.0,null,3
108.0,18.0,0.6666666666666666,1
108.0,19.0,0.9166666666666666,7
109.0,1.0,null,1
109.0,2.0,-0.2380952380952381,1
109.0,3.0,null,1
109.0,4.0,null,9
109.0,5.0,-1.0,9
109.0,6.0,null,2
109.0,7.0,null,9
109.0,8.0,null,1
109.0,9.0,null,3
109.0,10.0,null,2
109.0,11.0,null,1
109.0,12.0,null,1
109.0,13.0,0.6666666666666666,8
109.0,14.0,-0.8333333333333333,9
109.0,15.0,null,2
109.0,16.0,null,4
109.0,17.0,null,2
109.0,18.0,0.6666666666666666,1
109.0,19.0,0.9166666666666666,8
110.0,1.0,null,3
110.0,2.0,-0.2380952380952381,2
110.0,3.0,null,1
110.0,4.0,null,9
110.0,5.0,-1.0,9
110.0,6.0,null,3
110.0,7.0,null,9
110.0,9.0,null,3
110.0,10.0,null,4
110.0,11.0,null,3
110.0,12.0,null,1
110.0,13.0,0.6666666666666666,8
110.0,14.0,-0.8333333333333333,9
110.0,15.0,null,3
110.0,16.0,null,4
110.0,17.0,null,4
110.0,18.0,0.6666666666666666,3
110.0,19.0,0.9166666666666666,8
111.0,1.0,null,6
111.0,2.0,-0.2380952380952381,3
111.0,3.0,null,2
111.0,4.0,null,9
111.0,5.0,-1.0,9
111.0,6.0,null,6
111.0,7.0,null,9
111.0,9.0,null,6
111.0,10.0,null,6
111.0,11.0,null,6
111.0,12.0,null,1
111.0,13.0,0.6666666666666666,8
111.0,14.0,-0.8333333333333333,9
111.0,15.0,null,6
111.0,16.0,null,4
111.0,17.0,null,7
111.0,18.0,0.6666666666666666,6
111.0,19.0,0.9166666666666666,8
112.0,1.0,null,6
112.0,2.0,-0.26666666666666666,3
112.0,3.0,null,2
112.0,4.0,-0.3333333333333333,9
112.0,5.0,-0.6666666666666666,9
112.0,6.0,null,6
112.0,7.0,null,9
112.0,8.0,null,2
112.0,9.0,null,7
112.0,10.0,null,7
112.0,11.0,null,7
112.0,12.0,null,1
112.0,13.0,null,6
112.0,14.0,-1.0,9
112.0,15.0,null,8
112.0,16.0,null,3
112.0,17.0,null,6
112.0,18.0,null,7
112.0,19.0,0.9166666666666666,9
113.0,1.0,null,4
113.0,2.0,-0.6666666666666666,2
113.0,3.0,null,1
113.0,4.0,null,9
113.0,5.0,null,9
113.0,6.0,null,4
113.0,7.0,null,9
113.0,8.0,null,3
113.0,9.0,null,5
113.0,10.0,null,7
113.0,11.0,null,5
113.0,13.0,null,5
113.0,14.0,null,9
113.0,15.0,null,6
113.0,16.0,null,3
113.0,17.0,null,4
113.0,18.0,null,5
113.0,19.0,1.0,7
114.0,1.0,null,3
114.0,2.0,-0.5,1
114.0,3.0,null,1
114.0,4.0,null,8
114.0,5.0,null,8
114.0,6.0,null,3
114.0,7.0,0.3333333333333333,8
114.0,8.0,null,3
114.0,9.0,null,4
114.0,10.0,null,6
114.0,11.0,null,3
114.0,13.0,null,4
114.0,14.0,null,9
114.0,15.0,null,5
114.0,16.0,null,4
114.0,17.0,null,3
114.0,18.0,null,3
114.0,19.0,1.0,4
115.0,1.0,null,3
115.0,4.0,null,6
115.0,5.0,null,6
115.0,6.0,null,3
115.0,7.0,0.3333333333333333,6
115.0,8.0,null,2
115.0,9.0,null,4
115.0,10.0,null,5
115.0,11.0,null,3
115.0,13.0,null,3
115.0,14.0,null,8
115.0,15.0,null,5
115.0,16.0,null,4
115.0,17.0,null,3
115.0,18.0,null,3
115.0,19.0,1.0,2
116.0,1.0,null,3
116.0,4.0,null,3
116.0,5.0,null,5
116.0,6.0,null,3
116.0,7.0,null,3
116.0,8.0,null,1
116.0,9.0,null,3
116.0,10.0,null,3
116.0,11.0,null,3
116.0,13.0,null,1
116.0,14.0,null,5
116.0,15.0,null,3
116.0,16.0,null,3
116.0,17.0,null,3
116.0,18.0,null,3
116.0,19.0,1.0,1
117.0,1.0,null,2
117.0,2.0,-0.5,3
117.0,3.0,null,2
117.0,4.0,null,2
117.0,5.0,null,4
117.0,6.0,null,3
117.0,7.0,null,3
117.0,8.0,null,3
117.0,9.0,null,3
117.0,10.0,null,3
117.0,11.0,null,2
117.0,12.0,null,1
117.0,13.0,null,2
117.0,14.0,null,6
117.0,15.0,null,3
117.0,16.0,null,1
117.0,17.0,null,2
117.0,18.0,null,3
117.0,19.0,1.0,2
118.0,1.0,null,4
118.0,2.0,-0.5,6
118.0,3.0,null,4
118.0,4.0,null,5
118.0,5.0,null,7
118.0,6.0,null,6
118.0,7.0,null,6
118.0,8.0,null,6
118.0,9.0,null,6
118.0,10.0,null,5
118.0,11.0,null,4
118.0,12.0,null,2
118.0,13.0,null,4
118.0,14.0,null,7
118.0,15.0,null,6
118.0,16.0,null,2
118.0,17.0,null,4
118.0,18.0,null,6
118.0,19.0,1.0,4
119.0,1.0,null,6
119.0,2.0,-0.5,8
119.0,3.0,null,6
119.0,4.0,null,8
119.0,5.0,null,8
119.0,6.0,null,8
119.0,7.0,null,8
119.0,8.0,null,8
119.0,9.0,null,8
119.0,10.0,null,7
119.0,11.0,null,6
119.0,12.0,null,4
119.0,13.0,null,6
119.0,14.0,null,8
119.0,15.0,null,8
119.0,16.0,null,4
119.0,17.0,null,6
119.0,18.0,null,8
119.0,19.0,1.0,6
120.0,1.0,null,8
120.0,2.0,-0.6666666666666666,9
120.0,3.0,null,8
120.0,4.0,null,8
120.0,5.0,null,7
120.0,6.0,null,9
120.0,7.0,null,9
120.0,8.0,null,9
120.0,9.0,null,9
120.0,10.0,null,9
120.0,11.0,null,8
120.0,12.0,null,7
120.0,13.0,null,8
120.0,14.0,null,9
120.0,15.0,null,9
120.0,16.0,null,6
120.0,17.0,null,7
120.0,18.0,null,9
120.0,19.0,1.0,8
121.0,1.0,-0.6666666666666666,8
121.0,2.0,null,9
121.0,3.0,null,9
121.0,4.0,-0.3333333333333333,8
121.0,5.0,-0.3333333333333333,7
121.0,6.0,null,9
121.0,7.0,null,9
121.0,8.0,null,9
121.0,9.0,null,9
121.0,10.0,null,9
121.0,11.0,null,8
121.0,12.0,null,8
121.0,13.0,0.6666666666666666,9
121.0,14.0,-1.0,9
121.0,15.0,null,9
121.0,16.0,null,7
121.0,17.0,null,8
121.0,18.0,1.0,9
121.0,19.0,1.0,9
122.0,1.0,-0.6666666666666666,8
122.0,2.0,null,9
122.0,3.0,null,8
122.0,4.0,-0.3333333333333333,9
122.0,5.0,-0.3333333333333333,8
122.0,6.0,null,9
122.0,7.0,null,9
122.0,8.0,null,9
122.0,9.0,null,9
122.0,10.0,null,9
122.0,11.0,null,8
122.0,12.0,null,7
122.0,13.0,0.6666666666666666,9
122.0,14.0,-1.0,9
122.0,15.0,null,9
122.0,16.0,null,7
122.0,17.0,null,8
122.0,18.0,1.0,9
122.0,19.0,1.0,9
123.0,1.0,-0.6666666666666666,8
123.0,2.0,null,9
123.0,3.0,null,8
123.0,4.0,-0.3333333333333333,8
123.0,5.0,-0.3333333333333333,8
123.0,6.0,null,9
123.0,7.0,null,9
123.0,8.0,null,9
123.0,9.0,null,9
123.0,10.0,null,9
123.0,11.0,null,8
123.0,12.0,null,7
123.0,13.0,0.6666666666666666,9
123.0,14.0,-1.0,9
123.0,15.0,null,9
123.0,16.0,null,8
123.0,17.0,null,7
123.0,18.0,1.0,9
123.0,19.0,1.0,9
124.0,1.0,-0.6666666666666666,8
124.0,2.0,null,9
124.0,3.0,null,9
124.0,4.0,-0.3333333333333333,8
124.0,5.0,-0.3333333333333333,7
124.0,6.0,null,9
124.0,7.0,null,9
124.0,8.0,null,9
124.0,9.0,null,9
124.0,10.0,null,9
124.0,11.0,null,7
124.0,12.0,null,8
124.0,13.0,0.6666666666666666,9
124.0,14.0,-1.0,9
124.0,15.0,null,9
124.0,16.0,null,8
124.0,17.0,null,7
124.0,18.0,1.0,9
124.0,19.0,1.0,9
125.0,1.0,-0.6666666666666666,9
125.0,2.0,null,9
125.0,3.0,null,9
125.0,4.0,-0.3333333333333333,8
125.0,5.0,-0.3333333333333333,7
125.0,6.0,null,9
125.0,7.0,null,9
125.0,8.0,null,9
125.0,9.0,null,9
125.0,10.0,null,9
125.0,11.0,null,7
125.0,12.0,null,9
125.0,13.0,0.6666666666666666,9
125.0,14.0,-1.0,8
125.0,15.0,null,9
125.0,16.0,null,6
125.0,17.0,null,7
125.0,18.0,1.0,9
125.0,19.0,1.0,9
126.0,1.0,-0.6666666666666666,9
126.0,2.0,null,9
126.0,3.0,null,8
126.0,4.0,-0.3333333333333333,7
126.0,5.0,-0.3333333333333333,6
126.0,6.0,null,9
126.0,7.0,null,9
126.0,8.0,null,8
126.0,9.0,null,9
126.0,10.0,null,9
126.0,11.0,null,6
126.0,12.0,null,8
126.0,13.0,0.6666666666666666,9
126.0,14.0,-1.0,7
126.0,15.0,null,9
126.0,16.0,null,6
126.0,17.0,null,6
126.0,18.0,1.0,9
126.0,19.0,1.0,9
127.0,1.0,-0.6666666666666666,9
127.0,2.0,null,9
127.0,3.0,null,7
127.0,4.0,-0.3333333333333333,7
127.0,5.0,-0.3333333333333333,4
127.0,6.0,null,9
127.0,7.0,null,8
127.0,8.0,null,6
127.0,9.0,null,9
127.0,10.0,null,9
127.0,11.0,null,4
127.0,12.0,null,8
127.0,13.0,0.6666666666666666,9
127.0,14.0,-1.0,5
127.0,15.0,null,9
127.0,16.0,null,4
127.0,17.0,null,4
127.0,18.0,1.0,9
127.0,19.0,1.0,9
128.0,1.0,null,9
128.0,2.0,null,7
128.0,3.0,null,5
128.0,4.0,-0.16666666666666666,6
128.0,5.0,-0.3333333333333333,2
128.0,6.0,null,9
128.0,7.0,null,6
128.0,8.0,null,3
128.0,9.0,null,8
128.0,10.0,null,9
128.0,11.0,null,2
128.0,12.0,null,8
128.0,13.0,0.6666666666666666,8
128.0,14.0,-1.0,4
128.0,15.0,null,9
128.0,16.0,null,3
128.0,17.0,null,3
128.0,18.0,1.0,9
128.0,19.0,1.0,9
129.0,1.0,-0.6666666666666666,9
129.0,2.0,null,7
129.0,3.0,null,5
129.0,4.0,0.3333333333333333,5
129.0,6.0,null,9
129.0,7.0,0.3333333333333333,5
129.0,9.0,null,8
129.0,10.0,null,9
129.0,11.0,1.0,1
129.0,12.0,-0.3333333333333333,8
129.0,13.0,1.0,7
129.0,14.0,-1.0,5
129.0,15.0,null,9
129.0,16.0,null,1
129.0,17.0,null,2
129.0,18.0,null,9
129.0,19.0,0.8571428571428571,9
130.0,1.0,-0.6666666666666666,9
130.0,2.0,null,5
130.0,3.0,null,3
130.0,4.0,0.3333333333333333,5
130.0,5.0,0.0,1
130.0,6.0,null,8
130.0,7.0,0.3333333333333333,4
130.0,9.0,null,6
130.0,10.0,null,8
130.0,11.0,1.0,2
130.0,12.0,-0.3333333333333333,5
130.0,13.0,1.0,6
130.0,14.0,-1.0,7
130.0,15.0,null,8
130.0,17.0,null,3
130.0,18.0,null,9
130.0,19.0,0.8571428571428571,8
131.0,1.0,-0.8333333333333333,9
131.0,2.0,null,3
131.0,3.0,null,2
131.0,4.0,0.3333333333333333,7
131.0,5.0,0.0,2
131.0,6.0,null,8
131.0,7.0,0.3333333333333333,6
131.0,9.0,null,4
131.0,10.0,null,8
131.0,11.0,1.0,3
131.0,12.0,-0.3333333333333333,3
131.0,13.0,1.0,6
131.0,14.0,-1.0,9
131.0,15.0,null,6
131.0,17.0,null,2
131.0,18.0,null,9
131.0,19.0,0.825,8
132.0,1.0,-0.8333333333333333,9
132.0,2.0,null,2
132.0,3.0,null,1
132.0,4.0,0.3333333333333333,9
132.0,5.0,0.0,2
132.0,6.0,null,9
132.0,7.0,0.3333333333333333,6
132.0,9.0,null,2
132.0,10.0,null,8
132.0,11.0,1.0,3
132.0,12.0,-0.3333333333333333,1
132.0,13.0,1.0,6
132.0,14.0,-1.0,9
132.0,15.0,null,3
132.0,17.0,null,1
132.0,18.0,null,9
132.0,19.0,0.8571428571428571,9
133.0,1.0,-0.8333333333333333,9
133.0,2.0,null,3
133.0,4.0,0.3333333333333333,9
133.0,5.0,0.0,4
133.0,6.0,null,9
133.0,7.0,0.3333333333333333,7
133.0,8.0,null,1
133.0,9.0,null,2
133.0,10.0,null,8
133.0,11.0,1.0,1
133.0,13.0,1.0,4
133.0,14.0,-1.0,9
133.0,15.0,null,2
133.0,17.0,null,1
133.0,18.0,null,8
133.0,19.0,0.8571428571428571,9
134.0,1.0,-0.8333333333333333,9
134.0,2.0,null,4
134.0,4.0,0.3333333333333333,9
134.0,5.0,0.0,5
134.0,6.0,null,9
134.0,7.0,0.3333333333333333,6
134.0,8.0,null,2
134.0,9.0,null,1
134.0,10.0,null,8
134.0,11.0,1.0,2
134.0,13.0,1.0,4
134.0,14.0,-1.0,9
134.0,15.0,null,4
134.0,17.0,null,3
134.0,18.0,null,8
134.0,19.0,0.8571428571428571,9
135.0,1.0,-0.8333333333333333,8
135.0,2.0,null,6
135.0,4.0,0.3333333333333333,9
135.0,5.0,0.0,8
135.0,6.0,null,7
135.0,7.0,0.3333333333333333,7
135.0,8.0,null,3
135.0,9.0,null,1
135.0,10.0,null,5
135.0,11.0,1.0,3
135.0,13.0,1.0,4
135.0,14.0,-1.0,9
135.0,15.0,null,6
135.0,16.0,null,1
135.0,17.0,null,4
135.0,18.0,null,9
135.0,19.0,0.8571428571428571,9
136.0,1.0,-0.8333333333333333,6
136.0,2.0,null,7
136.0,4.0,0.3333333333333333,8
136.0,5.0,0.0,8
136.0,6.0,null,6
136.0,7.0,0.3333333333333333,7
136.0,8.0,null,5
136.0,9.0,null,1
136.0,10.0,null,2
136.0,11.0,1.0,5
136.0,13.0,1.0,4
136.0,14.0,-1.0,6
136.0,15.0,null,7
136.0,16.0,null,3
136.0,17.0,null,5
136.0,18.0,null,8
136.0,19.0,0.8571428571428571,8
137.0,1.0,-0.6666666666666666,3
137.0,2.0,-1.0,5
137.0,4.0,null,8
137.0,5.0,null,8
137.0,6.0,null,7
137.0,7.0,null,5
137.0,8.0,null,7
137.0,11.0,null,6
137.0,13.0,null,2
137.0,14.0,null,3
137.0,15.0,1.0,8
137.0,16.0,null,6
137.0,17.0,null,4
137.0,18.0,1.0,7
137.0,19.0,null,5
138.0,1.0,-0.6666666666666666,2
138.0,2.0,-1.0,4
138.0,4.0,null,7
138.0,5.0,null,6
138.0,6.0,null,6
138.0,7.0,null,3
138.0,8.0,null,6
138.0,11.0,null,7
138.0,13.0,null,2
138.0,14.0,null,1
138.0,15.0,1.0,6
138.0,16.0,null,8
138.0,17.0,null,3
138.0,18.0,1.0,5
138.0,19.0,null,3
139.0,1.0,-0.6666666666666666,1
139.0,2.0,-1.0,3
139.0,4.0,null,5
139.0,5.0,null,3
139.0,6.0,null,3
139.0,7.0,null,1
139.0,8.0,null,3
139.0,11.0,null,7
139.0,13.0,null,1
139.0,15.0,1.0,3
139.0,16.0,null,7
139.0,17.0,null,2
139.0,18.0,1.0,2
139.0,19.0,null,1
140.0,2.0,-1.0,2
140.0,4.0,null,3
140.0,5.0,null,1
140.0,6.0,null,1
140.0,8.0,null,1
140.0,11.0,null,6
140.0,13.0,null,1
140.0,15.0,1.0,1
140.0,16.0,null,6
141.0,2.0,-1.0,1
141.0,4.0,null,2
141.0,5.0,null,2
141.0,6.0,null,1
141.0,7.0,null,1
141.0,8.0,null,1
141.0,11.0,null,6
141.0,13.0,null,1
141.0,15.0,1.0,2
141.0,16.0,null,5
141.0,19.0,null,1
142.0,1.0,-0.6666666666666666,1
142.0,2.0,-1.0,2
142.0,4.0,null,4
142.0,5.0,null,4
142.0,6.0,null,1
142.0,7.0,null,3
142.0,8.0,null,1
142.0,11.0,null,5
142.0,13.0,null,1
142.0,15.0,1.0,4
142.0,16.0,null,3
142.0,17.0,null,1
142.0,19.0,null,2
143.0,1.0,-0.6666666666666666,2
143.0,2.0,-1.0,4
143.0,4.0,null,7
143.0,5.0,null,6
143.0,6.0,null,1
143.0,7.0,null,5
143.0,8.0,null,1
143.0,11.0,null,5
143.0,13.0,null,2
143.0,15.0,1.0,7
143.0,16.0,null,2
143.0,17.0,null,2
143.0,19.0,null,3
144.0,1.0,-0.6666666666666666,4
144.0,2.0,-1.0,5
144.0,4.0,null,9
144.0,5.0,null,8
144.0,6.0,null,1
144.0,7.0,null,6
144.0,11.0,null,5
144.0,13.0,null,3
144.0,15.0,1.0,8
144.0,16.0,null,1
144.0,17.0,null,2
144.0,19.0,null,4
145.0,1.0,-0.7619047619047621,5
145.0,2.0,null,5
145.0,4.0,-0.22222222222222224,8
145.0,5.0,-0.5416666666666666,8
145.0,6.0,null,1
145.0,7.0,0.4666666666666666,6
145.0,9.0,null,1
145.0,10.0,0.16666666666666666,2
145.0,11.0,0.3333333333333333,7
145.0,13.0,0.4166666666666666,4
145.0,14.0,-0.6666666666666666,2
145.0,15.0,0.3333333333333333,7
145.0,17.0,null,2
145.0,18.0,null,2
145.0,19.0,0.7777777777777778,6
146.0,1.0,-0.7222222222222222,6
146.0,2.0,null,4
146.0,4.0,-0.22222222222222224,6
146.0,5.0,-0.5416666666666666,6
