0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
0.05707041,-0.022245245,-0.033206288,0.0148869855,0.020097135,-0.021772996,-0.008874733,-0.046861008,-0.0041502137,-0.04830358,0.008097541,-0.008919805,0.09305842,-0.6346378,0.04416379,-0.039175816,-0.024326254,-0.18265785
0.062212735,-0.012214567,-0.0446402,0.0074655744,0.027820066,0.028576443,-0.0039076605,-0.0009912429,0.0021294518,-0.049244534,-0.029781086,-0.005162505,0.084020615,-0.62297404,0.042565566,-0.037536375,-0.031486657,-0.18661626
0.07558175,-0.0116250105,-0.049736828,-0.0022231413,0.024405424,0.036259234,-0.0014431791,-0.017930482,0.0010349168,-0.043368533,-0.028424406,-0.004989084,0.11554692,-0.6274087,0.03886517,-0.013411724,-0.078174,-0.17504641
0.055748947,-0.046605814,-0.04649164,0.012544289,0.020092364,0.028211594,-0.0008654879,-0.037559953,0.01700589,-0.052483886,-0.03174445,0.034455802,0.090041466,-0.37345594,0.043446336,-0.046909835,-0.10699387,-0.15758833
0.048553184,-0.0430895,-0.040764056,0.006556026,0.008375566,-0.018142866,-0.0087511465,-0.047338307,0.014007807,-0.049142484,-0.026349464,0.042088892,0.08598558,-0.619473,0.043112185,-0.049554724,-0.0338454,-0.19075997
0.04653671,-0.029309677,-0.03651017,0.006025485,0.0023241912,-0.0238741,-0.008125404,-0.047454916,-0.004969187,-0.04414897,-0.028162682,-0.019325105,0.09235953,-0.61990994,0.043105226,-0.04055968,-0.02324823,-0.1829404
0.041624397,0.0031798342,-0.045373417,0.016421774,0.02333028,0.021858774,-0.0020711278,-0.025105346,0.018103825,-0.050098073,-0.03097759,0.037884608,0.07405135,-0.3560796,0.04942791,-0.042203143,-0.049654275,-0.19292884
0.0380908,0.006472289,-0.024562681,0.004313342,0.009960966,-0.015815446,-0.011196712,-0.03972419,-0.008261083,-0.03580171,-0.03376026,0.04993021,-0.15067202,-0.55358654,0.043292202,-0.037309095,-0.018459972,0.30113068
0.04604024,-0.020976808,-0.04011439,-0.0038697033,-0.006830207,-0.028437138,-0.008151981,-0.038152095,-0.003318611,-0.036881268,-0.0187518,-0.020721989,-0.10234466,-0.61823475,0.043323357,0.008657087,-0.022220293,-0.18189219
0.07586311,-0.008260259,-0.030848237,0.02329748,0.031950325,-0.00885909,-0.010203341,-0.008889621,-0.0014902947,-0.046713263,0.006531965,-0.0019821732,0.11863408,-0.6262358,0.036756508,-0.0386441,-0.073384896,-0.17919652
0.03548541,-0.034071743,-0.03974437,0.0014121428,0.018625746,-0.0139750345,-0.026087865,-0.036994394,-0.01966496,-0.054092534,-0.07777272,0.050763078,0.0737388,-0.33412647,0.044803858,0.00025871984,-0.019218016,0.3250331
0.032445755,-0.04303365,-0.039348453,0.013694307,0.022053631,-0.02363584,-0.009198438,-0.035585087,0.016064651,-0.05851617,-0.035910986,0.038637664,0.07900641,-0.3626034,0.04890438,-0.050475318,-0.044559043,-0.18697287
0.043847512,-0.040023215,-0.033553034,0.010747773,0.023970323,-0.016449504,-0.014420844,-0.048037123,0.014732445,0.0376403,-0.02191485,0.035505384,0.07750373,-0.6366287,0.04311083,-0.05127733,-0.036529645,-0.19716299
0.0314178,-0.026136352,-0.031281456,0.0087882895,0.012773224,-0.031629853,-0.004573522,-0.047638673,0.0031944918,-0.04610864,-0.0210661,-0.011920142,-0.1120081,-0.6096217,0.039781425,-0.027459538,-0.022927748,-0.15679093
0.03329347,-0.04197014,-0.038560025,0.016172249,0.028268147,-0.026200607,-0.011825416,-0.03628264,0.019900704,-0.06387106,-0.035422463,0.034326945,0.07223588,-0.36337712,0.049959097,-0.04916735,-0.043214463,-0.18074189
0.04168362,-0.030170808,-0.038977396,0.015611489,0.023375498,-0.021610055,-0.014781651,-0.022851981,0.021517545,-0.061565917,-0.001132332,0.031124355,-0.110940084,-0.32837474,0.052333098,0.009286189,-0.044954468,-0.21199602
0.03219293,-0.026048647,-0.031877097,0.009410768,0.01309437,-0.03181083,-0.0074287625,-0.047401592,0.0040618563,-0.04610638,-0.021129861,-0.0119509045,-0.111697435,-0.6097036,0.03993579,-0.027144546,-0.02295628,-0.15664761
0.07535828,-0.013939228,-0.043866742,0.006734612,0.027035924,0.031331368,-0.0023225164,-0.0013586885,0.0053926427,-0.045347564,-0.029525146,-0.0025419134,0.10158031,-0.6189793,0.03494648,-0.036093272,-0.07622573,-0.17465293
0.031099593,-0.025463844,-0.035971656,0.006989944,0.039674446,-0.01679771,-0.022595609,-0.032281563,0.011134096,0.032515563,-0.03886397,0.036091857,0.07339411,-0.39320147,0.051017966,-0.017898303,-0.045906287,-0.22272009
0.033476733,0.008407973,-0.036471546,0.018407356,0.029076485,-0.026652295,-0.008755553,-0.026407214,0.02129245,-0.059151124,-0.03496736,0.039662916,0.07143712,-0.35480246,0.04857402,-0.03998355,-0.043415416,-0.19121844
0.0514824,-0.0330538,-0.04740546,-0.0009558778,0.010543685,-0.021463353,-0.012723955,-0.03843936,0.012147468,-0.05159077,-0.02389882,0.044802602,0.09733963,-0.62982434,0.05007224,0.0031162282,-0.031035684,-0.20654178
0.047743656,-0.04203317,-0.039663587,0.0077956924,0.013360352,-0.020910367,-0.0058478285,-0.048759945,0.016019141,-0.054967433,-0.025946341,0.03787405,0.08287908,-0.6214726,0.04445624,-0.04834763,-0.03265115,-0.18550444
