pid,measure,feature,feature_value,guideline_value,difference,critical_score
68.0,1.0,1.0,0.556193902689545,0.047619047619047616,0.5085748550704974,9.0
68.0,1.0,2.0,0.15002140952274878,0.0,0.15002140952274878,7.0
68.0,1.0,3.0,-0.2361938984220432,0.6666666666666666,-0.9028605650887098,1.0
68.0,1.0,4.0,-0.7253481761311051,,,1.0
68.0,1.0,6.0,0.20586423017922814,0.6666666666666666,-0.46080243648743846,3.0
68.0,1.0,7.0,-0.3810103961143114,0.5,-0.8810103961143114,4.0
68.0,1.0,8.0,-0.7139591741978737,0.6666666666666666,-1.3806258408645404,5.0
68.0,1.0,9.0,0.8399539621913217,0.3333333333333333,0.5066206288579884,4.0
68.0,1.0,10.0,0.8884146449777293,-0.3333333333333333,1.2217479783110625,3.0
68.0,1.0,11.0,0.11045825447123493,0.6666666666666666,-0.5562084121954317,3.0
68.0,1.0,13.0,-0.1458161066290785,0.3333333333333333,-0.4791494399624118,4.0
68.0,1.0,14.0,0.3297519391927945,,,2.0
68.0,1.0,15.0,0.223105577299366,0.6666666666666666,-0.44356108936730065,1.0
68.0,1.0,16.0,-0.7835008887872512,0.8888888888888888,-1.67238977767614,6.0
68.0,1.0,17.0,-0.11967125727162288,,,3.0
68.0,1.0,18.0,0.30396363960499784,0.6666666666666666,-0.3627030270616688,2.0
68.0,1.0,19.0,-0.043567618644949735,,,10.0
68.0,2.0,1.0,0.5700991303311569,0.047619047619047616,0.5224800827121092,12.0
68.0,2.0,2.0,0.10879840967280474,0.0,0.10879840967280474,10.0
68.0,2.0,3.0,-0.2075045511572371,0.6666666666666666,-0.8741712178239037,2.0
68.0,2.0,4.0,-0.7311309610397896,,,4.0
68.0,2.0,5.0,0.9677562505431064,,,1.0
68.0,2.0,6.0,0.17720624905214774,0.6666666666666666,-0.48946041761451886,6.0
68.0,2.0,7.0,-0.3648310168000341,0.5,-0.8648310168000342,7.0
68.0,2.0,8.0,-0.7013434788919496,0.6666666666666666,-1.3680101455586162,8.0
68.0,2.0,9.0,0.8224776891008698,0.3333333333333333,0.4891443557675365,7.0
68.0,2.0,10.0,0.8885398961535458,-0.3333333333333333,1.221873229486879,6.0
68.0,2.0,11.0,0.09630935248076013,0.6666666666666666,-0.5703573141859065,6.0
68.0,2.0,12.0,-0.8977217461912945,,,3.0
68.0,2.0,13.0,-0.15814683950688802,0.3333333333333333,-0.49148017284022133,7.0
68.0,2.0,14.0,0.34867852274666444,,,5.0
68.0,2.0,15.0,0.19228418616954968,0.6666666666666666,-0.47438248049711695,3.0
68.0,2.0,16.0,-0.7965877162843225,0.8888888888888888,-1.6854766051732113,6.0
68.0,2.0,17.0,-0.1459520265592238,,,6.0
68.0,2.0,18.0,0.23821637418009955,0.6666666666666666,-0.4284502924865671,5.0
68.0,2.0,19.0,-0.07401240274696952,,,10.0
68.0,3.0,1.0,0.5559220628292545,0.047619047619047616,0.5083030152102068,14.0
68.0,3.0,2.0,0.12443752326788647,0.0,0.12443752326788647,10.0
