pid,measure,feature,feature_value,guideline_value,difference,critical_score
60.0,1.0,1.0,0.9420514030352348,0.6666666666666666,0.2753847363685682,1.0
60.0,1.0,6.0,0.005595643657939187,0.3333333333333333,-0.32773768967539413,1.0
60.0,1.0,9.0,0.3207828490315128,0.3333333333333333,-0.012550484301820541,1.0
60.0,1.0,11.0,-0.07573595947873901,0.6666666666666666,-0.7424026261454056,1.0
60.0,1.0,12.0,-0.178122976268697,0.0,-0.178122976268697,1.0
60.0,1.0,13.0,-0.6106737796693319,1.0,-1.610673779669332,2.0
60.0,1.0,15.0,0.44414487414105785,1.0,-0.5558551258589421,1.0
60.0,1.0,18.0,-0.3272359919246558,1.0,-1.3272359919246557,1.0
60.0,1.0,19.0,-0.0817499000609001,1.0,-1.0817499000609,1.0
60.0,2.0,1.0,0.9307133050394844,0.6666666666666666,0.2640466383728177,1.0
60.0,2.0,6.0,0.030554594370226562,0.3333333333333333,-0.30277873896310675,1.0
60.0,2.0,9.0,0.3132769638340591,0.3333333333333333,-0.020056369499274196,1.0
60.0,2.0,11.0,-0.07538236519951225,0.6666666666666666,-0.7420490318661789,1.0
60.0,2.0,12.0,-0.1924411797146236,0.0,-0.1924411797146236,1.0
60.0,2.0,13.0,-0.6083306736510207,1.0,-1.6083306736510208,2.0
60.0,2.0,15.0,0.4356198276904237,1.0,-0.5643801723095763,1.0
60.0,2.0,18.0,-0.33769256367960543,1.0,-1.3376925636796053,1.0
60.0,2.0,19.0,-0.08439135716446544,1.0,-1.0843913571644654,1.0
60.0,3.0,1.0,0.9377482987650304,0.6666666666666666,0.2710816320983638,1.0
60.0,3.0,9.0,0.3108313173666626,0.3333333333333333,-0.02250201596667073,1.0
60.0,3.0,11.0,-0.07759247133644465,0.6666666666666666,-0.7442591380031113,1.0
60.0,3.0,13.0,-0.5983085744815417,1.0,-1.5983085744815417,1.0
60.0,3.0,15.0,0.4488184105133093,1.0,-0.5511815894866907,1.0
60.0,3.0,18.0,-0.3293512197678311,1.0,-1.329351219767831,1.0
60.0,3.0,19.0,-0.0925817282379182,1.0,-1.0925817282379182,1.0
60.0,4.0,1.0,0.9593949281072264,0.6666666666666666,0.29272826144055974,1.0
60.0,4.0,9.0,0.31216112699142706,0.3333333333333333,-0.021172206341906252,1.0
60.0,4.0,11.0,-0.09018829794016693,0.6666666666666666,-0.7568549646068335,1.0
60.0,4.0,13.0,-0.5981519259726067,1.0,-1.5981519259726067,1.0
60.0,4.0,15.0,0.4670893401635612,1.0,-0.5329106598364388,1.0
60.0,4.0,18.0,-0.3257206824653376,1.0,-1.3257206824653376,1.0
60.0,4.0,19.0,-0.08407503312226794,1.0,-1.084075033122268,1.0
60.0,5.0,1.0,0.9603030354054004,0.6666666666666666,0.2936363687387338,1.0
