measure,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19
1,6.319615602493287,2.210773646831513,4.4556347727775565,2.0429084897041316,4.753555059432983,4.10178405046463,2.738301992416382,2.6630207300186157,4.910082340240479,3.9500328302383423,3.975265383720398,3.793369948863983,14.0,4.773248016834259,5.203635036945343,2.835206538438797,3.6098318696022025,3.420778810977936,3.9972209930419917
2,6.280154585838318,2.2302533984184265,4.413701236248016,2.0758542120456696,4.743949115276337,4.147331237792969,2.73000344634056,2.6635351777076717,4.8583446741104135,3.959531545639038,3.9833163022995,3.780892610549927,14.0,4.777609348297119,5.146059453487396,2.8444542884826665,3.618159830570221,3.4008119404315957,3.9788460731506343
3,6.292915225028992,2.2042422890663147,4.450629651546478,2.0388369262218475,4.810168087482452,4.130283534526825,2.7460184991359715,2.6555117964744563,4.863883435726166,3.954185128211975,3.981165051460266,3.787610054016113,14.0,4.8046284914016715,5.2046109437942505,2.807540267705917,3.636840164661408,3.386667132377623,3.968140304088593
4,6.363016963005066,2.200589418411255,4.448404550552368,2.007080942392349,4.7957189083099365,4.105750262737274,2.821749746799469,2.6717646718025208,4.880255222320557,3.9204272627830505,3.9234150648117065,3.841361701488495,14.0,4.7461925745010385,5.34122997522354,2.8363399505615234,3.611675620079041,3.436437964439392,4.009723365306853
5,6.372175633907317,2.1807458400726323,4.499263942241669,2.0251702666282654,4.806905329227448,4.096624553203583,2.8028028011322026,2.678139567375183,4.935231864452362,3.943471014499664,3.883865594863892,3.843187510967255,12.444444444444443,4.747885704040527,5.294795334339142,2.803845673799515,3.566201448440552,3.4480447471141815,3.973391592502594
6,6.364576160907745,2.2022837996482854,4.487290620803833,2.021264344453812,4.7785335183143625,4.107571065425873,2.801987111568451,2.671627402305603,4.9061132073402405,3.923880696296692,3.910314798355103,3.826197803020477,2.8299352228641506,4.753308892250062,6.222222222222222,2.8224519491195683,3.560661017894745,12.444444444444443,3.998254895210266
7,6.321503996849059,2.2113191783428188,4.454032599925995,2.0301904082298283,4.784920930862427,4.10209196805954,2.735811322927475,2.656490832567215,4.88102126121521,3.928351759910584,3.94072937965393,3.81060791015625,2.7806871831417084,4.790823519229889,14.0,2.8429455757141118,3.6084704399108896,14.0,3.985864758491516
8,6.289384603500366,2.188233077526093,4.460228085517882,2.0704954862594604,4.7963656187057495,4.108767688274384,2.7073270678520203,2.6662811934947963,4.880952000617982,3.958204746246338,3.9790638685226436,3.7842012643814087,2.770662754774094,4.791881620883942,14.0,2.837733298540116,3.633196473121643,14.0,3.989469647407532
9,6.291804134845734,2.226115077733993,4.468467593193053,2.0705301165580754,4.749983549118042,4.109000086784364,2.726116508245468,2.6600844562053667,4.887964844703673,3.9751635789871216,3.98492431640625,3.7836897373199454,2.7915473282337193,4.785748302936554,14.0,2.8442214727401733,3.615193724632263,14.0,3.991266250610352
10,6.26575630903244,2.2270932793617253,4.411847054958344,2.09917750954628,4.7473140954971305,4.167587876319884,2.714296102523804,2.6746852993965153,4.860248923301698,3.959737241268158,3.981056988239288,3.7560263872146606,2.799807280302048,4.783621668815614,14.0,2.8434114158153534,3.617192685604096,14.0,3.9745051860809326
11,6.277167201042175,2.1977545320987706,4.438104748725892,2.0519509613513947,4.7703953981399545,4.1374791264534,2.71697410941124,2.657257080078125,4.863343954086304,3.955328345298767,3.9754230976104736,3.779634654521942,2.8131255507469177,4.822113871574403,5.183945417404175,2.8422746658325195,3.6344907283782963,3.4078049659729004,3.9778939485549927
12,6.305039167404175,2.2171616852283482,4.412306010723113,2.0623871982097626,4.7445253133773795,4.140112280845642,2.7634273171424866,2.6714565455913544,4.87873774766922,3.944088101387024,3.9552707672119136,3.809969127178192,2.793576747179032,4.776403963565826,5.2160948514938354,2.8439938724040985,3.6177459359169006,3.4170024394989014,3.9847490787506095
13,6.312484264373777,2.2190842926502232,4.490067720413208,2.0305613279342647,4.760634243488312,4.10481983423233,2.72801011800766,2.6468550562858577,4.911648213863373,3.964424014091492,3.94107985496521,3.832832634449005,2.837355703115464,4.7668689489364615,5.209911048412323,2.8613887131214137,3.6012364625930786,3.4205741584300995,3.990773916244507
