pid,measure,feature,feature_value,guideline_value,difference,critical_score
59.0,1.0,1.0,0.9762349100962722,0.6666666666666666,0.30956824342960554,1.0
59.0,1.0,6.0,0.055377822948930566,0.3333333333333333,-0.27795551038440275,1.0
59.0,1.0,9.0,0.34039413435520816,0.3333333333333333,0.007060801021874841,1.0
59.0,1.0,11.0,-0.054292106252382684,0.6666666666666666,-0.7209587729190493,1.0
59.0,1.0,12.0,-0.16741226941585666,0.0,-0.16741226941585666,1.0
59.0,1.0,13.0,-0.6186478541654234,1.0,-1.6186478541654234,2.0
59.0,1.0,15.0,0.6181095568535082,1.0,-0.3818904431464918,1.0
59.0,1.0,18.0,-0.3199473884456027,1.0,-1.3199473884456028,1.0
59.0,1.0,19.0,-0.1015676281964788,1.0,-1.1015676281964788,1.0
59.0,2.0,1.0,0.968472216256978,0.6666666666666666,0.30180554959031136,1.0
59.0,2.0,6.0,0.07951387714316449,0.3333333333333333,-0.2538194561901688,1.0
59.0,2.0,9.0,0.3308127272678898,0.3333333333333333,-0.0025206060654435203,1.0
59.0,2.0,11.0,-0.05026623149311982,0.6666666666666666,-0.7169328981597864,1.0
59.0,2.0,12.0,-0.1731850211004945,0.0,-0.1731850211004945,1.0
59.0,2.0,13.0,-0.6202316740409756,1.0,-1.6202316740409755,2.0
59.0,2.0,15.0,0.6138064090922739,1.0,-0.3861935909077261,1.0
59.0,2.0,18.0,-0.3229408536207597,1.0,-1.3229408536207596,1.0
59.0,2.0,19.0,-0.10187815875523233,1.0,-1.1018781587552324,1.0
59.0,3.0,1.0,0.9688707368088176,0.6666666666666666,0.302204070142151,1.0
59.0,3.0,9.0,0.32936592852627977,0.3333333333333333,-0.003967404807053543,1.0
59.0,3.0,11.0,-0.04485874280353985,0.6666666666666666,-0.7115254094702065,1.0
59.0,3.0,13.0,-0.6012356227582032,1.0,-1.6012356227582032,1.0
59.0,3.0,15.0,0.6123115294257162,1.0,-0.3876884705742838,1.0
59.0,3.0,18.0,-0.3354801878082738,1.0,-1.3354801878082738,1.0
59.0,3.0,19.0,-0.1106564433570596,1.0,-1.1106564433570596,1.0
59.0,4.0,1.0,0.9901894008356577,0.6666666666666666,0.323522734168991,1.0
59.0,4.0,9.0,0.32390788835039097,0.3333333333333333,-0.009425444982942344,1.0
59.0,4.0,11.0,-0.08382766732256908,0.6666666666666666,-0.7504943339892357,1.0
59.0,4.0,13.0,-0.6109727702328522,1.0,-1.6109727702328522,1.0
59.0,4.0,15.0,0.6452612162535571,1.0,-0.35473878374644285,1.0
59.0,4.0,18.0,-0.3241489581262653,1.0,-1.3241489581262653,1.0
59.0,4.0,19.0,-0.1046449974363175,1.0,-1.1046449974363175,1.0
59.0,5.0,1.0,0.9898691780746424,0.6666666666666666,0.32320251140797573,1.0
59.0,5.0,4.0,-0.9647100264122014,-0.3333333333333333,-0.631376693078868,1.0
59.0,5.0,9.0,0.3380805486622671,0.3333333333333333,0.004747215328933796,1.0
59.0,5.0,10.0,-0.11610460128750487,0.3333333333333333,-0.4494379346208382,2.0
59.0,5.0,11.0,-0.09439767904063157,0.6666666666666666,-0.7610643457072982,1.0
59.0,5.0,12.0,-0.14758924522830075,0.6666666666666666,-0.8142559118949674,2.0
59.0,5.0,13.0,-0.6031591448208862,0.7777777777777777,-1.3809369225986639,3.0
59.0,5.0,15.0,0.6394962563393654,-0.11111111111111108,0.7506073674504764,3.0
