measure,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19
1,6.174117863178253,2.2596561908721924,4.4898653626441964,2.027990758419037,4.7907371520996085,4.1574833393096915,2.790711402893066,2.6587970852851868,4.853595733642578,3.922445416450501,4.011053919792174,3.7676692605018616,14.0,4.6779967546463,14.0,2.857251018285752,3.779384732246399,14.0,3.948924243450165
2,6.135112047195435,2.267100870609283,4.460719585418701,2.0825989842414856,4.7971675395965585,4.232668220996857,2.8062351644039154,2.6898469030857086,4.849515199661255,3.92014354467392,4.016369044780731,3.7171691060066223,14.0,4.668092489242554,14.0,2.8431873619556427,3.776287615299225,14.0,3.93801611661911
3,6.1599069237709045,2.255197435617447,4.4598525762557975,2.025069504976272,4.821744203567505,4.2185649275779715,2.7910766899585724,2.655272096395493,4.8195186853408805,3.906434953212738,4.014703035354613,3.753469586372376,14.0,4.702644348144531,14.0,2.843297928571701,3.810743927955627,14.0,3.929064810276032
4,6.223607897758484,2.277600318193436,4.475369453430176,2.030772656202316,4.834091782569884,4.187191963195802,2.8822021484375,2.6651769876480107,4.8220179080963135,3.9073115587234497,3.9610206484794617,3.8279514312744136,14.0,4.680153429508209,14.0,2.8283159434795384,3.778131783008576,14.0,3.9280559420585632
5,6.19602507352829,2.240848809480667,4.489591658115387,2.0327044427394867,4.813741683959961,4.188366889953613,2.7800146043300638,2.6769681870937347,4.86242938041687,3.8908262848854074,3.946942806243897,3.791964292526245,12.444444444444443,4.639268398284912,6.222222222222221,2.844998985528945,3.7428209781646733,12.444444444444443,3.9146435856819153
6,6.209944784641267,2.2193905413150787,4.495631515979767,2.0510689318180084,4.800330579280853,4.172746539115907,2.781351208686828,2.6846010386943817,4.857853174209595,3.878862142562866,3.960257947444916,3.777358651161194,2.8205105662345886,4.700935363769531,6.222222222222222,2.828051835298538,3.7424746751785283,12.444444444444443,3.941346049308777
7,6.185641825199128,2.26706936955452,4.5141841769218445,2.024845868349075,4.829229772090912,4.161342740058899,2.7962799966335297,2.622100234031677,4.8334083557128915,3.903362035751343,3.998485624790192,3.808712840080261,2.832747161388397,4.718817949295044,14.0,2.8602632284164433,3.7753646969795223,14.0,3.923404633998871
8,6.1692283153533936,2.2486568987369537,4.5321422815322885,2.0784212350845337,7.0,4.1919283866882315,2.8064727783203125,2.6856589317321777,4.886984348297119,3.922191321849823,3.983809888362885,3.7371144890785217,2.774414509534836,4.666239559650421,14.0,2.848554849624634,3.7780274748802185,14.0,3.9387341737747192
9,6.146024763584138,2.2248020470142365,4.490318477153778,2.0505236089229584,7.0,4.196822524070741,2.7547403275966644,2.6756524443626404,4.849040806293488,3.9052270650863647,4.031281769275665,3.7259364128112793,2.7954058945178986,4.683541357517242,14.0,2.8333438038825984,3.77952116727829,14.0,3.938839316368103
10,6.156280338764192,2.2613418102264404,4.464597761631012,2.0766721963882446,7.0,4.199232876300812,2.8200468122959137,2.673874616622925,4.830980896949769,3.9206095933914185,4.000776648521423,3.730931520462036,2.785468250513077,4.679145812988281,14.0,2.844112366437912,3.798335433006287,14.0,3.953554689884186
11,6.145009636878967,2.2613541185855865,4.5316370129585275,2.0265967845916752,4.843969345092773,4.18464058637619,2.800123333930969,2.619579941034317,4.843219995498657,3.9422118067741394,4.0215227007865915,3.780721127986908,2.858604729175568,4.725125253200531,5.3798344135284415,2.840472847223282,3.787090599536896,3.468352079391478,3.9372179508209233
12,6.160323739051819,2.2414437830448155,4.433407127857208,2.0520554780960083,4.806648313999176,4.214574098587036,2.819477915763855,2.6899505853652954,4.855596363544464,3.886017680168152,3.982925772666931,3.7547317147254944,2.810739189386368,4.659874677658081,5.42649519443512,2.838235646486283,3.7850515842437744,3.4736571907997136,3.9405245184898376
13,6.183610320091248,2.250438690185547,4.532615005970001,2.069190591573715,4.817677855491637,4.164067268371582,2.7935225069522858,2.688272267580033,4.864355742931366,3.893171548843384,3.985651135444641,3.75074964761734,2.8013474941253658,4.690401077270508,5.3883697390556335,2.84828844666481,3.77404248714447,3.465484023094177,3.937240481376648
14,6.162507116794586,2.2499225735664368,4.515228927135468,2.0901859402656555,4.820318102836608,4.18849915266037,2.8150331377983093,2.6916735470294944,4.859126567840576,3.944649279117584,3.9877544045448303,3.739660024642944,2.7876908481121063,4.668859362602233,5.412688970565796,2.866143703460694,3.7818839550018297,3.4858092963695526,3.94715017080307
15,6.158267617225647,2.23141810297966,4.536478996276856,2.0712275207042694,4.811076402664185,4.149621427059174,2.76602354645729,2.6897421777248383,4.8498932123184195,3.899334490299225,3.991014659404754,3.7050297260284415,2.7907095253467564,4.699580609798431,5.372611284255981,2.8346927165985107,3.760510385036469,3.439689666032792,3.960241675376892
16,6.144412159919739,2.246170401573181,4.460198879241943,2.0715074837207794,4.788477838039398,4.197300672531128,2.810459643602372,2.6952567398548126,4.824608504772186,3.9159745573997498,4.017811834812163,3.731370449066162,2.7873299419879918,4.6954379081726065,5.358114540576935,2.8311362266540527,3.786230266094208,3.4466983377933507,3.943503558635712
17,6.193155765533447,2.2653021812438965,4.4910836815834045,2.01011922955513,4.803945064544678,4.1681490540504464,2.8875498175621037,2.683573395013809,4.822508156299591,3.939737617969513,4.001546025276183,3.795762777328491,2.825378000736237,4.697029650211334,5.4016348123550415,2.7977340519428253,3.7746153473854074,3.4569109380245213,3.938751697540283
18,6.223228633403777,2.2313317358493805,4.554750025272369,2.009760200977325,4.859199583530426,4.123373746871948,2.8592818975448613,2.6953810751438145,4.873649179935455,3.9156703948974614,3.941779136657715,3.794812738895416,2.834688544273377,4.668875217437744,5.4422327876090995,2.8041145801544194,3.718435406684876,3.465846806764602,3.9530648589134234
19,6.194547235965729,2.2247196435928345,4.5113895535469055,2.0197462439537053,4.839675188064575,4.1571820974349984,2.8044656813144684,2.6811242401599893,4.8492982387542725,3.920446455478668,4.005889415740967,3.769851803779602,2.827550321817398,4.682460725307465,5.430392563343048,2.8049532175064087,3.748464465141296,3.4231810271739964,3.96239960193634
20,6.228252947330475,2.241660326719284,4.5401251912117,1.982365965843201,4.848842203617097,4.1281694173812875,2.8657761216163635,2.6971974968910217,4.883222997188568,3.953521728515625,3.964673936367035,3.788363575935364,2.821204006671905,4.662466943264008,5.4255176186561584,2.8008632957935338,3.711495578289032,3.475297749042511,3.9679617285728455
21,6.213674426078796,2.2749542295932765,4.4751341342926025,2.0026628673076625,4.824498772621156,4.161620616912842,2.867941558361053,2.6715650260448456,4.83862167596817,3.913825809955597,3.992499589920044,3.8164641857147217,2.842738628387452,4.670494496822356,5.425901055335999,2.8265066146850586,3.765976548194885,3.470035195350647,3.948461949825287
22,6.212175726890564,2.2279392182827,4.533824145793915,2.0003382563591003,4.896262347698212,4.147458076477052,2.808002144098282,2.665423363447189,4.8937251567840585,3.9574541449546814,4.005883991718292,3.807914674282074,2.7953990101814274,4.647691488265991,5.446524024009705,2.827997386455536,3.760736107826233,3.4919342696666718,3.966634511947632
23,6.201326012611389,2.211090743541717,4.463905990123749,2.0207480192184453,4.822424292564391,4.170202672481537,2.776337534189224,2.682671964168549,4.8696178793907166,3.9221733808517456,4.000072360038756,3.788943529129028,2.8226722478866577,4.655482053756714,5.419902086257935,2.830132991075516,3.7648800611495967,3.4727824628353123,3.9385806322097783
