measure,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19
1,6.246549844741821,2.2052419781684875,4.509377241134644,2.0808789432048798,4.806693375110626,4.166780114173888,2.755838483572006,2.658919543027878,4.891151249408722,3.9165774583816533,4.023748636245728,3.719113409519196,14.0,4.747491836547852,5.304266095161439,2.8200772702693935,3.71366810798645,14.0,3.952456951141357
2,6.232845842838287,2.2215926945209503,4.485249102115631,2.087013930082321,4.794630348682404,4.2135406136512765,2.790720582008362,2.6826106309890747,4.884451746940614,3.9255237579345694,4.017549812793732,3.719127595424652,14.0,4.720071732997893,5.3376259207725525,2.84669628739357,3.722756266593933,14.0,3.957388639450073
3,6.23599511384964,2.2029933035373688,4.473963797092439,2.054453313350677,4.8318182826042175,4.216197967529297,2.758600562810898,2.6452247202396397,4.8755467534065255,3.9215483665466313,4.032453775405884,3.727282822132111,14.0,4.7670533657073975,5.341778218746184,2.8220459818840027,3.7340924739837646,14.0,3.9396212100982666
4,6.3076122403144845,2.2234164178371434,4.501026332378388,2.031484872102737,4.834126830101012,4.147140979766847,2.865644067525864,2.654515445232392,4.859905540943147,3.9234830737113953,3.948963880538941,3.805916130542755,13.999999999999998,4.722774565219879,5.43910562992096,2.830614060163498,3.7012667059898376,14.0,3.9608253836631775
5,6.31208997964859,2.1768797636032104,4.5496026277542105,2.022613674402237,4.836512982845306,4.133121967315674,2.7963705360889435,2.6558714509010315,4.905904173851012,3.901829957962036,3.9319658279418954,3.808765411376953,12.444444444444445,4.7044326066970825,5.413894355297089,2.8012519478797904,3.664495587348938,12.444444444444443,3.9301725625991817
6,6.317681729793549,2.176342993974686,4.522606432437897,2.0369301736354832,4.834131002426148,4.183087229728699,2.8382225036621094,2.7000438570976253,4.9196202754974365,3.8595555424690247,3.943567395210266,3.760595500469208,2.8143970668315887,4.707355737686157,6.222222222222222,2.8109924495220184,3.683238089084625,12.444444444444443,3.949430763721466
7,6.293188512325287,2.2204027473926544,4.5068292021751395,2.0420727729797363,4.854150235652924,4.17696350812912,2.815789788961411,2.642508745193481,4.8779128789901725,3.893753588199616,3.979767322540283,3.792103230953217,2.8020008802413945,4.756510317325592,14.0,2.832380205392837,3.7230132818222046,14.0,3.949276387691498
8,6.245472967624664,2.2065938115119934,4.525757372379303,2.0908422470092773,4.853679180145265,4.187610864639281,2.770550101995468,2.636171400547028,4.885377168655396,3.9439195394515987,4.007353067398071,3.7403705716133127,2.804050743579865,4.7523308992385855,14.0,2.839496940374375,3.730434179306029,14.0,3.9639250040054317
9,6.225311458110808,2.1921467185020447,4.507666170597076,2.0847481489181514,4.797152519226074,4.198179364204407,2.722831010818481,2.6505469381809235,4.896225214004517,3.926442503929138,4.030431866645813,3.713643908500672,2.8208547830581665,4.734839677810669,14.0,2.8231040835380554,3.702454149723053,14.000000000000004,3.945586800575256
10,6.248038113117218,2.202136516571045,4.455444514751433,2.0988622903823857,4.789070725440978,4.22454971075058,2.8014534711837773,2.6913873255252843,4.864434599876403,3.907515585422516,4.0131492614746085,3.720315039157867,2.7694329619407654,4.730293095111847,14.0,2.8346059322357178,3.7393871545791626,14.0,3.9527352452278137
11,6.222686231136322,2.2282233536243443,4.528201937675477,2.0678243637084965,4.803582489490509,4.1764227747917175,2.782967358827591,2.6311979889869694,4.8660885095596305,3.938452124595642,3.99310165643692,3.7588940262794495,2.841699928045273,4.767057538032533,5.329906702041626,2.852291166782379,3.736365973949432,3.4350235462188725,3.932572901248932
12,6.275846242904662,2.206523507833481,4.4672455191612235,2.070556193590164,4.8202396631240845,4.227107346057892,2.846761167049408,2.703604519367218,4.914285123348236,3.8849366307258606,3.973810911178589,3.7483142614364624,2.7735808789730068,4.6989877223968515,5.4481382966041565,2.827933758497238,3.72047358751297,3.47038796544075,3.9564965963363647
13,6.2489330768585205,2.213658183813095,4.508509814739226,2.06424680352211,4.7915040254592896,4.167804419994353,2.7662315368652344,2.642687112092972,4.8889511823654175,3.9002140164375305,3.991680562496185,3.7551814913749695,2.8189042210578923,4.7497740983963,5.3353511691093445,2.8641257584095,3.7117634415626526,3.4222418367862706,3.9298404455184937
14,6.242454707622527,2.1979222595691685,4.530735790729524,2.1044749021530147,4.817917346954347,4.198139309883119,2.763419598340988,2.6758162081241603,4.8930275440216064,3.9426715970039368,3.9988298416137695,3.717381477355957,2.7967545986175537,4.719256043434144,5.3395835757255545,2.8673993647098537,3.713202476501465,3.4604282081127167,3.955381333827973
15,6.232973515987396,2.1733084619045258,4.543831884860992,2.084870189428329,4.80443239212036,4.146239757537842,2.727431416511536,2.6767497658729558,4.890073537826538,3.912670910358429,4.00770229101181,3.710359454154968,2.808769643306732,4.750706613063811,5.2960328459739685,2.833734333515168,3.7026018500328064,3.395709812641144,3.953444540500641
16,6.250408411026001,2.1927506625652318,4.489361345767975,2.0859862864017487,4.804414451122284,4.190494358539581,2.7846312820911407,2.681083977222442,4.886036813259125,3.9236253499984737,4.008176267147064,3.720865786075592,2.7707105278968807,4.735833525657653,14.0,2.8392730951309217,3.7204281091690063,3.4410099983215336,3.9789766669273376
17,6.243659257888794,2.226553380489349,4.5042540431022635,2.0574350655078892,4.783425569534302,4.166230618953705,2.8073437511920925,2.660081535577774,4.860108733177184,3.9388952255249023,4.003156542778015,3.7717134952545166,2.843198835849762,4.75504207611084,13.299999999999999,2.8386923074722286,3.71671599149704,3.417787462472916,3.9498546719551086
18,6.285420060157776,2.1764043271541595,4.5194292068481445,2.0437268912792206,4.833981215953827,4.151892840862274,2.8114251196384434,2.687625765800476,4.901863694190978,3.9041009545326233,3.959605395793915,3.781844735145569,2.8408406376838684,4.724064230918883,13.299999999999999,2.8115177452564235,3.6733922362327576,3.40644645690918,3.9730494618415833
