measure,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19
1,6.14664351940155,2.216899037361145,4.547871530056,2.0993892550468445,4.937932193279266,4.150378704071045,2.810742944478989,2.6569351851940155,9.333333333333332,3.9972973465919495,3.981382012367249,3.692085921764374,13.999999999999996,4.802705466747284,5.099137485027313,2.811415314674377,3.7432644963264474,3.4496855139732365,3.9795941710472102
2,6.112418353557588,2.1860799491405487,4.4805877804756165,2.1408356726169586,4.928149759769441,4.2047194838523865,2.7711048126220703,2.683737367391586,9.333333333333332,3.9779957532882686,3.970861494541168,3.660304486751557,14.0,4.8225094079971305,5.063988983631134,2.7932715415954585,3.7378554940223694,3.420747727155685,3.9600910544395447
3,6.138089835643767,2.2151652276515956,4.533892571926117,2.094449639320373,4.957593858242035,4.163147687911986,2.825301855802536,2.6527115404605865,9.333333333333332,3.9968454837799072,3.98222690820694,3.702318131923676,14.0,4.826152682304381,5.113220751285553,2.806281268596649,3.7577211856842037,3.4481628239154816,3.950992465019226
4,6.173475742340089,2.1955048143863682,4.5080007910728455,2.0953988432884216,4.944965064525603,4.187131047248839,2.8241874277591705,2.6561626791954045,9.333333333333332,3.946112096309662,3.957427442073822,3.705633461475372,13.999999999999998,4.829955756664276,5.1551108956336975,2.7906961739063267,3.7372909784317017,3.453114330768585,3.9521465301513667
5,6.222411274909973,2.184784442186356,4.566277742385863,2.1043549478054047,4.981670677661897,4.146942377090453,2.8912362754344945,2.6781481206417084,9.333333333333332,3.974038302898407,3.903560221195221,3.745458722114563,12.444444444444443,4.805182158946991,5.2127236127853385,2.75569036602974,3.7128891348838806,3.498053401708603,3.9509373903274536
6,6.178254306316376,2.175507485866546,4.56240040063858,2.099677562713623,4.951454281806947,4.150360763072968,2.8106962144374847,2.6646458506584167,4.829365789890289,3.947355031967163,3.9480305314064026,3.683758795261383,2.895630151033401,4.841380834579468,6.222222222222222,2.7715904712677,3.7168436646461487,12.444444444444443,3.953247606754303
7,6.160622477531433,2.2252002954483032,4.579765200614928,2.08727303147316,4.970788836479186,4.1335909366607675,2.838964968919754,2.631090134382248,4.806319534778595,3.9805867671966553,3.956307590007782,3.724096834659576,2.8734734356403355,4.855025589466095,14.0,2.813210040330887,3.754167199134826,14.0,3.962215602397919
8,6.109137237071991,2.1843989193439484,4.535536468029021,2.13108703494072,4.973800003528595,4.164981424808502,2.7630002796649933,2.650336861610413,4.834643363952637,3.980188727378845,3.9727824330329895,3.657090961933136,2.86232727766037,4.846827805042267,14.0,2.800221592187881,3.7433867454528813,14.0,3.969706177711487
9,6.13905531167984,2.2011117935180664,4.517914652824403,2.1236525774002075,4.918132841587067,4.165370285511017,2.812041789293289,2.6711048185825352,4.808125734329224,3.9725033044815055,3.985253095626831,3.677562892436981,2.855068266391754,4.8374496698379525,14.0,2.8064888417720795,3.743013739585877,14.0,3.963761031627655
10,6.088898956775665,2.2032889127731323,4.486657261848451,2.1436330080032353,4.898743629455566,4.207122325897217,2.7670365869998936,2.66536808013916,4.789171278476715,3.985383689403534,3.9803043007850647,3.647657334804535,2.8773436844348907,4.823486566543579,14.0,2.8099220395088196,3.7340916395187382,14.0,3.9573214650154114
11,6.137267053127289,2.199054002761841,4.5542263984680185,2.094132751226425,4.956772744655608,4.151368796825409,2.8315517902374268,2.652451395988465,4.796928465366364,3.9845705032348633,3.9816348552703857,3.705910086631775,2.89958530664444,4.859475374221802,5.106755316257477,2.7942136526107793,3.7607227563858032,3.453867852687836,3.952876269817352
