measure,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19
1,4.383841574192047,4.463565945625304,4.229298024708704,2.287587612867356,6.073367476463318,2.545338200218481,3.3377618491649628,3.178236683927337,5.6723694801330575,2.7056016320392478,5.737149964119438,2.089293479919434,3.5630475878715515,5.386723756790161,4.3189823627471915,3.7533612441317166,3.9510204195976257,3.0348306000232697,3.384372353553772
2,4.516385495662688,4.317890465259552,5.688996182231862,2.2950387597084045,6.080041527748108,6.7525618810431505,3.265820115804672,5.637640119702079,5.687660217285156,6.134304702281952,1.1581534660455401,2.1102921664714813,3.5480626821517944,5.37001234292984,4.201744616031647,2.5443879663944244,3.83575701713562,3.124851801140483,3.477251440286637
3,4.43575781583786,4.340148985385895,3.0170423701738405,2.3505075275897984,6.070839047431946,4.213985800743103,3.316713094711304,2.7519339663885387,5.687614321708679,4.547239325394326,3.668158249655948,2.0535114109516144,3.6077878475189213,5.376171112060547,4.244451701641083,2.528780966997146,3.826488196849823,6.735727651060982,3.530890226364136
4,4.278597176074982,4.368996441364288,6.74943196232031,2.2715710997581477,6.069053292274475,6.931549525288138,3.34579274058342,4.523923595311421,5.625824272632599,5.537388209350114,4.899923620639658,2.103070706129074,3.576878845691681,5.396856665611267,4.357666492462158,2.5139377117156982,3.921182036399841,2.8354635307700073,3.232169061899185
5,4.450346767902374,4.3256242871284485,2.728364378681849,2.2998202443122864,6.0681620836257935,6.797654179552634,3.3205032348632817,2.6724316179752354,5.683275103569031,5.394853856947492,5.734242479198789,2.124825209379196,3.589128792285919,5.355249404907227,4.230520308017732,2.508652418851853,3.81226682662964,3.0591154764095156,3.425589084625244
6,4.289624631404877,4.327665388584137,3.596343159675598,2.2800094187259674,6.1135448813438416,3.6927100889591298,3.3334126174449916,6.179256242805961,3.939572111950663,6.1075313091278085,4.2605406045913705,2.1002137064933777,1.9260016147810628,5.412109851837158,6.466559435304414,2.5134487152099614,3.872747182846069,3.1350020766258244,3.326922565698624
7,4.269567847251892,4.292042911052704,3.5781063437461853,2.1904992759227757,6.119850933551787,4.538873523416574,3.361894160509109,4.595812613944913,5.599395513534546,6.120674133300781,3.9438224193657008,2.1743288040161137,3.4794264733791347,5.4321566224098214,1.9955121646140856,2.4979166090488434,3.879029452800751,2.19875160031592,3.1382039189338684
8,4.076627850532532,4.3814053535461435,3.621891558170319,2.3164050281047825,6.068922698497772,5.852566915946781,3.4545562863349915,2.800506144762039,5.5780181884765625,6.141761898994446,4.189533472061156,2.1279826164245605,3.4591652452945705,5.3586711287498465,4.3567147850990295,2.5008779168128967,3.959824860095978,2.925963935127237,3.0144116580486298
9,4.167286217212677,4.29075700044632,3.6317874789237976,2.2429061830043797,6.0906317234039316,1.7044056431170294,3.3708934485912323,2.7472781240940094,6.815956747446322,6.121041715145111,4.227066040039063,2.1250317394733425,3.4494698047637953,5.376518666744231,4.291329860687257,2.5017023682594304,3.926261842250824,2.4846361822519056,3.0573989152908325
10,4.290424883365631,4.2471261620521545,3.6446144580841056,2.2562378048896794,6.110842883586884,4.200567185878754,3.34352195262909,2.769948661327362,5.159390854355969,6.141756892204285,4.964772662669256,2.11341056227684,3.4630964100360875,5.3968687653541565,4.253127634525299,2.4616332352161407,3.8902263045310974,5.549489103989261,3.23249825835228
11,4.604685881760263,4.246261239051819,3.6314428448677054,2.221548050642013,6.106705605983733,4.246186971664429,3.3989544212818146,2.7453596889972687,5.626323282718658,6.127949416637421,3.1617764788309386,2.108129233121872,3.4857654869556427,5.3914697766304025,4.2685314416885385,2.463547289371491,3.8935741782188416,3.0743583738803864,3.1414270401000977
12,4.142663657665253,4.274544596672058,3.635881364345551,2.203208178281784,6.118907153606415,4.302059412002564,3.4018203914165497,2.741360515356064,5.615600407123567,6.126216232776643,4.985575655482048,2.120571315288544,3.4711421132087708,5.384923815727234,4.313555419445038,2.4756764471530914,3.9203129410743713,3.1258642673492427,3.076223611831665
13,3.833458723579163,4.247087359428407,3.6573888659477234,2.252405941486358,6.090025901794434,4.2916319370269775,3.3883625566959377,2.757741689682007,5.624492883682251,6.1356173157691964,4.212471663951874,2.1064659357070923,3.45344603061676,5.387871146202087,4.321385622024536,2.48574823141098,3.913764894008637,3.0873416066169748,3.082011044025421
14,2.0971634977413114,4.3011260628700265,3.634436070919037,2.2421278357505803,6.106560826301575,4.304741382598877,3.3622675836086278,2.728455305099488,5.609664022922517,6.125815689563751,4.218694269657135,2.1054493486881256,3.4357002973556523,5.391274929046631,4.3155497908592215,2.5003025531768794,3.9396116137504578,3.1380484998226166,3.0642734467983246
15,4.1865665316581735,4.273747265338898,3.6240236163139343,2.2222145795822144,6.1186551451683036,4.2783764600753775,3.3497850298881526,2.7233504652976994,5.614334940910339,6.127809643745422,4.215307593345642,2.1136661171913147,3.4289340376853947,5.401364028453827,4.287136256694794,2.49329137802124,3.918589770793915,3.108588963747025,3.113384425640106
16,4.218048796811552,4.281217813491821,3.6598526239395137,2.213518619537353,6.109181463718414,4.27064847946167,3.371431052684784,2.7281780540943146,5.632361888885497,6.134929299354553,4.227008879184723,2.1117875277996063,3.4454881548881526,5.392027199268341,4.2874120473861685,2.4754699170589447,3.903723359107971,3.0901800394058228,3.1418532431125645
17,4.955888548223476,4.2833640575408936,3.633379220962525,2.237839102745056,6.108378291130066,4.251616835594176,3.356469720602036,2.736117571592331,5.612106084823608,6.136415481567383,4.178918242454529,2.108271509408951,3.4179430902004238,5.367900729179381,4.272864818572998,2.4963565766811366,3.9059301018714905,3.102273523807526,3.113509595394134
18,3.1199886963800023,4.181597709655762,3.6261953115463257,2.252017706632614,6.108474254608153,4.178264856338502,3.3459391891956334,2.756963968276978,5.661852717399597,6.158430755138397,4.221904873847961,2.109348595142365,3.477344691753387,5.38709592819214,4.203921318054198,2.4696161448955536,3.863623559474945,3.020212441682816,3.285244792699814
19,5.334068974149904,4.219391047954558,3.640404164791107,2.231244534254074,6.099660634994508,4.246469020843507,3.3826794326305394,2.7432814538478847,5.643157362937926,6.134973108768463,4.223434865474701,2.0977557897567745,3.4829291403293614,5.3892905712127686,4.2516610622406015,2.4642768204212193,3.889709770679474,3.060920357704163,3.1776463687419887
20,5.316654868064002,4.267551779747008,3.639540910720825,2.2311898767948155,6.0992730259895325,4.2785871624946585,3.3989431560039516,2.757551848888397,5.629900634288787,6.121799409389496,4.712889198520784,2.10813820362091,3.474013924598694,5.376205742359161,4.298881769180299,2.469102531671524,3.903883159160614,3.093803495168685,3.1187078952789307
21,6.085034072336024,4.274848759174347,3.623359382152557,2.2773009538650517,6.09685182571411,4.278655171394348,3.387644082307816,2.744095265865326,5.640023112297058,6.150434911251067,5.852367637398132,2.114480555057526,3.4657377004623413,5.395325422286987,4.296952068805695,2.4683029055595402,3.908940434455872,3.090127050876617,3.130753189325333
22,2.9661167258538805,4.3363083600997925,3.5953826904296875,2.23307055234909,6.105009138584138,4.264131724834442,3.391475737094879,2.741924405097961,5.609531342983246,6.144420504570007,5.851648238198033,2.1174036860466003,3.4485873579978947,5.381124079227448,4.309668064117432,2.49173155426979,3.9287710785865775,3.111417800188065,3.0945810079574585
23,3.823493132451722,4.310916006565094,3.628904819488525,2.255147367715836,6.106488645076753,4.304012894630431,3.465317964553833,2.7789829969406132,5.5441067814826965,6.146728217601776,2.1296748407790957,2.124748438596725,3.511029958724976,5.391807317733765,4.336114764213562,2.509325623512268,3.9465831518173218,3.1715316176414485,2.926146954298019
24,3.9500069618225098,4.352785289287567,3.6368510127067566,2.288137942552566,6.0934075713157645,4.335078358650208,3.4769138991832733,2.787467628717423,5.557483255863191,6.145678043365479,6.254030982410607,2.129060536623001,3.5163392424583435,5.381936848163606,4.38212925195694,2.4823966026306152,3.97178190946579,3.177252292633056,2.915056496858597
25,4.020893096923828,4.3474459648132315,3.6265207529067993,2.265145093202591,6.084873080253601,4.336361348628998,3.4504569768905644,2.7667760252952576,5.571686267852783,6.135161280632019,2.842280837934215,2.106794089078903,3.441514015197753,5.377643942832947,4.357030212879181,2.4881927967071533,3.9766268134117126,3.1478816270828247,2.931851983070373
26,5.707626786405152,4.269693434238434,3.620021522045136,2.3029340505599976,6.096688687801361,3.737418078958644,3.455893099308013,2.795934319496155,5.591122210025787,6.147381603717804,4.194632887840272,2.11876991391182,3.516787350177765,5.3915173411369315,4.325833737850189,2.4768978953361507,3.9383544921875,3.115932255983353,3.041647970676422
