score
3.3518438
3.404449
3.6212375
3.752591
3.422122
4.4275265
4.103087
4.304954
4.3860836
3.9528475
3.1386588
3.1386588
3.1386588
3.1386588
3.1386588
3.121626
3.6084971
3.1787758
3.2065659
3.516466
3.456364
3.3067248
3.4513915
3.1386588
3.1554325
4.112827
3.4955232
4.250364
3.3526027
3.467029
3.3633385
3.3476639
3.4619708
3.2482176
3.3735738
3.4292781
3.4402215
3.3826218
3.5084083
3.6207256
3.5211108
3.3939521
3.3646126
3.0127249
3.2287953
3.5196981
4.5188894
4.198619
3.4226663
3.586094
3.1043878
4.442184
2.9547427
3.8519695
4.33684
3.0944674
3.0944674
3.0944674
3.0944674
3.0944674
3.0944674
2.9798324
2.9805448
3.5574217
3.5574217
3.5193236
2.9798324
3.4981434
2.9798324
3.0253844
3.0674083
3.0674083
2.97816
3.0674083
3.4537258
3.4537258
3.4623163
3.0674083
3.4529166
3.4619708
3.7618074
3.6372595
3.7674832
3.6008298
4.027069
3.5549068
3.5269752
3.5549068
3.5269752
2.9805448
3.0405111
3.013138
2.9877424
3.0157282
3.1356456
3.1251585
2.886984
3.170343
3.423286
3.1588566
3.2908702
3.6135564
2.766658
3.8673244
3.5174031
2.9121633
3.2748916
3.3061411
3.196084
3.3087356
3.2057476
3.0349424
3.1407127
3.0349424
3.0324097
2.8006825
2.9353406
2.5059502
3.0639234
2.9418294
4.5274706
4.0163064
3.2452223
3.9180548
4.2607474
4.054555
4.429161
4.3388615
3.3063936
4.3456697
3.0681937
3.5371501
3.361197
3.3724034
3.1568882
3.0773718
3.4032717
3.0645669
3.7646852
3.208921
3.0645669
3.2728283
3.0267072
2.9846833
3.129514
3.7667835
2.9887831
3.1769493
3.9044423
3.5803902
3.2014596
3.4510312
3.674828
3.886255
3.249011
3.3791373
3.5643573
3.191531
2.97816
3.4939075
2.97816
3.457429
3.4537258
3.457429
3.5653098
3.5275745
3.6689374
3.644004
3.0062935
3.446991
3.4542055
3.521592
3.492773
3.212087
3.0674083
2.9798324
2.97816
3.0055163
3.2185743
2.936136
3.0148458
3.1936398
3.1992385
3.0917711
3.173879
3.044115
3.044115
3.044115
3.044115
2.9129586
3.5034382
3.174183
3.5035062
3.5035062
3.542792
4.1317177
4.046709
3.2300344
3.6539001
3.5094624
3.542792
3.4929419
3.542792
3.542792
3.253121
3.4726338
3.4291651
3.4067583
3.4726338
3.377209
3.5895321
3.5991743
3.0321937
3.3347933
3.4004278
3.377209
3.377209
3.457429
3.457429
3.4537258
3.457429
3.457429
3.4537258
3.4537258
3.4537258
3.701721
3.2678127
3.787248
3.4537258
4.0003743
3.5564911
3.4070065
3.3927844
3.4137583
3.3735738
2.63702
3.3927844
3.5726557
3.4918756
3.6327884
3.1837575
3.3984113
3.3312159
3.2126358
2.9614022
3.3633385
3.427567
3.428541
3.4777539
3.4950964
3.3696704
3.1845813
4.137258
3.8681967
3.7378168
4.097434
3.666075
3.637688
3.8409188
4.7187886
4.121188
3.7903864
3.7903864
4.0536294
3.7134354
3.7722836
3.4430764
4.2669406
4.30637
3.7633183
3.8757715
3.4960759
3.991652
3.1656642
3.8430858
3.5269752
3.5269752
3.5269752
3.6285462
3.5269752
3.3834367
3.3826275
3.3826275
3.3826275
3.3826275
3.7731411
3.2908795
3.232542
3.3610687
3.3056011
3.128722
3.9920955
3.5639725
3.3059
3.2271225
3.1502128
3.103937
3.0944674
3.103937
3.24205
3.103937
3.103937
2.9805448
2.9805448
2.9805448
3.2143016
