pid,measure,feature,feature_value,guideline_value,difference,critical_score
64.0,1.0,1.0,-0.00019833447687500616,0.047619047619047616,-0.04781738209592262,9.0
64.0,1.0,2.0,0.2995230430047149,0.0,0.2995230430047149,7.0
64.0,1.0,3.0,-0.24284007860781176,0.6666666666666666,-0.9095067452744784,1.0
64.0,1.0,4.0,-0.826633962683555,,,1.0
64.0,1.0,6.0,0.11214542332903664,0.6666666666666666,-0.55452124333763,3.0
64.0,1.0,7.0,-0.2565364775460113,0.4444444444444444,-0.7009809219904557,5.0
64.0,1.0,8.0,-0.6275499311723232,0.6666666666666666,-1.29421659783899,5.0
64.0,1.0,9.0,0.7223184477071505,0.3333333333333333,0.38898511437381716,4.0
64.0,1.0,10.0,0.937237616116884,-0.3333333333333333,1.2705709494502173,3.0
64.0,1.0,11.0,0.14483749389794046,0.6666666666666666,-0.5218291727687262,3.0
64.0,1.0,13.0,-0.14063373852817485,0.3333333333333333,-0.47396707186150816,5.0
64.0,1.0,14.0,0.6356691084883974,,,2.0
64.0,1.0,15.0,0.15377620424110214,0.6666666666666666,-0.5128904624255645,1.0
64.0,1.0,16.0,-0.6398053178712274,0.8888888888888888,-1.5286942067601164,6.0
64.0,1.0,17.0,0.022884430687432955,,,3.0
64.0,1.0,18.0,-0.40635516054146814,0.6666666666666666,-1.0730218272081347,2.0
64.0,1.0,19.0,-0.385578127224831,,,10.0
64.0,2.0,1.0,0.05494145671434248,0.047619047619047616,0.007322409095294864,12.0
64.0,2.0,2.0,0.2593861323411122,0.0,0.2593861323411122,10.0
64.0,2.0,3.0,-0.2022132256539284,0.6666666666666666,-0.868879892320595,2.0
64.0,2.0,4.0,-0.7991549080205153,,,4.0
64.0,2.0,5.0,0.9484496886242266,,,1.0
64.0,2.0,6.0,0.08516837942208699,0.6666666666666666,-0.5814982872445796,6.0
64.0,2.0,7.0,-0.2717685653700145,0.4444444444444444,-0.7162130098144589,8.0
64.0,2.0,8.0,-0.6365180174710221,0.6666666666666666,-1.3031846841376886,8.0
64.0,2.0,9.0,0.7401227091666267,0.3333333333333333,0.4067893758332934,7.0
64.0,2.0,10.0,0.9498417721222931,-0.3333333333333333,1.2831751054556264,6.0
64.0,2.0,11.0,0.14322911355528212,0.6666666666666666,-0.5234375531113845,6.0
64.0,2.0,12.0,-0.8475588113178634,,,3.0
64.0,2.0,13.0,-0.15087528185480906,0.3333333333333333,-0.4842086151881424,8.0
64.0,2.0,14.0,0.656930751517399,,,5.0
64.0,2.0,15.0,0.1291593406089655,0.6666666666666666,-0.5375073260577011,3.0
64.0,2.0,16.0,-0.6521536036906677,0.8888888888888888,-1.5410424925795565,6.0
64.0,2.0,17.0,6.717177094173188e-05,,,6.0
64.0,2.0,18.0,-0.4072842453008294,0.6666666666666666,-1.0739509119674961,5.0
64.0,2.0,19.0,-0.3591596942430798,,,10.0
64.0,3.0,1.0,0.05599618449372401,0.047619047619047616,0.008377136874676394,14.0
64.0,3.0,2.0,0.25512007000832826,0.0,0.25512007000832826,10.0
64.0,3.0,3.0,-0.21722639712138087,0.6666666666666666,-0.8838930637880476,2.0
64.0,3.0,4.0,-0.7811646612119696,,,4.0
64.0,3.0,5.0,0.9355852653949186,,,1.0
64.0,3.0,6.0,0.10223169321323744,0.6666666666666666,-0.5644349734534292,9.0
64.0,3.0,7.0,-0.297587972099204,0.4444444444444444,-0.7420324165436485,9.0
64.0,3.0,8.0,-0.6433114410739849,0.6666666666666666,-1.3099781077406516,10.0
64.0,3.0,9.0,0.7580152856007112,0.3333333333333333,0.42468195226737787,8.0
64.0,3.0,10.0,0.9426946208509036,-0.3333333333333333,1.276027954184237,8.0
64.0,3.0,11.0,0.15469041391469784,0.6666666666666666,-0.5119762527519688,8.0
64.0,3.0,12.0,-0.8655038715451209,,,5.0
64.0,3.0,13.0,-0.10427079616510936,0.3333333333333333,-0.4376041294984427,11.0
64.0,3.0,14.0,0.6414797473368452,,,8.0
64.0,3.0,15.0,0.1403551347205645,0.6666666666666666,-0.5263115319461021,3.0
64.0,3.0,16.0,-0.649721761052984,0.8888888888888888,-1.5386106499418728,5.0
64.0,3.0,17.0,-0.017003252124096813,,,7.0
64.0,3.0,18.0,-0.4083834112295108,0.6666666666666666,-1.0750500778961773,8.0
64.0,3.0,19.0,-0.2995268787186545,,,10.0
64.0,4.0,1.0,-0.08618699535803775,-0.1851851851851852,0.09899818982714745,15.0
64.0,4.0,2.0,0.29880660648400315,0.0,0.29880660648400315,10.0
64.0,4.0,3.0,-0.2041505418554037,0.6666666666666666,-0.8708172085220703,2.0
64.0,4.0,4.0,-0.8199199664253409,,,5.0
64.0,4.0,5.0,0.9488613262177409,,,1.0
64.0,4.0,6.0,0.1656235083984361,0.6666666666666666,-0.5010431582682305,8.0
64.0,4.0,7.0,-0.2342797941886876,0.4444444444444444,-0.678724238633132,8.0
64.0,4.0,8.0,-0.6208578265497641,0.6666666666666666,-1.2875244932164307,11.0
64.0,4.0,9.0,0.7173589631372921,0.3333333333333333,0.38402562980395877,8.0
64.0,4.0,10.0,0.9370710899995078,-0.3333333333333333,1.270404423332841,8.0
64.0,4.0,11.0,0.135510534460896,0.6666666666666666,-0.5311561322057706,9.0
64.0,4.0,12.0,-0.8607996022832415,,,6.0
64.0,4.0,13.0,-0.12412800656823908,0.3333333333333333,-0.4574613399015724,11.0
64.0,4.0,14.0,0.6446300846832085,,,6.0
64.0,4.0,15.0,0.18997636264673234,0.6666666666666666,-0.4766903040199343,3.0
64.0,4.0,16.0,-0.6629372924387599,0.8888888888888888,-1.5518261813276486,4.0
64.0,4.0,17.0,0.008123667908003451,,,7.0
64.0,4.0,18.0,-0.3596040757360782,0.6666666666666666,-1.0262707424027449,8.0
64.0,4.0,19.0,-0.4840394071894751,,,10.0
64.0,5.0,1.0,-0.09343873999977924,0.047619047619047616,-0.14105778761882687,13.0
64.0,5.0,2.0,0.33006262317553325,0.0,0.33006262317553325,10.0
64.0,5.0,3.0,-0.2336438141067082,0.6666666666666666,-0.9003104807733748,2.0
64.0,5.0,4.0,-0.8191331772977377,,,7.0
64.0,5.0,5.0,0.9565175983491088,,,2.0
64.0,5.0,6.0,0.17352414357395365,0.6666666666666666,-0.493142523092713,7.0
64.0,5.0,7.0,-0.22453539681022028,0.4444444444444444,-0.6689798412546647,7.0
64.0,5.0,8.0,-0.6091583377101013,0.6666666666666666,-1.275825004376768,11.0
64.0,5.0,9.0,0.7202071210684167,0.3333333333333333,0.38687378773508335,8.0
64.0,5.0,10.0,0.9431760497273179,-0.3333333333333333,1.2765093830606513,6.0
64.0,5.0,11.0,0.15052351882035153,0.6666666666666666,-0.5161431478463151,9.0
64.0,5.0,12.0,-0.8546387908183112,,,5.0
64.0,5.0,13.0,-0.09329859610998736,0.3333333333333333,-0.4266319294433207,10.0
64.0,5.0,14.0,0.6331947923353829,,,4.0
64.0,5.0,15.0,0.18471451155363816,0.6666666666666666,-0.48195215511302847,4.0
64.0,5.0,16.0,-0.6657244531628453,0.8888888888888888,-1.5546133420517343,4.0
64.0,5.0,17.0,-0.00023556896828835766,,,7.0
64.0,5.0,18.0,-0.3689809930083353,0.6666666666666666,-1.035647659675002,7.0
64.0,5.0,19.0,-0.4521902581472903,,,10.0
64.0,6.0,1.0,-0.1039630035099589,0.047619047619047616,-0.15158205112900652,13.0
64.0,6.0,2.0,0.30940440343702424,0.0,0.30940440343702424,10.0
64.0,6.0,3.0,-0.2137044632928725,0.6666666666666666,-0.8803711299595391,1.0
64.0,6.0,4.0,-0.8279143427073814,,,8.0
64.0,6.0,5.0,0.9695257205201528,,,2.0
64.0,6.0,6.0,0.15721768163087813,0.6666666666666666,-0.5094489850357885,7.0
64.0,6.0,7.0,-0.2432867053967749,0.4444444444444444,-0.6877311498412193,7.0
64.0,6.0,8.0,-0.591032905373686,0.6666666666666666,-1.2576995720403525,11.0
64.0,6.0,9.0,0.7082454939248839,0.3333333333333333,0.3749121605915506,9.0
64.0,6.0,10.0,0.950471951856364,-0.3333333333333333,1.2838052851896973,4.0
64.0,6.0,11.0,0.134026019612286,,,7.0
64.0,6.0,12.0,-0.8372323209605675,,,3.0
64.0,6.0,13.0,-0.10477224559720856,0.3333333333333333,-0.43810557893054186,10.0
64.0,6.0,14.0,0.6371927289083914,,,4.0
64.0,6.0,15.0,0.1496079993907764,0.6666666666666666,-0.5170586672758902,5.0
64.0,6.0,16.0,-0.6893069837872794,0.8888888888888888,-1.5781958726761682,6.0
64.0,6.0,17.0,-3.087281951352772e-05,,,7.0
64.0,6.0,18.0,-0.3426173826697205,0.6666666666666666,-1.009284049336387,7.0
64.0,6.0,19.0,-0.4691012660288405,,,7.0
64.0,7.0,1.0,-0.1393958320196793,,,7.0
64.0,7.0,2.0,0.2988189556118086,,,6.0
64.0,7.0,4.0,-0.8563227627917785,,,7.0
64.0,7.0,5.0,0.9581735041230182,,,3.0
64.0,7.0,6.0,0.1590236480184235,,,7.0
64.0,7.0,7.0,-0.2464773645165026,0.3333333333333333,-0.5798106978498359,8.0
64.0,7.0,8.0,-0.6046338792333885,,,9.0
64.0,7.0,9.0,0.6790300770492022,,,8.0
64.0,7.0,10.0,0.9372705471243656,,,1.0
64.0,7.0,11.0,0.14143643183552768,,,8.0
64.0,7.0,12.0,-0.8146713064460389,,,2.0
64.0,7.0,13.0,-0.1577529976104438,0.6666666666666666,-0.8244196642771104,8.0
64.0,7.0,14.0,0.6605026431811203,,,5.0
64.0,7.0,15.0,0.16693494834977285,0.6666666666666666,-0.4997317183168938,8.0
64.0,7.0,16.0,-0.646857324726116,,,5.0
64.0,7.0,17.0,0.014797061730857488,,,7.0
64.0,7.0,18.0,-0.3397020529676543,0.6666666666666666,-1.006368719634321,8.0
64.0,7.0,19.0,-0.5645310222252492,1.0,-1.5645310222252493,7.0
64.0,8.0,1.0,-0.1565886245447896,,,7.0
64.0,8.0,2.0,0.3149946290649446,,,6.0
64.0,8.0,4.0,-0.8430341657331537,,,7.0
64.0,8.0,5.0,0.9566004871918028,,,4.0
64.0,8.0,6.0,0.1635159239196431,,,7.0
64.0,8.0,7.0,-0.20262280505947505,0.3333333333333333,-0.5359561383928084,9.0
64.0,8.0,8.0,-0.5867166045436933,,,8.0
64.0,8.0,9.0,0.6805426580973699,,,8.0
64.0,8.0,10.0,0.94273990098619,,,1.0
64.0,8.0,11.0,0.14905341128751434,,,8.0
64.0,8.0,12.0,-0.8412814315707697,,,3.0
64.0,8.0,13.0,-0.18842841818712186,0.6666666666666666,-0.8550950848537885,8.0
64.0,8.0,14.0,0.6469251513750474,,,7.0
64.0,8.0,15.0,0.18113906483797293,0.6666666666666666,-0.4855276018286937,9.0
64.0,8.0,16.0,-0.6659810717808021,,,7.0
64.0,8.0,17.0,0.028739975455172925,,,7.0
64.0,8.0,18.0,-0.3430974082361574,0.6666666666666666,-1.009764074902824,8.0
64.0,8.0,19.0,-0.5724500875384764,1.0,-1.5724500875384764,8.0
64.0,9.0,1.0,-0.18489525787879035,-0.6666666666666666,0.4817714087878763,12.0
64.0,9.0,2.0,0.3132530278283854,,,5.0
64.0,9.0,3.0,-0.19820892740902016,,,3.0
64.0,9.0,4.0,-0.8412400807034213,,,8.0
64.0,9.0,5.0,0.95477786819252,,,6.0
64.0,9.0,6.0,0.16897479973363305,,,7.0
64.0,9.0,7.0,-0.20828207353830766,0.1111111111111111,-0.3193931846494188,11.0
64.0,9.0,8.0,-0.5689442449977145,,,8.0
64.0,9.0,9.0,0.672349011798469,,,8.0
64.0,9.0,10.0,0.9416898509067346,,,3.0
