pid,measure,feature,feature_value
85,1,1,0.15127427124969017
85,1,2,0.2609176965342561
85,1,3,-0.10628440496719238
85,1,4,-0.6185140560965503
85,1,5,0.9248731537894654
85,1,6,0.16883841049722825
85,1,7,-0.1749178800701715
85,1,8,-0.4669878306035248
85,1,9,0.7437574254376649
85,1,10,0.9575455904235386
85,1,11,0.13478134517650897
85,1,12,-0.7368240638238863
85,1,13,-0.1626576287511946
85,1,14,0.6248070204205121
85,1,15,0.2604491386041188
85,1,16,-0.5313270609792972
85,1,17,0.07429528198123658
85,1,18,-0.3023422439563648
85,1,19,-0.26828770056956786
85,2,1,0.1805140949256363
85,2,2,0.2104271879956292
85,2,3,-0.08272815071998929
85,2,4,-0.6079104544748861
85,2,5,0.9327280213621718
85,2,6,0.15364228023960202
85,2,7,-0.18343210291873224
85,2,8,-0.45487098166517104
85,2,9,0.7462842293014502
85,2,10,0.9645035191522511
85,2,11,0.11096246194841952
85,2,12,-0.7336867780243983
85,2,13,-0.18611978877411983
85,2,14,0.628878813183114
85,2,15,0.22449697038556038
85,2,16,-0.5471579359162242
85,2,17,0.04099027474882999
85,2,18,-0.2914887099866649
85,2,19,-0.28594976042388676
85,3,1,0.17427239543089046
85,3,2,0.1985080064988498
85,3,3,-0.10062101100982868
85,3,4,-0.6117684915967532
85,3,5,0.9290299965995199
85,3,6,0.17178385539213492
85,3,7,-0.18796523566265888
85,3,8,-0.4421954808813824
85,3,9,0.7391081967700679
85,3,10,0.9497623805595246
85,3,11,0.1251727769320965
85,3,12,-0.7396700227737156
85,3,13,-0.1524291865412999
85,3,14,0.6256749135427786
85,3,15,0.22808576932039992
85,3,16,-0.5558161698880785
85,3,17,0.031616681175395955
85,3,18,-0.2918553470010413
85,3,19,-0.26404519896938994
85,4,1,0.14456418775128443
85,4,2,0.2169763895024326
85,4,3,-0.08736850913723837
85,4,4,-0.6269051389991058
85,4,5,0.9406776788650655
85,4,6,0.1934512680946856
85,4,7,-0.16641626689122313
85,4,8,-0.45132062048183863
85,4,9,0.7213181270283768
85,4,10,0.9427693186823756
85,4,11,0.13903245613731863
85,4,12,-0.730309821539042
85,4,13,-0.15492555327153856
85,4,14,0.6278716049524433
85,4,15,0.24675590703777628
85,4,16,-0.5549433198612057
85,4,17,0.04285459266016778
85,4,18,-0.26299024792067094
85,4,19,-0.30785701773878327
85,5,1,0.20684134581090574
85,5,2,0.19418662924116736
85,5,3,-0.08204635892854939
85,5,4,-0.6154064247614603
85,5,5,0.9340809954299296
85,5,6,0.19188192948903215
85,5,7,-0.18964458276527318
85,5,8,-0.4574036120659495
85,5,9,0.7605319384777698
85,5,10,0.9534991909266379
85,5,11,0.14306685470727776
85,5,12,-0.7232751042705539
85,5,13,-0.15101177271366195
85,5,14,0.623712501098183
85,5,15,0.22959719040907656
85,5,16,-0.5427559437362632
85,5,17,0.041852254370864816
85,5,18,-0.29879805716298047
85,5,19,-0.23100821243866942
85,6,1,0.18981950931992642
85,6,2,0.1518071819764688
85,6,3,-0.06880551012994551
85,6,4,-0.6148057696717315
85,6,5,0.9297980559237542
85,6,6,0.1899786520467548
85,6,7,-0.18827639013074204
85,6,8,-0.4387245171349866
85,6,9,0.7429003157569976
85,6,10,0.9454780496415298
85,6,11,0.12636573864063894
85,6,12,-0.7247962652419654
85,6,13,-0.19189806116981167
85,6,14,0.6243242005192273
85,6,15,0.234235113855642
85,6,16,-0.5504978460618927
85,6,17,0.04006237699185755
85,6,18,-0.28953612438804244
85,6,19,-0.25622529061864274
