pid,measure,feature,feature_value
69,1,1,0.7001671244556422
69,1,2,-0.07076410375285158
69,1,3,-0.22286991018945734
69,1,4,-0.8392039488063691
69,1,5,0.8989217827383968
69,1,6,-0.21716964671159977
69,1,7,-0.6507353707712475
69,1,8,-0.7319602485010025
69,1,9,0.8485029503856099
69,1,10,0.8603284157009146
69,1,11,0.17307203248896763
69,1,12,-0.8777694215812615
69,1,13,-0.27097578811102074
69,1,14,0.5418616054055867
69,1,15,-0.2690168544226328
69,1,16,-0.7301228203293197
69,1,17,-0.31284545448571166
69,1,18,-0.6344298977703643
69,1,19,0.5771097411823753
69,2,1,0.7313366462576798
69,2,2,-0.09770939407373624
69,2,3,-0.19966074903281372
69,2,4,-0.8282773406442147
69,2,5,0.9047086602655166
69,2,6,-0.23786170525759098
69,2,7,-0.6386969634920363
69,2,8,-0.7187223879304268
69,2,9,0.8460930752114892
69,2,10,0.8590339328030996
69,2,11,0.15784384536498774
69,2,12,-0.8611120080876343
69,2,13,-0.25188807516964795
69,2,14,0.5357312974997332
69,2,15,-0.3013827091408978
69,2,16,-0.7450762253275838
69,2,17,-0.3377164517949558
69,2,18,-0.6348263745264298
69,2,19,0.5851425323536805
69,3,1,0.7283431663760858
69,3,2,-0.1358940865250713
69,3,3,-0.2105432937157583
69,3,4,-0.8292044702872443
69,3,5,0.891824725880954
69,3,6,-0.23855669790177936
69,3,7,-0.6523394327053988
69,3,8,-0.7143569831135226
69,3,9,0.8446675365579133
69,3,10,0.8495075220661346
69,3,11,0.18710313024214154
69,3,12,-0.879017098852019
69,3,13,-0.2385109323997675
69,3,14,0.5220375784886637
69,3,15,-0.30349302830185
69,3,16,-0.7291524782184814
69,3,17,-0.3274423802637595
69,3,18,-0.6328518389623561
69,3,19,0.6131822233363118
69,4,1,0.7040040511924963
69,4,2,-0.1037771053632015
69,4,3,-0.19185357043960838
69,4,4,-0.8316359989736802
69,4,5,0.8934414584292987
69,4,6,-0.20881952284452643
69,4,7,-0.6337714040595985
69,4,8,-0.7205066751679552
69,4,9,0.8363953275124469
69,4,10,0.8476152509374955
69,4,11,0.1834392424901672
69,4,12,-0.8728750659001951
69,4,13,-0.24369094424111837
69,4,14,0.5321842819801692
69,4,15,-0.27233088193195476
69,4,16,-0.7370064624387442
69,4,17,-0.3275790148720389
69,4,18,-0.609196558717919
69,4,19,0.5766082117966917
69,5,1,0.7182269101813727
69,5,2,-0.10259911647050779
69,5,3,-0.18207544944157816
69,5,4,-0.8344463222904047
69,5,5,0.892091187006304
69,5,6,-0.23615552195531408
69,5,7,-0.6266977972940958
69,5,8,-0.7255163901722743
69,5,9,0.8523249371445343
69,5,10,0.8626579175760472
69,5,11,0.16922943234277343
69,5,12,-0.8584318895152698
69,5,13,-0.2556238261065997
69,5,14,0.5218564076170626
69,5,15,-0.28714717953782787
69,5,16,-0.7244975404115765
69,5,17,-0.33180702862608524
69,5,18,-0.6225069443712288
69,5,19,0.58473574890398
69,6,1,0.6667668181009936
69,6,2,-0.10638933213712654
69,6,3,-0.20230890739922736
69,6,4,-0.8287353738916227
69,6,5,0.8939707875207499
69,6,6,-0.16008531483852317
69,6,7,-0.662123132555947
69,6,8,-0.7340336905012423
69,6,9,0.8344680703595424
69,6,10,0.853790567890782
69,6,11,0.1415987941735788
69,6,12,-0.8569687172464032
69,6,13,-0.22814050746660852
69,6,14,0.5469616221752391
69,6,15,-0.2767725941044862
69,6,16,-0.7189625622591667
69,6,17,-0.31698032976975477
69,6,18,-0.5979047721078933
69,6,19,0.53951981114355
69,7,1,0.6589645564625499
69,7,2,-0.10826893265157234
69,7,3,-0.1906262228856539
69,7,4,-0.8436965325493186
69,7,5,0.9058253763373345
69,7,6,-0.1746109447725277
69,7,7,-0.6473663111913247
69,7,8,-0.7227601533579279
69,7,9,0.8275782820566657
69,7,10,0.8602336697649313
69,7,11,0.1526780170469877
69,7,12,-0.8533425576665419
69,7,13,-0.2600628906881053
69,7,14,0.561197151778309
69,7,15,-0.26288872132369334
69,7,16,-0.7366667197760817
69,7,17,-0.30544307364893786
69,7,18,-0.5976812397798847
69,7,19,0.48766276952299337
69,8,1,0.6545139559487185
69,8,2,-0.10633959524857639
69,8,3,-0.18171178390286402
69,8,4,-0.8492659293850596
69,8,5,0.9046980699014147
69,8,6,-0.1684829062304105
69,8,7,-0.6482987360164054
69,8,8,-0.713480725040911
69,8,9,0.8248853037564636
69,8,10,0.8590974749877112
69,8,11,0.14641287111247947
69,8,12,-0.8632704566711564
69,8,13,-0.28365510153204276
69,8,14,0.5519914777827162
69,8,15,-0.2682273995129284
69,8,16,-0.7346388541642092
69,8,17,-0.2971613143644153
69,8,18,-0.5993635002061102
69,8,19,0.47777080211086753
69,9,1,0.635907253562582
69,9,2,-0.10999100150000218
69,9,3,-0.18580306849180872
69,9,4,-0.8520524243825546
69,9,5,0.9172274162022076
69,9,6,-0.17241212042586695
69,9,7,-0.650224953044264
69,9,8,-0.7039521394970324
69,9,9,0.8200596908852376
69,9,10,0.8605390883010848
69,9,11,0.13803116526674497
69,9,12,-0.8664078520363497
69,9,13,-0.27802566111411653
69,9,14,0.5602239729628005
69,9,15,-0.26837774486044663
69,9,16,-0.7450382134850038
69,9,17,-0.29605783624772397
69,9,18,-0.6032822185942871
69,9,19,0.45494043558451214
69,10,1,0.6555688318587276
69,10,2,-0.14124902848774845
69,10,3,-0.17484922796482094
69,10,4,-0.848808558035408
69,10,5,0.9142925615504633
69,10,6,-0.2223271540292341
69,10,7,-0.6416707755545844
69,10,8,-0.6972901385791693
69,10,9,0.8254566160770331
69,10,10,0.8689088799872047
69,10,11,0.1391263223830701
69,10,12,-0.8697644301157239
69,10,13,-0.26069642139777394
69,10,14,0.5494475210345198
69,10,15,-0.29410192837765103
69,10,16,-0.7502469706003454
69,10,17,-0.3190485711447659
69,10,18,-0.6196888673950726
69,10,19,0.5070673423760228
69,11,1,0.6429566537815665
69,11,2,-0.13719651219596263
69,11,3,-0.178834230685457
69,11,4,-0.8432313129834129
69,11,5,0.9121540644564545
69,11,6,-0.1820998451017415
69,11,7,-0.6508365465711498
69,11,8,-0.7008218358935143
69,11,9,0.837061763996289
69,11,10,0.8662794438716139
69,11,11,0.15235614562374722
69,11,12,-0.870490910181751
69,11,13,-0.2588232507472471
69,11,14,0.5535423987827133
69,11,15,-0.2759812480583348
69,11,16,-0.7489321579857279
69,11,17,-0.3150250837974379
69,11,18,-0.6100576876989564
69,11,19,0.49891730074501783
69,12,1,0.642782669228463
69,12,2,-0.14196652565565349
69,12,3,-0.18658316227610183
69,12,4,-0.8521605973873099
69,12,5,0.9256883606650617
69,12,6,-0.18817152777774493
69,12,7,-0.6409814563197361
69,12,8,-0.7088317443138137
69,12,9,0.8303487969511856
69,12,10,0.8697878802076637
69,12,11,0.13601010774608113
69,12,12,-0.86732732257677
69,12,13,-0.26249791797696853
69,12,14,0.5568059329489063
69,12,15,-0.25173735159484023
