pid,measure,feature,feature_value,guideline_value,difference,critical_score
81.0,1.0,1.0,0.15673081577864867,0.047619047619047616,0.10911176815960105,9.0
81.0,1.0,2.0,0.1927935650643211,0.0,0.1927935650643211,7.0
81.0,1.0,3.0,-0.2274313866650739,0.6666666666666666,-0.8940980533317405,1.0
81.0,1.0,4.0,-0.7914946727049629,,,1.0
81.0,1.0,6.0,0.06190914453475571,0.6666666666666666,-0.6047575221319109,3.0
81.0,1.0,7.0,-0.31645586701706685,0.4444444444444444,-0.7609003114615113,5.0
81.0,1.0,8.0,-0.6174073884293418,0.6666666666666666,-1.2840740550960086,5.0
81.0,1.0,9.0,0.7395871993933392,0.3333333333333333,0.40625386606000585,4.0
81.0,1.0,10.0,0.948607482342456,-0.3333333333333333,1.2819408156757892,3.0
81.0,1.0,11.0,0.0976199083724314,0.6666666666666666,-0.5690467582942352,3.0
81.0,1.0,13.0,-0.21454947419696613,0.3333333333333333,-0.5478828075302995,5.0
81.0,1.0,14.0,0.6103773991748063,,,2.0
81.0,1.0,15.0,0.12739221530864908,0.6666666666666666,-0.5392744513580175,1.0
81.0,1.0,16.0,-0.6602530765934491,0.8888888888888888,-1.549141965482338,6.0
81.0,1.0,17.0,-0.039052738272208336,,,3.0
81.0,1.0,18.0,-0.4534846512168648,0.6666666666666666,-1.1201513178835314,2.0
81.0,1.0,19.0,-0.29537193868205897,,,10.0
81.0,2.0,1.0,0.21668611079577094,0.047619047619047616,0.16906706317672332,12.0
81.0,2.0,2.0,0.1268983032885913,0.0,0.1268983032885913,10.0
81.0,2.0,3.0,-0.2039991586321035,0.6666666666666666,-0.8706658252987701,2.0
81.0,2.0,4.0,-0.7881241997167321,,,4.0
81.0,2.0,5.0,0.9239947347506547,,,1.0
81.0,2.0,6.0,0.04165120242664222,0.6666666666666666,-0.6250154642400244,6.0
81.0,2.0,7.0,-0.3489981956263403,0.4444444444444444,-0.7934426400707848,8.0
81.0,2.0,8.0,-0.6289380731146441,0.6666666666666666,-1.2956047397813109,8.0
81.0,2.0,9.0,0.7465038549955838,0.3333333333333333,0.4131705216622505,7.0
81.0,2.0,10.0,0.9485402936992996,-0.3333333333333333,1.281873627032633,6.0
81.0,2.0,11.0,0.07790626976674297,0.6666666666666666,-0.5887603968999237,6.0
81.0,2.0,12.0,-0.8716929999908465,,,3.0
81.0,2.0,13.0,-0.2213277891378802,0.3333333333333333,-0.5546611224712135,8.0
81.0,2.0,14.0,0.6028181106232697,,,5.0
81.0,2.0,15.0,0.07436055898308848,0.6666666666666666,-0.5923061076835782,3.0
81.0,2.0,16.0,-0.6753328692409921,0.8888888888888888,-1.564221758129881,6.0
81.0,2.0,17.0,-0.09119131409379,,,6.0
81.0,2.0,18.0,-0.4552450502872077,0.6666666666666666,-1.1219117169538744,5.0
81.0,2.0,19.0,-0.25335874800380365,,,10.0
81.0,3.0,1.0,0.18021475641899246,0.047619047619047616,0.13259570879994484,14.0
81.0,3.0,2.0,0.13696678569059295,0.0,0.13696678569059295,10.0
81.0,3.0,3.0,-0.2100774660520417,0.6666666666666666,-0.8767441327187083,2.0
81.0,3.0,4.0,-0.7630332992388716,,,4.0
81.0,3.0,5.0,0.9198320585892514,,,1.0
81.0,3.0,6.0,0.07989777134704434,0.6666666666666666,-0.5867688953196223,9.0
81.0,3.0,7.0,-0.325977120568416,0.4444444444444444,-0.7704215650128604,9.0
81.0,3.0,8.0,-0.6156155654570727,0.6666666666666666,-1.2822822321237393,10.0
81.0,3.0,9.0,0.7464830944597771,0.3333333333333333,0.4131497611264438,8.0
81.0,3.0,10.0,0.9401230288225121,-0.3333333333333333,1.2734563621558455,8.0
81.0,3.0,11.0,0.10517145890607617,0.6666666666666666,-0.5614952077605905,8.0
81.0,3.0,12.0,-0.8973773686945653,,,5.0
81.0,3.0,13.0,-0.19431153769608456,0.3333333333333333,-0.5276448710294179,11.0
81.0,3.0,14.0,0.605603985796396,,,8.0
81.0,3.0,15.0,0.0936788037477294,0.6666666666666666,-0.5729878629189372,3.0
81.0,3.0,16.0,-0.6823925838081599,0.8888888888888888,-1.5712814726970488,5.0
81.0,3.0,17.0,-0.0953839986660414,,,7.0
81.0,3.0,18.0,-0.44471304174028414,0.6666666666666666,-1.1113797084069508,8.0
81.0,3.0,19.0,-0.2290956267082029,,,10.0
81.0,4.0,1.0,0.10912426492368743,-0.1851851851851852,0.29430945010887266,15.0
81.0,4.0,2.0,0.15001572610587344,0.0,0.15001572610587344,10.0
81.0,4.0,3.0,-0.18795787007849096,0.6666666666666666,-0.8546245367451576,2.0
81.0,4.0,4.0,-0.7987396278711704,,,5.0
81.0,4.0,5.0,0.9190242850142238,,,1.0
81.0,4.0,6.0,0.11478169966317894,0.6666666666666666,-0.5518849670034877,8.0
81.0,4.0,7.0,-0.31282315071516753,0.4444444444444444,-0.757267595159612,8.0
81.0,4.0,8.0,-0.608898399730717,0.6666666666666666,-1.2755650663973837,11.0
81.0,4.0,9.0,0.71853280763882,0.3333333333333333,0.3851994743054867,8.0
81.0,4.0,10.0,0.9416321310435214,-0.3333333333333333,1.2749654643768547,8.0
81.0,4.0,11.0,0.09884383632431293,0.6666666666666666,-0.5678228303423537,9.0
81.0,4.0,12.0,-0.8749595759339717,,,6.0
81.0,4.0,13.0,-0.208293003633377,0.3333333333333333,-0.5416263369667103,11.0
81.0,4.0,14.0,0.614960948016656,,,6.0
81.0,4.0,15.0,0.14489070474375398,0.6666666666666666,-0.5217759619229126,3.0
81.0,4.0,16.0,-0.6891068241862885,0.8888888888888888,-1.5779957130751774,4.0
81.0,4.0,17.0,-0.052549917528771695,,,7.0
81.0,4.0,18.0,-0.4235357853602175,0.6666666666666666,-1.090202452026884,8.0
81.0,4.0,19.0,-0.364220009212016,,,10.0
81.0,5.0,1.0,0.18681396455553712,0.047619047619047616,0.1391949169364895,13.0
81.0,5.0,2.0,0.1303966423041778,0.0,0.1303966423041778,10.0
81.0,5.0,3.0,-0.1950217367528202,0.6666666666666666,-0.8616884034194868,2.0
81.0,5.0,4.0,-0.7859613293499528,,,7.0
81.0,5.0,5.0,0.9186211531552849,,,2.0
81.0,5.0,6.0,0.07911358928997902,0.6666666666666666,-0.5875530773766876,7.0
81.0,5.0,7.0,-0.3242626777750631,0.4444444444444444,-0.7687071222195075,7.0
81.0,5.0,8.0,-0.6174132391257964,0.6666666666666666,-1.284079905792463,11.0
81.0,5.0,9.0,0.7445202801653177,0.3333333333333333,0.41118694683198437,8.0
81.0,5.0,10.0,0.9458044325442534,-0.3333333333333333,1.2791377658775867,6.0
81.0,5.0,11.0,0.09598529927586297,0.6666666666666666,-0.5706813673908037,9.0
81.0,5.0,12.0,-0.8651190819615574,,,5.0
81.0,5.0,13.0,-0.20275182789440335,0.3333333333333333,-0.5360851612277366,10.0
81.0,5.0,14.0,0.596140201182803,,,4.0
81.0,5.0,15.0,0.08737703746965275,0.6666666666666666,-0.5792896291970139,4.0
81.0,5.0,16.0,-0.6914975886165828,0.8888888888888888,-1.5803864775054717,4.0
81.0,5.0,17.0,-0.1018169337839877,,,7.0
81.0,5.0,18.0,-0.4436964360482547,0.6666666666666666,-1.1103631027149214,7.0
81.0,5.0,19.0,-0.2767278451347074,,,10.0
81.0,6.0,1.0,0.11411245548162575,0.047619047619047616,0.06649340786257814,13.0
81.0,6.0,2.0,0.13131991995114833,0.0,0.13131991995114833,10.0
81.0,6.0,3.0,-0.19948846039772106,0.6666666666666666,-0.8661551270643877,1.0
81.0,6.0,4.0,-0.7949226146309499,,,8.0
81.0,6.0,5.0,0.9391497371574616,,,2.0
81.0,6.0,6.0,0.11896626875325135,0.6666666666666666,-0.5477003979134153,7.0
81.0,6.0,7.0,-0.318423210882975,0.4444444444444444,-0.7628676553274194,7.0
81.0,6.0,8.0,-0.6129697295345706,0.6666666666666666,-1.2796363962012371,11.0
81.0,6.0,9.0,0.7169312266673986,0.3333333333333333,0.3835978933340653,9.0
81.0,6.0,10.0,0.9364295407703422,-0.3333333333333333,1.2697628741036755,4.0
81.0,6.0,11.0,0.1009565039408684,,,7.0
81.0,6.0,12.0,-0.8762519192879439,,,3.0
81.0,6.0,13.0,-0.2159883680605197,0.3333333333333333,-0.549321701393853,10.0
81.0,6.0,14.0,0.621860617725968,,,4.0
81.0,6.0,15.0,0.12613827894591956,0.6666666666666666,-0.5405283877207471,5.0
81.0,6.0,16.0,-0.6893280182587024,0.8888888888888888,-1.578216907147591,6.0
81.0,6.0,17.0,-0.0744590771620991,,,7.0
81.0,6.0,18.0,-0.4081728001310555,0.6666666666666666,-1.0748394667977221,7.0
81.0,6.0,19.0,-0.3213589393781975,,,7.0
81.0,7.0,1.0,0.1050399126019188,,,7.0
81.0,7.0,2.0,0.11520634698649945,,,6.0
81.0,7.0,4.0,-0.8354118876149155,,,7.0
81.0,7.0,5.0,0.9420022347773132,,,3.0
81.0,7.0,6.0,0.09374448253373636,,,7.0
81.0,7.0,7.0,-0.3055397885577176,0.3333333333333333,-0.6388731218910508,8.0
81.0,7.0,8.0,-0.5973393108577885,,,9.0
81.0,7.0,9.0,0.7065779474605569,,,8.0
81.0,7.0,10.0,0.9423746032968294,,,1.0
81.0,7.0,11.0,0.09136136175526156,,,8.0
81.0,7.0,12.0,-0.8427264849421473,,,2.0
81.0,7.0,13.0,-0.2523748873387061,0.6666666666666666,-0.9190415540053727,8.0
81.0,7.0,14.0,0.6309286310342264,,,5.0
81.0,7.0,15.0,0.097709556140688,0.6666666666666666,-0.5689571105259786,8.0
81.0,7.0,16.0,-0.6963538554060766,,,5.0
81.0,7.0,17.0,-0.07161733727443809,,,7.0
81.0,7.0,18.0,-0.4200607547643779,0.6666666666666666,-1.0867274214310445,8.0
81.0,7.0,19.0,-0.4067244696603172,1.0,-1.4067244696603172,7.0
81.0,8.0,1.0,0.017764884855934415,,,7.0
81.0,8.0,2.0,0.15562880879159602,,,6.0
81.0,8.0,4.0,-0.7784593210040285,,,7.0
81.0,8.0,5.0,0.9189652118532464,,,4.0
81.0,8.0,6.0,0.13482863923463806,,,7.0
81.0,8.0,7.0,-0.2636247385941853,0.3333333333333333,-0.5969580719275186,9.0
81.0,8.0,8.0,-0.5594796428319675,,,8.0
81.0,8.0,9.0,0.6969080673460455,,,8.0
81.0,8.0,10.0,0.9519135033036144,,,1.0
81.0,8.0,11.0,0.06883693533347858,,,8.0
81.0,8.0,12.0,-0.8636908514641226,,,3.0
81.0,8.0,13.0,-0.2615399089688254,0.6666666666666666,-0.928206575635492,8.0
81.0,8.0,14.0,0.5976879934932704,,,7.0
81.0,8.0,15.0,0.14446020672397886,0.6666666666666666,-0.5222064599426878,9.0
81.0,8.0,16.0,-0.69501432901618,,,7.0
81.0,8.0,17.0,-0.03507011257589288,,,7.0
81.0,8.0,18.0,-0.3996271973965533,0.6666666666666666,-1.06629386406322,8.0
81.0,8.0,19.0,-0.4627210135973016,1.0,-1.4627210135973017,8.0
81.0,9.0,1.0,0.05877354869935704,-0.6666666666666666,0.7254402153660237,12.0
81.0,9.0,2.0,0.11462467451962223,,,5.0
81.0,9.0,3.0,-0.18345547605843127,,,3.0
81.0,9.0,4.0,-0.811705997973583,,,8.0
81.0,9.0,5.0,0.9287851340219976,,,6.0
81.0,9.0,6.0,0.12312875618251096,,,7.0
81.0,9.0,7.0,-0.30146902495029515,0.1111111111111111,-0.41258013606140626,11.0
81.0,9.0,8.0,-0.5835569573320978,,,8.0
81.0,9.0,9.0,0.701709413081723,,,8.0
81.0,9.0,10.0,0.9425408763154272,,,3.0
81.0,9.0,11.0,0.08581452405197698,0.3333333333333333,-0.24751880928135633,9.0
81.0,9.0,12.0,-0.8650256595504271,,,5.0
81.0,9.0,13.0,-0.2659255721580075,,,8.0
81.0,9.0,14.0,0.6057611996720962,,,7.0
81.0,9.0,15.0,0.11488380375291962,,,7.0
81.0,9.0,16.0,-0.6946413943002328,,,8.0
81.0,9.0,17.0,-0.05025210367924837,,,7.0
81.0,9.0,18.0,-0.41700838980435,0.3333333333333333,-0.7503417231376833,7.0
81.0,9.0,19.0,-0.4432760351981674,,,7.0
81.0,10.0,1.0,0.11447444373323855,-0.6666666666666666,0.7811411103999052,12.0
81.0,10.0,2.0,0.09488857678883368,,,7.0
81.0,10.0,3.0,-0.17765328376472322,,,4.0
81.0,10.0,4.0,-0.8056755341520723,,,8.0
81.0,10.0,5.0,0.9379275077948732,,,8.0
81.0,10.0,6.0,0.07382795687357269,,,7.0
81.0,10.0,7.0,-0.3138503254072438,0.1111111111111111,-0.4249614365183549,11.0
81.0,10.0,8.0,-0.5733021019381943,,,8.0
81.0,10.0,9.0,0.7246214953266616,,,8.0
81.0,10.0,10.0,0.9519112385178898,,,5.0
81.0,10.0,11.0,0.08715546593295143,0.3333333333333333,-0.2461778674003819,9.0
81.0,10.0,12.0,-0.8702824159488476,,,7.0
81.0,10.0,13.0,-0.2597616747109024,,,8.0
81.0,10.0,14.0,0.6149664212488233,,,7.0
81.0,10.0,15.0,0.09760329994378593,,,7.0
81.0,10.0,16.0,-0.7127663800863431,,,8.0
81.0,10.0,17.0,-0.06655252146615831,,,7.0
81.0,10.0,18.0,-0.4475511957172148,0.3333333333333333,-0.7808845290505482,6.0
81.0,10.0,19.0,-0.3640710995506383,,,7.0
81.0,11.0,1.0,0.07524571273703208,-0.6666666666666666,0.7419123794036987,9.0
81.0,11.0,2.0,0.09449733505494784,,,5.0
81.0,11.0,3.0,-0.18361136880912576,,,3.0
81.0,11.0,4.0,-0.8213671964094842,,,6.0
81.0,11.0,5.0,0.9360560398579636,,,5.0
81.0,11.0,6.0,0.0944637407333695,,,5.0
81.0,11.0,7.0,-0.2887758446258853,0.1111111111111111,-0.3998869557369964,8.0
81.0,11.0,8.0,-0.584424747728821,,,6.0
81.0,11.0,9.0,0.7187585312826827,,,5.0
81.0,11.0,10.0,0.9456655256864916,,,5.0
81.0,11.0,11.0,0.08711960682564879,0.3333333333333333,-0.24621372650768453,6.0
81.0,11.0,12.0,-0.872671387423777,,,5.0
81.0,11.0,13.0,-0.24950747987950214,,,5.0
81.0,11.0,14.0,0.612524227309371,,,5.0
81.0,11.0,15.0,0.10457110195697283,,,5.0
81.0,11.0,16.0,-0.7119005713771283,,,5.0
81.0,11.0,17.0,-0.06503813474512543,,,5.0
81.0,11.0,18.0,-0.4356045453872025,0.3333333333333333,-0.7689378787205359,4.0
81.0,11.0,19.0,-0.40526651385025,,,5.0
81.0,12.0,1.0,0.0476357099711624,-0.6666666666666666,0.714302376637829,6.0
81.0,12.0,2.0,0.10729110961194864,,,2.0
81.0,12.0,3.0,-0.1816036362644663,,,2.0
81.0,12.0,4.0,-0.8296631065178741,,,3.0
81.0,12.0,5.0,0.9415753226682684,,,2.0
81.0,12.0,6.0,0.1197372395602576,,,2.0
81.0,12.0,7.0,-0.28747944353082355,0.1111111111111111,-0.39859055464193466,5.0
81.0,12.0,8.0,-0.5862337453261666,,,3.0
81.0,12.0,9.0,0.7139081151896438,,,2.0
81.0,12.0,10.0,0.94488153236157,,,2.0
81.0,12.0,11.0,0.07672782626149255,0.3333333333333333,-0.25660550707184077,3.0
81.0,12.0,12.0,-0.8670433005326305,,,2.0
81.0,12.0,13.0,-0.2561222584179019,,,2.0
81.0,12.0,14.0,0.609563208706893,,,2.0
81.0,12.0,15.0,0.124937376315569,,,2.0
81.0,12.0,16.0,-0.7064140335937554,,,2.0
81.0,12.0,17.0,-0.052943046584094655,,,2.0
81.0,12.0,18.0,-0.412306222810186,0.3333333333333333,-0.7456395561435193,3.0
81.0,12.0,19.0,-0.4347608183388005,,,2.0
81.0,13.0,1.0,0.05669051202936193,-0.6666666666666666,0.7233571786960286,4.0
81.0,13.0,4.0,-0.8074088501597948,,,2.0
81.0,13.0,5.0,0.9285110949493482,,,3.0
81.0,13.0,6.0,0.11502044582495707,,,3.0
81.0,13.0,7.0,-0.2935669988258033,0.1111111111111111,-0.4046781099369144,6.0
81.0,13.0,11.0,0.07921286239756431,0.3333333333333333,-0.254120470935769,4.0
81.0,13.0,13.0,-0.264126954828566,,,3.0
81.0,13.0,14.0,0.6108964125699756,,,1.0
81.0,13.0,15.0,0.1284793124563497,,,3.0
81.0,13.0,17.0,-0.055905008847291215,,,3.0
81.0,13.0,18.0,-0.4297316729056793,0.3333333333333333,-0.7630650062390126,1.0
81.0,13.0,19.0,-0.43214291477356537,,,1.0
81.0,14.0,1.0,0.045406594621945295,-0.6666666666666666,0.7120732612886119,4.0
81.0,14.0,2.0,0.11931504575480535,-0.6666666666666666,0.785981712421472,1.0
81.0,14.0,4.0,-0.8120580777876516,,,2.0
81.0,14.0,5.0,0.9359905498041003,,,3.0
81.0,14.0,6.0,0.12095040977994853,,,4.0
81.0,14.0,7.0,-0.30537087328910784,0.1111111111111111,-0.41648198440021894,6.0
81.0,14.0,11.0,0.08202761358867637,0.3333333333333333,-0.25130571974465693,5.0
81.0,14.0,13.0,-0.27215411036432946,,,3.0
81.0,14.0,14.0,0.6124360893982641,,,1.0
81.0,14.0,15.0,0.12583951596244547,,,4.0
81.0,14.0,17.0,-0.044213430009486736,,,3.0
81.0,14.0,18.0,-0.4067947723838445,0.3333333333333333,-0.7401281057171778,2.0
81.0,14.0,19.0,-0.4401663900325271,,,1.0
81.0,15.0,1.0,0.0674948610596422,-0.6666666666666666,0.7341615277263088,4.0
81.0,15.0,2.0,0.10693044248534167,-0.6666666666666666,0.7735971091520083,1.0
81.0,15.0,4.0,-0.8210656968099267,,,2.0
81.0,15.0,5.0,0.9414613284534749,,,2.0
81.0,15.0,6.0,0.10902442561967107,,,4.0
81.0,15.0,7.0,-0.3110172671981933,0.1111111111111111,-0.4221283783093044,6.0
81.0,15.0,11.0,0.08049567477827968,0.3333333333333333,-0.25283765855505363,6.0
81.0,15.0,13.0,-0.2752147795386801,,,2.0
81.0,15.0,14.0,0.6169998213650256,,,1.0
81.0,15.0,15.0,0.11298685697661083,,,4.0
81.0,15.0,17.0,-0.05372251033756748,,,3.0
81.0,15.0,18.0,-0.4201205828539301,0.3333333333333333,-0.7534539161872634,3.0
81.0,15.0,19.0,-0.4179513899603371,,,1.0
81.0,16.0,1.0,0.07081088482441622,-0.7333333333333333,0.8041442181577495,6.0
81.0,16.0,2.0,0.11030969151825464,-0.6666666666666666,0.7769763581849213,2.0
81.0,16.0,3.0,-0.17076040841258444,,,1.0
81.0,16.0,4.0,-0.8249992521488806,,,2.0
81.0,16.0,5.0,0.9371759763986676,,,2.0
81.0,16.0,6.0,0.10552872885409648,,,5.0
81.0,16.0,7.0,-0.3012258435831403,0.1111111111111111,-0.4123369546942514,7.0
81.0,16.0,8.0,-0.5921967374063052,,,1.0
81.0,16.0,9.0,0.7214900515984242,,,1.0
81.0,16.0,10.0,0.9488228257184156,,,1.0
81.0,16.0,11.0,0.08578866774829041,0.5,-0.4142113322517096,9.0
81.0,16.0,12.0,-0.8710165839878328,,,1.0
81.0,16.0,13.0,-0.2677266430053181,,,2.0
81.0,16.0,14.0,0.6127763734533516,,,2.0
81.0,16.0,15.0,0.11311160892359527,,,5.0
81.0,16.0,16.0,-0.7065074560048861,,,1.0
81.0,16.0,17.0,-0.060447225349671285,,,4.0
81.0,16.0,18.0,-0.4284477281321021,0.3333333333333333,-0.7617810614654354,5.0
81.0,16.0,19.0,-0.4050737239654624,1.0,-1.4050737239654625,3.0
81.0,17.0,1.0,0.07897487116436097,-0.6666666666666666,0.7456415378310276,9.0
81.0,17.0,2.0,0.11128052966543713,,,3.0
81.0,17.0,3.0,-0.18273546293022336,,,3.0
81.0,17.0,4.0,-0.8139980554927235,,,2.0
81.0,17.0,5.0,0.9368126670220488,,,1.0
81.0,17.0,6.0,0.0969199008514554,,,6.0
81.0,17.0,7.0,-0.3079934951579353,0.16666666666666666,-0.4746601618246019,9.0
81.0,17.0,8.0,-0.5886053534438758,,,2.0
81.0,17.0,9.0,0.712327483486173,,,3.0
81.0,17.0,10.0,0.949495089614268,,,3.0
81.0,17.0,11.0,0.06403521213351393,0.5,-0.43596478786648607,10.0
81.0,17.0,12.0,-0.8726070297627759,,,3.0
81.0,17.0,13.0,-0.28018645603404513,0.3333333333333333,-0.6135197893673785,4.0
81.0,17.0,14.0,0.6018629372440141,-0.3333333333333333,0.9351962705773473,3.0
81.0,17.0,15.0,0.10653127400142036,,,6.0
81.0,17.0,16.0,-0.6970595248913635,,,2.0
81.0,17.0,17.0,-0.0594490210416525,,,5.0
81.0,17.0,18.0,-0.42297732694701495,0.3333333333333333,-0.7563106602803482,7.0
81.0,17.0,19.0,-0.4178947703172279,1.0,-1.4178947703172278,3.0
81.0,18.0,1.0,0.12513969717361315,-0.6,0.7251396971736132,9.0
81.0,18.0,2.0,0.06524724996034248,,,3.0
81.0,18.0,3.0,-0.18598505298041568,,,5.0
81.0,18.0,4.0,-0.8075844654195058,,,3.0
81.0,18.0,5.0,0.9368560754150994,,,1.0
81.0,18.0,6.0,0.06373965759648281,,,7.0
81.0,18.0,7.0,-0.3127569057327295,0.16666666666666666,-0.47942357239939615,11.0
81.0,18.0,8.0,-0.5791756349822199,,,2.0
81.0,18.0,9.0,0.734830016979287,,,4.0
81.0,18.0,10.0,0.9594535411764936,,,3.0
81.0,18.0,11.0,0.08347990743443258,0.5,-0.41652009256556743,9.0
81.0,18.0,12.0,-0.8721198177338194,,,4.0
81.0,18.0,13.0,-0.2533165663696875,0.3333333333333333,-0.5866498997030208,6.0
81.0,18.0,14.0,0.6105457482469852,-0.3333333333333333,0.9438790815803184,4.0
81.0,18.0,15.0,0.07534517457676082,,,7.0
81.0,18.0,16.0,-0.7091553679809691,,,3.0
81.0,18.0,17.0,-0.07858608294834346,,,7.0
81.0,18.0,18.0,-0.4600970706034682,0.3333333333333333,-0.7934304039368015,8.0
81.0,18.0,19.0,-0.34021158194433565,1.0,-1.3402115819443357,3.0
81.0,19.0,1.0,0.08266326344865127,-0.6,0.6826632634486512,9.0
81.0,19.0,2.0,0.08234279626865204,,,3.0
81.0,19.0,3.0,-0.1795577798267799,,,5.0
81.0,19.0,4.0,-0.8169810613899424,,,4.0
81.0,19.0,5.0,0.9328692976116226,,,1.0
81.0,19.0,6.0,0.09459132366250933,,,5.0
81.0,19.0,7.0,-0.2961377193551136,0.16666666666666666,-0.4628043860217803,9.0
81.0,19.0,8.0,-0.5853648225365808,,,2.0
81.0,19.0,9.0,0.7263733070844662,,,4.0
81.0,19.0,10.0,0.948842642593504,,,3.0
81.0,19.0,11.0,0.0841719882053733,0.5,-0.4158280117946267,8.0
81.0,19.0,12.0,-0.8773637403464691,,,5.0
81.0,19.0,13.0,-0.2507904809923613,0.3333333333333333,-0.5841238143256946,6.0
81.0,19.0,14.0,0.6115384793228362,-0.3333333333333333,0.9448718126561695,4.0
81.0,19.0,15.0,0.09693990645868733,,,5.0
81.0,19.0,16.0,-0.7115705732238725,,,3.0
81.0,19.0,17.0,-0.06678617186005642,,,5.0
81.0,19.0,18.0,-0.441683135905356,0.3333333333333333,-0.7750164692386894,6.0
81.0,19.0,19.0,-0.3888829595540412,1.0,-1.3888829595540413,3.0
