pid,measure,feature,feature_value,guideline_value,difference,critical_score
61.0,1.0,1.0,0.4665525819953693,0.047619047619047616,0.4189335343763217,9.0
61.0,1.0,2.0,0.07428354768991796,0.0,0.07428354768991796,7.0
61.0,1.0,3.0,-0.25054976669812024,0.6666666666666666,-0.9172164333647869,1.0
61.0,1.0,4.0,-0.8238926700055405,,,1.0
61.0,1.0,6.0,-0.045948868006584265,0.6666666666666666,-0.7126155346732509,3.0
61.0,1.0,7.0,-0.476960557478776,0.4444444444444444,-0.9214050019232205,5.0
61.0,1.0,8.0,-0.698096903578165,0.6666666666666666,-1.3647635702448317,5.0
61.0,1.0,9.0,0.8008293615348605,0.3333333333333333,0.4674960282015272,4.0
61.0,1.0,10.0,0.9130459848182756,-0.3333333333333333,1.246379318151609,3.0
61.0,1.0,11.0,0.20466679199588667,0.6666666666666666,-0.46199987467077996,3.0
61.0,1.0,13.0,-0.051759400122258985,0.3333333333333333,-0.3850927334555923,5.0
61.0,1.0,14.0,0.6464657974866383,,,2.0
61.0,1.0,15.0,-0.057571236133708965,0.6666666666666666,-0.7242379028003756,1.0
61.0,1.0,16.0,-0.6426797498326939,0.8888888888888888,-1.5315686387215828,6.0
61.0,1.0,17.0,-0.1558542428931512,,,3.0
61.0,1.0,18.0,-0.5737899998551744,0.6666666666666666,-1.240456666521841,2.0
61.0,1.0,19.0,0.18669594161042946,,,10.0
61.0,2.0,1.0,0.4847208794553477,0.047619047619047616,0.4371018318363001,12.0
61.0,2.0,2.0,0.0275394429636171,0.0,0.0275394429636171,10.0
61.0,2.0,3.0,-0.21858206084359555,0.6666666666666666,-0.8852487275102622,2.0
61.0,2.0,4.0,-0.8014582118401282,,,4.0
61.0,2.0,5.0,0.93708013682896,,,1.0
61.0,2.0,6.0,-0.07488287406942029,0.6666666666666666,-0.7415495407360869,6.0
61.0,2.0,7.0,-0.4555601817984627,0.4444444444444444,-0.9000046262429071,8.0
61.0,2.0,8.0,-0.6857439812753118,0.6666666666666666,-1.3524106479419784,8.0
61.0,2.0,9.0,0.7757185641555606,0.3333333333333333,0.4423852308222273,7.0
61.0,2.0,10.0,0.935797848469522,-0.3333333333333333,1.2691311818028552,6.0
61.0,2.0,11.0,0.1834592997548814,0.6666666666666666,-0.48320736691178523,6.0
61.0,2.0,12.0,-0.8007491719446895,,,3.0
61.0,2.0,13.0,-0.06850272577083427,0.3333333333333333,-0.4018360591041676,8.0
61.0,2.0,14.0,0.6327486276613385,,,5.0
61.0,2.0,15.0,-0.10875510597436212,0.6666666666666666,-0.7754217726410287,3.0
61.0,2.0,16.0,-0.6505555597207785,0.8888888888888888,-1.5394444486096672,6.0
61.0,2.0,17.0,-0.18603607721279625,,,6.0
61.0,2.0,18.0,-0.5522377203170573,0.6666666666666666,-1.218904386983724,5.0
61.0,2.0,19.0,0.14505603003132728,,,10.0
61.0,3.0,1.0,0.4812474873811992,0.047619047619047616,0.4336284397621516,14.0
61.0,3.0,2.0,0.02623573345930197,0.0,0.02623573345930197,10.0
61.0,3.0,3.0,-0.23545037421575946,0.6666666666666666,-0.9021170408824261,2.0
61.0,3.0,4.0,-0.8080657968160635,,,4.0
61.0,3.0,5.0,0.925985287678292,,,1.0
61.0,3.0,6.0,-0.04533268411741809,0.6666666666666666,-0.7119993507840847,9.0
61.0,3.0,7.0,-0.4476967589202422,0.4444444444444444,-0.8921412033646866,9.0
61.0,3.0,8.0,-0.6637438135384338,0.6666666666666666,-1.3304104802051004,10.0
61.0,3.0,9.0,0.8073456738065361,0.3333333333333333,0.4740123404732028,8.0
61.0,3.0,10.0,0.9210209839206832,-0.3333333333333333,1.2543543172540166,8.0
61.0,3.0,11.0,0.2179626172149911,0.6666666666666666,-0.4487040494516755,8.0
61.0,3.0,12.0,-0.8149370481448149,,,5.0
61.0,3.0,13.0,-0.08496925297342972,0.3333333333333333,-0.41830258630676304,11.0
61.0,3.0,14.0,0.6394337013004823,,,8.0
61.0,3.0,15.0,-0.06382863195860666,0.6666666666666666,-0.7304952986252733,3.0
61.0,3.0,16.0,-0.6438008207930771,0.8888888888888888,-1.532689709681966,5.0
61.0,3.0,17.0,-0.16596669971266342,,,7.0
61.0,3.0,18.0,-0.5770583077509761,0.6666666666666666,-1.2437249744176428,8.0
61.0,3.0,19.0,0.16111704564785412,,,10.0
61.0,4.0,1.0,0.4243709948571088,-0.1851851851851852,0.609556180042294,15.0
61.0,4.0,2.0,0.033364131661993264,0.0,0.033364131661993264,10.0
61.0,4.0,3.0,-0.21519565724473144,0.6666666666666666,-0.8818623239113981,2.0
61.0,4.0,4.0,-0.8095689092385627,,,5.0
61.0,4.0,5.0,0.9337334089158252,,,1.0
61.0,4.0,6.0,-0.010726358891072207,0.6666666666666666,-0.6773930255577388,8.0
61.0,4.0,7.0,-0.4220608640852109,0.4444444444444444,-0.8665053085296552,8.0
61.0,4.0,8.0,-0.6838436463184574,0.6666666666666666,-1.350510312985124,11.0
61.0,4.0,9.0,0.7583633388467945,0.3333333333333333,0.4250300055134612,8.0
61.0,4.0,10.0,0.90606176023415,-0.3333333333333333,1.2393950935674833,8.0
61.0,4.0,11.0,0.21768805401891167,0.6666666666666666,-0.44897861264775496,9.0
61.0,4.0,12.0,-0.7904598509768207,,,6.0
61.0,4.0,13.0,-0.06327261354592195,0.3333333333333333,-0.39660594687925527,11.0
61.0,4.0,14.0,0.6387383523106827,,,6.0
61.0,4.0,15.0,-0.0581268820047437,0.6666666666666666,-0.7247935486714103,3.0
61.0,4.0,16.0,-0.6687720081890245,0.8888888888888888,-1.5576608970779133,4.0
61.0,4.0,17.0,-0.1348108552489886,,,7.0
61.0,4.0,18.0,-0.5306556374469369,0.6666666666666666,-1.1973223041136034,8.0
61.0,4.0,19.0,0.0816477647570848,,,10.0
61.0,5.0,1.0,0.4597693436314398,0.047619047619047616,0.41215029601239217,13.0
61.0,5.0,2.0,0.05514589685653526,0.0,0.05514589685653526,10.0
61.0,5.0,3.0,-0.2349905646841973,0.6666666666666666,-0.901657231350864,2.0
61.0,5.0,4.0,-0.7841507649979799,,,7.0
61.0,5.0,5.0,0.9289013574439806,,,2.0
61.0,5.0,6.0,-0.019076693705895043,0.6666666666666666,-0.6857433603725617,7.0
61.0,5.0,7.0,-0.4500050269838904,0.4444444444444444,-0.8944494714283349,7.0
61.0,5.0,8.0,-0.6691275060585752,0.6666666666666666,-1.3357941727252418,11.0
61.0,5.0,9.0,0.8105903253075599,0.3333333333333333,0.4772569919742266,8.0
61.0,5.0,10.0,0.9282026555793303,-0.3333333333333333,1.2615359889126636,6.0
61.0,5.0,11.0,0.2212216115695416,0.6666666666666666,-0.44544505509712506,9.0
61.0,5.0,12.0,-0.7907362768811502,,,5.0
61.0,5.0,13.0,-0.054051835165780486,0.3333333333333333,-0.3873851684991138,10.0
61.0,5.0,14.0,0.6215837406804632,,,4.0
61.0,5.0,15.0,-0.06975595588156869,0.6666666666666666,-0.7364226225482353,4.0
61.0,5.0,16.0,-0.6730365855924455,0.8888888888888888,-1.5619254744813342,4.0
61.0,5.0,17.0,-0.16550046383763828,,,7.0
61.0,5.0,18.0,-0.5398909449514298,0.6666666666666666,-1.2065576116180963,7.0
61.0,5.0,19.0,0.14876654486572627,,,10.0
61.0,6.0,1.0,0.3986468076510181,0.047619047619047616,0.3510277600319705,13.0
61.0,6.0,2.0,0.06751185811713989,0.0,0.06751185811713989,10.0
61.0,6.0,3.0,-0.2254552680160096,0.6666666666666666,-0.8921219346826762,1.0
61.0,6.0,4.0,-0.8366663781021138,,,8.0
61.0,6.0,5.0,0.945934893037937,,,2.0
61.0,6.0,6.0,0.032865484663414664,0.6666666666666666,-0.633801182003252,7.0
