measure,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19
1,6.7587003905006755,4.060741722583772,3.5108071864395143,2.3362179398536678,6.054639160633088,5.260516650519663,2.9574781954288483,4.460166324149036,5.831364274024963,6.966351754629882,3.4963026989858004,2.0500890612602234,3.4396957159042363,5.330868422985077,3.887881875038147,2.5209983289241795,3.698278069496155,2.8695583343505864,4.402680039405824
2,5.1249091029167175,3.9825924038887024,1.8938825666342871,2.344506055116653,6.083484947681428,4.8065586444070405,2.9343065619468693,6.879459165376771,5.819786489009856,6.071793258190155,5.078366438829864,2.0938373506069183,3.4812224507331844,5.303059458732606,3.852913200855255,2.4875398278236385,3.6103087663650513,2.8841312229633327,4.367198586463928
3,4.091231023343715,3.8861820697784415,2.408964933280354,2.324444681406021,6.062024176120758,2.6033015430886195,2.892346948385238,2.5397506356239314,5.842534840106964,6.0482571721076965,5.288074133671744,2.067397743463516,3.527856945991516,5.2900455594062805,3.807001769542694,2.5163115561008453,3.5885192155838013,2.8191564381122585,4.573192954063416
4,4.103406167837416,3.9260778427124015,5.122161038995886,2.3443018198013306,6.065937399864197,5.798675406104893,2.9499275386333466,2.552149534225464,5.838336229324341,4.958173172643321,6.15843393465259,2.070146888494492,3.5098800659179688,5.340743899345399,3.886952698230744,2.490880399942398,3.602571189403534,2.8995147943496717,4.40822297334671
5,5.11600536108017,3.877785265445709,6.731714822730142,2.325517386198044,6.084061145782472,1.6689946936156124,2.9031649529933934,2.5461555719375606,5.838106334209442,2.0024752455188013,2.618933947605554,2.114104002714157,3.524480700492859,5.3329370617866525,3.886014342308045,2.525813609361649,3.5868248343467712,2.8575679063797,4.408388614654541
6,3.1026537324635166,3.889572501182556,3.605587780475617,2.303492307662964,6.088662803173065,4.022723913192748,2.9067886173725124,6.528699048654264,5.830439269542693,6.063002169132233,4.2559118270874015,2.1342402696609497,3.552686035633087,5.312473475933075,3.90211284160614,2.5286484956741333,3.6051726341247563,2.9337731301784515,4.403844118118286
7,4.613092710338316,3.873655080795288,3.6119601726531982,2.2832483947277065,6.1143330335617065,4.019514977931976,2.914723962545395,1.6864039311055221,5.781504154205322,6.0740196108818045,4.2193013429641715,2.1523156166076665,3.495942622423172,5.3659802079200745,3.8966137170791626,2.472506731748581,3.625500619411469,2.978208601474762,4.163553237915038
8,6.193098638503185,3.9453898668289193,3.6517508029937744,2.267809957265854,6.092839300632478,4.056158006191254,2.970482289791107,2.7881429430727827,5.7800100445747375,6.080732882022858,4.224252641201018,2.1128877699375157,3.4035408496856703,5.3299680352211,3.919090449810028,2.4850136935710907,3.6602852940559383,2.9699077606201167,4.10994428396225
9,6.373903073022528,3.932967185974121,3.647467076778412,2.3049004673957825,6.100094139575957,4.093922972679138,2.95578882098198,2.6386758387088776,5.761890470981598,6.07090163230896,4.187657177448273,2.108272761106491,3.450570046901703,5.3307169675827035,3.963298738002777,2.456376731395721,3.680698394775391,2.981430053710937,4.015593409538268
10,6.353053957170788,3.87623941898346,3.6386605501174927,2.3257631361484528,6.10148811340332,3.968242943286896,2.97851026058197,6.871487219342576,5.778383255004883,6.096926510334015,4.212989032268524,2.107056319713593,3.49400207400322,5.3327956199646,3.914074897766113,2.4349868893623348,3.6443182229995728,2.917917042970658,4.16794753074646
11,4.836940646171571,3.912594974040985,3.6471049189567566,2.2976781725883484,6.104662835597992,4.091687023639679,2.9868148565292363,2.6521330475807194,5.787020802497864,6.090654671192169,4.246258318424225,2.0942842066287994,3.5121719241142277,5.32370537519455,3.96820080280304,2.441120833158493,3.661063015460968,2.9668227434158325,4.040973663330078
12,4.829291105270387,3.9163976311683655,3.6260905861854553,2.293358564376831,6.128491818904878,4.0939183831214905,3.0225645899772644,2.6562657356262207,5.766302704811096,6.088809251785277,4.212422847747804,2.1214412450790405,3.5023043751716614,5.345465302467347,4.030568301677704,2.4144561290740967,3.696038782596588,2.999854415655136,3.984705269336701
13,4.783879935741425,3.943186044692993,3.6720366477966313,2.3036400079727173,6.105825662612915,4.1048043966293335,3.028328031301498,2.6812368929386143,5.768649637699128,6.10285496711731,4.2080135345458975,2.0899063944816594,3.503706693649292,5.3246387243270865,4.033303678035736,2.4461359679698944,3.684511065483093,3.002705365419388,3.929756581783295
14,4.675053596496582,4.029926598072052,3.627744913101196,2.308337837457657,6.12093323469162,4.162924885749817,3.030432552099228,2.6589679419994354,5.726610541343689,6.086364269256593,4.211492836475372,2.0918834507465363,3.481834113597869,5.341467797756195,4.068080008029938,2.4628897309303284,3.7601415514945984,3.0616298615932465,3.8015180826187134
15,4.80469274520874,3.9556007981300354,3.639594733715058,2.2763640582561493,6.115520060062408,4.082846283912659,3.0111541152000427,2.641518861055374,5.743959486484528,6.09941029548645,4.215075612068176,2.121410995721817,3.478468924760819,5.329307556152344,3.984263002872467,2.474510282278061,3.702693223953247,3.012566864490509,3.944501161575317
16,5.860992298521854,3.909870862960816,3.6560566425323486,2.2758877873420715,6.111164569854735,4.072173058986664,2.951102882623673,2.60454934835434,5.7959107756614685,6.086678862571716,4.228653609752655,2.100692272186279,3.462618887424469,5.344777703285216,3.9530782103538513,2.44853213429451,3.666483283042908,2.9516774117946625,4.09166032075882
17,6.524349531802299,3.913538753986359,3.629372119903565,2.3119074702262874,6.1068699955940255,4.031296789646149,2.96301007270813,2.6269048750400548,5.765264630317688,6.087544620037079,4.177361965179443,2.1083868741989136,3.4564252793788905,5.319364905357362,3.928814470767975,2.460413247346878,3.660835206508637,5.289858572260278,4.083989083766937
18,1.1394801419148177,3.826126456260681,3.627777457237244,2.319769591093064,6.094069719314575,3.958457589149475,2.9361549019813538,2.6273402571678166,5.834041237831116,6.11065012216568,4.661354856948165,2.087248831987381,3.502721190452576,5.3042277097702035,3.841331243515015,2.455431699752808,3.586488962173462,6.520143176438073,4.315897345542909
19,4.880331575870514,3.9003496170043945,3.605269432067871,2.3274301886558533,6.1065887808799735,4.02567583322525,3.0180661976337437,2.6623243689537053,5.793507516384125,6.105602860450745,6.669243761856402,2.0861191749572754,3.513802051544189,5.3353532552719125,3.939703822135925,2.4267035722732544,3.6704098582267752,1.171122167818612,4.113006770610808
20,4.894260883331299,3.917433619499207,3.6485944390296936,2.2854517996311188,6.091661036014558,4.058631360530853,2.9905976951122284,2.6503921449184418,5.803571164608003,6.082316696643829,4.212065696716309,2.0910475254058842,3.513399422168732,5.302722752094269,3.9435415267944336,2.461248338222504,3.644436717033386,5.208740971911217,4.122779190540314
21,5.844783339358697,3.895548105239868,3.6121929883956914,2.3144532144069667,6.114541232585907,4.0662304162979135,2.958386510610581,2.6161106526851654,5.803631663322449,6.0961241722106925,5.44616400463152,2.1024928390979767,3.482167065143585,5.350861370563507,3.953303098678589,2.4381342828273773,3.658563792705536,2.9572464227676387,4.114898085594176
22,2.2794327224658337,3.9334073662757874,3.60993617773056,2.296466112136841,6.110243320465089,4.071332335472107,2.980890780687332,2.631218641996384,5.7563154101371765,6.0934943556785575,5.937723924605995,2.1126159429550166,3.4929487705230717,5.3368719816207895,3.9585034847259517,2.471665799617768,3.6848027110099792,2.971208482980728,4.052339494228363
23,3.249169673217407,3.910758316516876,3.6349809765815735,2.318073958158493,6.1107385754585275,4.078384816646576,2.9917930662631997,2.647804051637649,5.735606908798218,6.084044873714447,3.422712067425274,2.108384370803833,3.4957901239395137,5.353825807571411,3.9538809657096863,2.4786790609359746,3.6839407086372375,2.981581717729569,4.001204311847687
24,2.9284384375161183,3.9102972745895386,3.6240332126617423,2.306218296289444,6.106914639472961,4.053721368312837,3.009710907936096,2.6471556723117833,5.746748685836793,6.100492596626282,2.043123079749869,2.1267373859882355,3.524139404296875,5.3339505195617685,3.9578067064285283,2.4516111016273503,3.6766032576560974,2.9859960377216344,4.026733934879303
25,3.5227905023240496,3.9272869825363164,3.6276681423187256,2.3174155652523045,6.092406213283539,4.109025955200194,2.9760623574256897,2.6282481551170354,5.769698977470398,6.082266628742218,6.815254452684812,2.097875326871872,3.456739455461502,5.3315831422805795,3.95346999168396,2.4659743309021,3.6892024278640743,2.962658554315567,4.027067303657532
26,4.921159446239471,3.850410640239716,3.618452310562134,2.354772061109543,6.109002470970154,4.6265299825347315,2.9938637912273403,2.663260012865066,5.771582365036012,6.091809570789338,4.1881486773490915,2.113572239875793,3.526594400405884,5.346330642700195,3.918681561946869,2.4631603062152863,3.663121640682221,2.942043721675873,4.1629682779312125
27,4.8373461961746225,3.90433669090271,3.619933903217316,2.30742347240448,6.095111131668091,4.148758300942749,6.988045481321879,2.6316494345664982,5.783375859260559,6.078761875629425,4.2349817752838135,2.095265746116638,3.4828312993049626,5.336831510066986,3.964381873607636,2.4647793769836426,3.667591869831085,6.177016488892225,4.050450265407562
28,6.683196749120325,3.912135601043701,3.5859133899211884,2.215694174170494,6.127278715372086,3.873094119242782,2.9666539728641514,2.628536462783813,5.770805686712265,6.072067588567734,4.270484924316406,2.166392624378205,3.5135913491249084,5.3161338567733765,3.856423795223236,2.4258818328380585,3.6388868987560268,2.828815781030312,4.189651966094972
29,5.383479004853869,3.9961155354976654,3.6319047212600712,2.2074753195047383,6.119801491498947,3.423296847126482,3.6260762129659274,2.619071751832962,5.755841016769409,6.098498225212097,4.28423273563385,2.162783458828926,3.494248241186141,5.30216783285141,3.9308578670024867,2.4340801388025284,3.671972393989563,6.456388288334866,4.04730287194252
30,2.6359760688842515,3.9524663388729095,3.607068747282028,2.246006324887276,6.136495172977448,2.1005890879992504,2.9633218497037888,2.629457920789718,5.777330994606018,6.0902768671512595,4.2807815968990335,2.1590708196163177,3.5234432518482213,5.3078593015670785,3.899787813425064,2.438152641057968,3.650308221578598,1.8553684176005667,4.178256720304488
31,4.8576702177524576,4.003526210784912,3.641394883394241,2.2577309757471085,6.127409517765045,4.095147341489792,3.0148814618587494,2.6399607062339783,5.740882813930512,6.098118335008621,4.272387504577637,2.1388128250837326,3.5607167184352875,5.302867949008942,3.9311505556106567,2.4689729809761047,3.6861762404441833,3.0164259523153305,4.034845769405365
32,4.933906525373459,4.007179290056229,3.612260788679123,2.2514693588018417,6.131484001874924,4.0786664485931405,2.9507087022066116,2.6056888103485107,5.7658118307590485,6.071031183004379,4.285565793514252,2.145413026213646,3.51090969145298,5.3194249868392935,3.9204779565334316,2.4450438618659973,3.6864597499370575,2.9803671538829803,4.1227793991565695
33,5.2154022455215445,3.993297755718231,3.604992389678955,2.1777083873748784,6.145553708076477,3.977550148963928,2.8673897683620457,2.575115054845809,5.816474914550781,6.069065809249878,4.349857151508331,2.1743415296077733,3.4556206464767456,5.270312130451202,3.769412457942962,2.385707348585129,3.600007712841034,2.8867670893669133,4.400575518608092
34,5.270500302314757,3.921495795249939,3.6017980575561523,2.128426551818848,6.1218186020851135,3.902948558330536,2.877600491046905,2.5924760997295384,5.864257633686067,6.080924391746521,4.406623303890228,2.184618592262268,3.5023728013038635,5.262667179107666,3.7033186554908752,2.4196141660213466,3.527913272380829,2.829980701208114,4.555043339729308
35,5.193593919277191,4.033440947532654,3.574283242225647,2.154073834419251,6.128615319728851,3.9816807508468632,2.8598916828632355,2.5678935945034027,5.860926866531372,6.072570979595183,4.427174508571625,2.164483994245529,3.4969335496425638,5.285249471664429,3.77681040763855,2.4214585423469543,3.6007658243179317,2.871595472097397,4.4463809728622445
36,5.253516435623169,4.023599684238434,5.652339544421295,2.1300525069236755,6.131979048252107,3.9457653760910034,2.8743650615215306,4.652205183074013,5.8155837059021,6.075663506984711,5.677996414172603,2.2249902188777924,3.4914018809795384,5.285561561584473,3.7416318655014047,2.4304947555065155,3.596034824848175,2.8643437623977657,4.473889946937562
