measure,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19
1,5.041876494884491,4.387148141860962,3.5817354321479797,2.694837838411331,5.8880311250686646,4.5909295082092285,3.340497642755508,2.739891439676285,5.669213116168976,5.807068824768066,4.177095353603363,2.276308983564377,3.7090576887130737,4.653334975242615,4.5334590673446655,2.5270867943763737,3.9210322499275208,4.705729782581329,3.684289515018463
2,5.0954524874687195,4.338558495044708,3.613226890563965,2.675115674734116,5.9067898988723755,4.615897119045258,3.3605035245418544,2.7285619080066685,5.673011600971222,5.831033825874329,4.212035655975342,2.287182480096817,3.696215271949768,4.660888969898224,4.512802720069885,2.4753439128398895,3.8384206295013428,4.627010941505432,3.6418060660362244
3,5.0654213428497314,4.342288553714752,3.6295694708824158,2.7215442657470703,5.90065199136734,4.597097456455231,3.320667624473572,2.7571798861026764,5.690348863601685,5.827427268028259,4.178283214569092,2.255029082298279,3.723438858985901,4.654429793357849,4.506110727787018,2.4838128983974457,3.850456118583679,4.679814636707306,3.633165180683136
4,5.064435005187988,4.32524836063385,3.6100496649742126,2.688855350017548,5.902417302131653,4.676685392856598,3.3592895865440364,2.7404273748397827,5.659703552722931,5.803604543209076,4.2402530908584595,2.2935358881950374,3.7236011624336243,4.685630023479462,4.567356705665588,2.490626096725464,3.8504173159599304,4.666070580482483,3.6030447483062744
5,5.090957224369049,4.326970279216766,3.6284141540527344,2.6760563254356384,5.899278044700623,4.688803493976593,3.343463748693466,2.762174159288406,5.700319468975067,5.820318043231964,4.244215548038483,2.300775080919266,3.7206008434295654,4.6401867270469666,4.551891565322876,2.4688609540462494,3.8465049266815186,4.653220236301422,3.6253228783607483
6,5.064011931419373,4.317892134189606,3.6018506288528442,2.693273842334746,5.912435472011566,4.67345267534256,3.3588189482688904,2.7335027754306793,5.6775118708610535,5.829131245613098,4.239631831645966,2.3157618641853333,3.7130188941955566,4.689242839813232,4.544297099113464,2.4956550002098083,3.857491910457611,4.669631659984589,3.5919834971427917
7,5.0236058831214905,4.318012714385985,3.626843273639679,2.6619150638580322,5.909601628780365,4.696085453033447,3.3159556090831757,2.7494879961013794,5.6443397998809814,5.8177871108055115,4.237711310386658,2.3153694570064545,3.688869893550873,4.680225193500519,4.527179718017578,2.4639365673065186,3.8755534887313843,4.69519966840744,3.5149782299995422
8,5.014469742774963,4.360584199428558,3.630939245223999,2.707941234111786,5.896050333976746,4.7197617292404175,3.312000453472138,2.8019180595874786,5.655639708042145,5.804058909416199,4.210579931735992,2.287913054227829,3.6341782212257385,4.629422962665558,4.557923495769501,2.464303731918335,3.922676980495453,4.741099417209625,3.5189582109451294
9,5.036377370357513,4.3030465841293335,3.6256967186927795,2.6342220902442937,5.902790307998657,4.71473491191864,3.34702941775322,2.7626291513442993,5.651726484298706,5.820984780788422,4.234512388706207,2.3308095633983617,3.6769779324531555,4.667207956314087,4.551493525505066,2.464327722787857,3.865791916847229,4.6511624455451965,3.4866037070751195
10,5.068704962730408,4.249918282032013,3.632097899913788,2.622413158416748,5.917093873023987,4.672233521938324,3.348555445671082,2.7659843266010284,5.670284986495972,5.828662693500519,4.244692862033844,2.323046952486038,3.684868633747101,4.684692919254303,4.533570051193237,2.4533832967281346,3.83531391620636,4.593480467796326,3.573756694793701
11,5.055713593959808,4.259542167186737,3.64675235748291,2.6196736097335815,5.913602888584137,4.696524798870087,3.355114132165909,2.75619626045227,5.680293560028076,5.820648908615112,4.257678806781769,2.3136792480945587,3.6897798776626587,4.670819938182831,4.5333172082901,2.440379828214645,3.8280532360076904,4.609790921211243,3.5721778869628906
12,5.052685737609863,4.265244901180267,3.6249114871025085,2.609430968761444,5.934040606021881,4.7226861119270325,3.352766364812851,2.73845511674881,5.674490690231323,5.813043177127838,4.247655630111694,2.3221780657768254,3.686561346054077,4.674948453903198,4.567050039768219,2.4467138350009914,3.8548458218574524,4.649857342243195,3.556226670742035
13,5.054256200790405,4.268900692462921,3.6377943754196176,2.63614970445633,5.9074336886405945,4.705019652843475,3.354728609323502,2.759601920843125,5.681229412555695,5.823941290378571,4.25647509098053,2.299081951379776,3.6720479130744934,4.668757975101471,4.561641454696655,2.454477071762085,3.848392903804779,4.635365605354309,3.559558689594269
14,5.037870228290558,4.2978708148002625,3.641220271587372,2.6186609864234924,5.916272342205048,4.711237668991089,3.3326017260551457,2.7345940470695496,5.660650253295898,5.822837710380554,4.24964040517807,2.308652222156524,3.6677249670028687,4.670504093170166,4.540380954742432,2.464829027652741,3.8600946068763733,4.659696519374847,3.534610688686371
15,5.0438942313194275,4.294452011585236,3.630476951599121,2.6280641555786137,5.914893388748169,4.701837837696075,3.3375217318534856,2.745142310857773,5.660859286785126,5.832335591316223,4.2422537207603455,2.327149599790573,3.6754629611968994,4.669593691825867,4.537447392940521,2.4558109641075134,3.856208920478821,4.650687217712402,3.527197301387787
16,5.037968277931213,4.291849732398987,3.6510331630706787,2.6206945776939388,5.9211719036102295,4.698936402797699,3.3359642028808594,2.7431260347366333,5.671010971069336,5.830332458019257,4.25364750623703,2.3167171180248265,3.6737756729125977,4.673402190208435,4.547072529792786,2.45399808883667,3.855128288269043,4.643744885921478,3.5512887239456177
17,5.054195284843445,4.289288341999054,3.6347106099128723,2.636454701423645,5.909793972969055,4.704569876194,3.33344703912735,2.7458501458168034,5.661500573158264,5.825563073158264,4.225737571716309,2.320560038089752,3.6670127511024475,4.655752420425415,4.532871186733246,2.464818388223648,3.8432838916778564,4.624301433563232,3.536384344100952
18,5.075999021530151,4.236810505390167,3.6166719794273376,2.6322279274463654,5.9226818680763245,4.647926390171051,3.3600867092609406,2.772226333618163,5.678824067115784,5.847978055477142,4.240306496620178,2.312647014856338,3.689483642578125,4.66473001241684,4.4978854060173035,2.4405826032161713,3.8123435974121094,4.577665686607361,3.6181702613830566
19,5.052815914154053,4.263916432857513,3.6343860030174255,2.6228399872779846,5.91367506980896,4.688301980495453,3.367037802934646,2.760085076093674,5.67712926864624,5.831624627113342,4.249691307544708,2.30959016084671,3.692830264568329,4.676566064357758,4.5140164494514465,2.434785783290863,3.836413323879242,4.599063456058502,3.580613911151886
20,5.053249835968018,4.274049758911133,3.615091919898987,2.62069833278656,5.914310097694397,4.697823226451874,3.379676401615143,2.758602648973465,5.677593648433685,5.8172067403793335,4.2332786321640015,2.315854072570801,3.686850905418396,4.666554570198059,4.5421658754348755,2.4466806650161743,3.8440507650375366,4.617315292358398,3.5612977147102356
21,5.045640349388123,4.263824641704559,3.6268107295036316,2.6426019966602325,5.917236149311066,4.705512821674347,3.357375115156174,2.747314006090164,5.678200721740723,5.835089325904846,4.246696829795837,2.309237390756607,3.684323310852051,4.685892045497894,4.547140955924988,2.4485926330089565,3.848238945007324,4.622025430202484,3.5571812987327576
22,5.057905316352844,4.292738437652588,3.6171067357063293,2.62091800570488,5.919051110744476,4.691912293434143,3.346880882978439,2.7329426407814026,5.655537903308868,5.8285921812057495,4.233609914779663,2.3289005160331726,3.68517404794693,4.680324077606201,4.543356657028198,2.4631265103816986,3.8511228561401367,4.635281324386597,3.5475282073020935
23,5.0341134667396545,4.278193295001984,3.6212273240089417,2.6613522171974187,5.9131468534469604,4.69359290599823,3.3513552844524384,2.764553010463714,5.64371645450592,5.835544109344482,4.231473684310913,2.3262552618980408,3.6891932487487793,4.668996632099152,4.537387728691101,2.457852691411972,3.8630465269088745,4.661380887031555,3.5051653385162354
