measure,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19
1,5.671739459037781,2.19672292470932,5.132927477359772,2.277961015701294,5.207504451274872,3.8574464321136475,3.0483205616474147,2.738498091697693,4.859885513782501,4.098936021327972,3.791799485683441,3.4207160174846654,3.228405624628067,5.082017600536346,4.369158744812012,2.6313515305519104,3.659401595592499,3.4241085350513454,3.9448896050453186
2,5.791273653507233,2.2322698831558228,5.13143128156662,2.3642912209033966,5.264725387096405,3.884654998779297,3.1057484447956085,2.7380522787570953,4.874786555767059,4.0963462591171265,3.728508234024048,3.4368458092212677,3.082525908946991,5.02675724029541,4.445604503154755,2.6019065976142883,3.658956825733185,3.4835303723812103,3.9105918407440186
3,5.797968566417694,2.189806044101715,5.307605624198914,2.236276775598526,5.326372742652893,3.745699882507324,3.1559930443763737,2.711056709289551,4.912815630435944,4.10266774892807,3.721629321575165,3.385107517242431,3.218538284301758,5.030295789241791,4.484359562397003,2.570201098918915,3.606309175491333,3.463880807161331,3.985701620578766
4,5.792779862880707,2.214281737804413,5.183725535869598,2.2868993878364563,5.3521376848220825,3.9037654995918274,3.1562604904174805,2.681900501251221,4.879496693611145,4.0515254735946655,3.7765233516693115,3.4479281306266785,3.1367325484752655,5.0982091426849365,4.532939195632935,2.5851409435272217,3.645299553871155,3.5300236344337463,3.9852376580238342
5,5.838461399078369,2.1418551802635193,5.264854311943054,2.2500686049461365,5.349766135215759,3.808228015899658,3.19724252820015,2.667993724346161,4.9688979387283325,4.102496266365051,3.7402065992355347,3.4923563003540044,3.217054605484009,5.08847177028656,4.4253950119018555,2.578191101551056,3.649495244026184,3.467892497777939,3.978643298149109
6,5.632850885391235,2.2530578672885895,5.137136518955231,2.376291871070862,5.326265513896942,3.949309766292572,3.1152928471565247,2.679061859846115,4.929981827735901,4.11390256881714,3.770504355430603,3.4956269860267635,3.191207259893417,5.160731852054596,4.383213222026825,2.674057364463806,3.705436110496521,3.5436379313468933,3.9239378571510315
7,5.482480704784393,2.3049668073654175,4.806450128555298,2.4628152549266815,5.118014335632324,4.164716482162476,3.0852646231651306,2.747873097658158,4.678701877593994,4.064218103885651,3.8357866406440735,3.4137659668922424,3.055106431245804,5.165764093399048,4.250796556472778,2.699192076921463,3.772765338420868,3.419251531362533,3.852872312068939
8,5.409042775630951,2.2696900069713593,4.7749136090278625,2.4567413926124573,5.077825248241425,4.140070140361786,3.1111987531185146,2.7880715727806096,4.680871903896332,4.071437478065491,3.845513164997101,3.3709952533245087,3.00869682431221,5.150739133358002,4.1904584765434265,2.7020643055438995,3.7824338674545297,3.365865170955658,3.8250070214271545
9,5.449202239513397,2.2778293788433075,4.719296097755432,2.461116284132004,5.064802169799805,4.16484498977661,3.1016535162925716,2.801126778125763,4.680207252502441,4.021089613437653,3.8432888984680176,3.3900058269500732,3.02808353304863,5.138146638870239,4.183837413787842,2.7191430926322937,3.7868807315826416,3.359980523586273,3.873184859752655
10,5.49957013130188,2.2599678635597233,4.782428801059723,2.4640942811965942,5.124455153942108,4.117853760719299,3.1225422620773315,2.8221742808818817,4.715398728847504,4.051900148391724,3.8388195037841797,3.389596313238144,3.0148704051971436,5.14287805557251,4.223286747932434,2.710281491279602,3.7825924158096313,3.3616867959499364,3.9103565216064453
