pid,measure,feature,feature_value
59,1,1,-0.1498639038858386
59,1,2,0.008159741009383215
59,1,3,-0.24681063570857753
59,1,4,-0.9169262590302868
59,1,5,0.8646288948583765
59,1,6,0.083768771434102
59,1,7,-0.3327497641762289
59,1,8,-0.6754169065495111
59,1,9,0.6403477211150712
59,1,10,0.9832102011450603
59,1,11,0.04841677322779381
59,1,12,-0.9940926678830497
59,1,13,-0.3414085954092638
59,1,14,0.5237270224038231
59,1,15,0.25394894657012923
59,1,16,-0.8201379063770214
59,1,17,-0.06432951102565598
59,1,18,-0.5053608637238638
59,1,19,-0.6919797320861183
59,2,1,-0.19737584697579413
59,2,2,0.007535263091953848
59,2,3,-0.2346406477577474
59,2,4,-0.9184998067964952
59,2,5,0.8611539936131114
59,2,6,0.10458081869577196
59,2,7,-0.3228260086315142
59,2,8,-0.6640720569984239
59,2,9,0.637715634067791
59,2,10,0.9816995229794165
59,2,11,0.042813344323796354
59,2,12,-0.9922594063994928
59,2,13,-0.3350691101114356
59,2,14,0.5200080746260147
59,2,15,0.2639944240890999
59,2,16,-0.8174178420612194
59,2,17,-0.05860054378187285
59,2,18,-0.4958780992591484
59,2,19,-0.721123005729319
59,3,1,-0.16095848020272951
59,3,2,0.015763949757547913
59,3,3,-0.24385837567950785
59,3,4,-0.936905535161155
59,3,5,0.8721915253084038
59,3,6,0.10716489988191835
59,3,7,-0.3469593986412236
59,3,8,-0.6874222886292144
59,3,9,0.6441705142075504
59,3,10,0.9742069931383255
59,3,11,0.053202294740420486
59,3,12,-0.996882330654429
59,3,13,-0.3457336422915568
59,3,14,0.5315091943024675
59,3,15,0.26642384204063063
59,3,16,-0.8204409057139279
59,3,17,-0.05664435515599786
59,3,18,-0.5024070972347168
59,3,19,-0.7058610586849057
59,4,1,-0.14229745707028185
59,4,2,0.021635126832639795
59,4,3,-0.2548410722279818
59,4,4,-0.9207070721019414
59,4,5,0.8621504667389934
59,4,6,0.08731799137652008
59,4,7,-0.32024293175208607
59,4,8,-0.6693615396222854
59,4,9,0.6403406909680436
59,4,10,0.9795260023797048
59,4,11,0.0419082631092782
59,4,12,-0.9836337172881612
59,4,13,-0.3291772443179466
59,4,14,0.521401449766963
59,4,15,0.26711862142833986
59,4,16,-0.8147007906655719
59,4,17,-0.06413065829543563
59,4,18,-0.5071579701655626
