pid,measure,feature,feature_value,guideline_value,difference,critical_score
55.0,1.0,1.0,-0.005918012042464671,0.6666666666666666,-0.6725846787091313,1.0
55.0,1.0,6.0,0.061001460512746464,0.3333333333333333,-0.27233187282058685,1.0
55.0,1.0,9.0,0.6800644520444936,0.3333333333333333,0.3467311187111603,1.0
55.0,1.0,11.0,0.06701268628512523,0.6666666666666666,-0.5996539803815414,1.0
55.0,1.0,13.0,-0.3429914785102424,1.0,-1.3429914785102424,2.0
55.0,1.0,15.0,0.14814146068330158,1.0,-0.8518585393166984,1.0
55.0,1.0,18.0,-0.4979706666102752,1.0,-1.4979706666102752,1.0
55.0,1.0,19.0,-0.4998600808184233,1.0,-1.4998600808184233,1.0
55.0,2.0,1.0,0.006453436439253224,0.6666666666666666,-0.6602132302274134,1.0
55.0,2.0,6.0,0.059013361012536736,0.3333333333333333,-0.2743199723207966,1.0
55.0,2.0,9.0,0.6871518502925389,0.3333333333333333,0.3538185169592056,1.0
55.0,2.0,11.0,0.06947301610399048,0.6666666666666666,-0.5971936505626761,1.0
55.0,2.0,13.0,-0.3447014649146429,1.0,-1.344701464914643,2.0
55.0,2.0,15.0,0.14077900552731304,1.0,-0.859220994472687,1.0
55.0,2.0,18.0,-0.5127286034685465,1.0,-1.5127286034685465,1.0
55.0,2.0,19.0,-0.4760146186338438,1.0,-1.4760146186338439,1.0
55.0,3.0,1.0,-0.026581785485089268,0.6666666666666666,-0.6932484521517559,1.0
55.0,3.0,9.0,0.6767911762532626,0.3333333333333333,0.34345784291992926,1.0
55.0,3.0,11.0,0.06721084556289081,0.6666666666666666,-0.5994558211037758,1.0
55.0,3.0,13.0,-0.3351012887204829,1.0,-1.335101288720483,1.0
55.0,3.0,15.0,0.1642385007604239,1.0,-0.8357614992395761,1.0
55.0,3.0,18.0,-0.4872125895617087,1.0,-1.4872125895617088,1.0
55.0,3.0,19.0,-0.5181724627516013,1.0,-1.5181724627516013,1.0
55.0,4.0,1.0,0.01529055153395742,0.6666666666666666,-0.6513761151327092,1.0
55.0,4.0,9.0,0.6822911313716649,0.3333333333333333,0.34895779803833155,1.0
55.0,4.0,11.0,0.07184323767416023,0.6666666666666666,-0.5948234289925064,1.0
55.0,4.0,13.0,-0.3331973822666475,1.0,-1.3331973822666474,1.0
55.0,4.0,15.0,0.15094723831773416,1.0,-0.8490527616822658,1.0
55.0,4.0,18.0,-0.5060640435997731,1.0,-1.506064043599773,1.0
55.0,4.0,19.0,-0.479450759662323,1.0,-1.479450759662323,1.0
55.0,5.0,1.0,0.05319891430404855,0.6666666666666666,-0.6134677523626181,1.0
55.0,5.0,4.0,-0.9233120637445864,-0.3333333333333333,-0.5899787304112531,1.0
55.0,5.0,9.0,0.7018120877258023,0.3333333333333333,0.36847875439246897,1.0
55.0,5.0,10.0,0.9715261877590704,0.3333333333333333,0.6381928544257371,2.0
55.0,5.0,11.0,0.07325854841625135,0.6666666666666666,-0.5934081182504153,1.0
55.0,5.0,12.0,-0.9727515219199406,0.6666666666666666,-1.6394181885866073,2.0
55.0,5.0,13.0,-0.3176972846904558,0.7777777777777777,-1.0954750624682335,3.0
55.0,5.0,15.0,0.14147364745325164,-0.11111111111111108,0.2525847585643627,3.0
55.0,5.0,16.0,-0.8025794324176058,0.6666666666666666,-1.4692460990842724,2.0
55.0,5.0,17.0,-0.0906931143249391,0.6666666666666666,-0.7573597809916057,2.0
55.0,5.0,18.0,-0.5244556892440573,0.7777777777777777,-1.302233467021835,3.0
55.0,5.0,19.0,-0.4370924887725761,1.0,-1.437092488772576,1.0
55.0,6.0,1.0,0.04645479496405303,0.6666666666666666,-0.6202118717026136,1.0
55.0,6.0,4.0,-0.9384930361555404,-0.3333333333333333,-0.6051597028222071,1.0
55.0,6.0,9.0,0.6988363466113359,0.3333333333333333,0.36550301327800255,1.0
55.0,6.0,10.0,0.95543802048543,0.3333333333333333,0.6221046871520968,2.0
55.0,6.0,11.0,0.07184304050074952,0.6666666666666666,-0.5948236261659171,1.0
55.0,6.0,12.0,-0.99444394904625,0.6666666666666666,-1.6611106157129165,2.0
55.0,6.0,13.0,-0.34210557837591304,0.7777777777777777,-1.1198833561536907,3.0
55.0,6.0,15.0,0.1387339229114073,-0.11111111111111108,0.24984503402251837,3.0
55.0,6.0,16.0,-0.8035230057745681,0.6666666666666666,-1.4701896724412347,2.0
55.0,6.0,17.0,-0.08071337931515854,0.6666666666666666,-0.7473800459818252,2.0
55.0,6.0,18.0,-0.5288208127971062,0.7777777777777777,-1.3065985905748838,3.0
55.0,6.0,19.0,-0.4436788693840021,1.0,-1.4436788693840021,1.0
55.0,7.0,1.0,0.03001703923322019,0.6666666666666666,-0.6366496274334464,2.0
55.0,7.0,4.0,-0.9453028142413032,0.3333333333333333,-1.2786361475746366,3.0
55.0,7.0,9.0,0.688674029023236,0.3333333333333333,0.35534069568990273,1.0
55.0,7.0,11.0,0.07554832323485061,0.6666666666666666,-0.591118343431816,1.0
55.0,7.0,13.0,-0.3407819532698029,1.0,-1.3407819532698029,1.0
55.0,7.0,15.0,0.15068894114970144,1.0,-0.8493110588502986,2.0
55.0,7.0,18.0,-0.5067784028667831,1.0,-1.5067784028667832,1.0
55.0,7.0,19.0,-0.4599592807330868,1.0,-1.4599592807330868,1.0
55.0,8.0,1.0,0.05824872252579528,0.6666666666666666,-0.6084179441408714,2.0
55.0,8.0,4.0,-0.9441013380631292,,,3.0
55.0,8.0,5.0,0.9181726402076708,,,1.0
55.0,8.0,9.0,0.7107769711906475,0.3333333333333333,0.3774436378573142,1.0
55.0,8.0,11.0,0.07569659763970615,0.6666666666666666,-0.5909700690269605,1.0
55.0,8.0,13.0,-0.3575217786658468,1.0,-1.3575217786658467,1.0
55.0,8.0,15.0,0.13154024819498833,1.0,-0.8684597518050117,2.0
55.0,8.0,18.0,-0.5234196415574708,1.0,-1.5234196415574708,1.0
55.0,8.0,19.0,-0.4163251992893279,1.0,-1.4163251992893278,1.0
55.0,9.0,1.0,-0.003563367171741105,0.6666666666666666,-0.6702300338384077,1.0
55.0,9.0,4.0,-0.9383357903604976,,,3.0
55.0,9.0,5.0,0.9134919406107772,,,1.0
55.0,9.0,9.0,0.6770833872479378,0.3333333333333333,0.3437500539146045,1.0
55.0,9.0,10.0,0.9592091591387092,-0.6,1.5592091591387092,1.0
55.0,9.0,11.0,0.07504769994505267,0.6666666666666666,-0.591618966721614,1.0
55.0,9.0,13.0,-0.3453948252134119,1.0,-1.345394825213412,1.0
55.0,9.0,15.0,0.14748507039904113,1.0,-0.8525149296009589,1.0
55.0,9.0,18.0,-0.4920279585981188,1.0,-1.4920279585981189,1.0
