pid,measure,feature,feature_value
53,1,1,0.2843638674390043
53,1,2,-0.07471579198998124
53,1,3,-0.26144380600812833
53,1,4,-0.9518203119303345
53,1,5,0.9163341332510779
53,1,6,-0.049675167578048574
53,1,7,-0.5672100043424587
53,1,8,-0.7514555253835861
53,1,9,0.7517130158736522
53,1,10,0.9637725213345505
53,1,11,0.10232500682189416
53,1,12,-0.9831388331290735
53,1,13,-0.33321218885208537
53,1,14,0.5587581220634217
53,1,15,0.020313734471576694
53,1,16,-0.8140360381444748
53,1,17,-0.16487294488084814
53,1,18,-0.5848390321103871
53,1,19,-0.1546124149205167
53,2,1,0.2528852791664482
53,2,2,-0.08682516180230326
53,2,3,-0.24225921093547798
53,2,4,-0.9584296688380631
53,2,5,0.9186963504055676
53,2,6,-0.03468819871169582
53,2,7,-0.5652065098286647
53,2,8,-0.7442632316559953
53,2,9,0.7451758244594415
53,2,10,0.9642087216509261
53,2,11,0.09085650668395284
53,2,12,-0.9840990351122714
53,2,13,-0.3255951210112592
53,2,14,0.5600132002715226
53,2,15,0.02325207281598507
53,2,16,-0.8144592085800765
53,2,17,-0.1681284104773273
53,2,18,-0.5826119247965398
53,2,19,-0.18399840434075465
53,3,1,0.2501121196183145
53,3,2,-0.07295615670636701
53,3,3,-0.24684292253209694
53,3,4,-0.9641137037511275
53,3,5,0.9229911995684104
53,3,6,-0.024380159801464907
53,3,7,-0.5710432950363424
53,3,8,-0.7550335306441502
53,3,9,0.7476575155976444
53,3,10,0.9564393044348953
53,3,11,0.1011408913490861
53,3,12,-0.9823936241786478
53,3,13,-0.31656481225570554
53,3,14,0.5694269884412426
53,3,15,0.042598238410234135
53,3,16,-0.8115313943701395
53,3,17,-0.15856347569062768
53,3,18,-0.5869360410761981
53,3,19,-0.18638748309560915
53,4,1,0.2771934238191731
53,4,2,-0.0511988617897996
53,4,3,-0.2690019386959146
53,4,4,-0.9411838197947445
53,4,5,0.9099743486750991
53,4,6,-0.029514734665271325
53,4,7,-0.5538101751842415
53,4,8,-0.7528310798739211
53,4,9,0.74738348718198
53,4,10,0.9584851961761309
53,4,11,0.11086118240655374
53,4,12,-0.9716299403607325
53,4,13,-0.3095908191460067
53,4,14,0.5627184039799267
53,4,15,0.05070041873526443
53,4,16,-0.8059876812500268
53,4,17,-0.14837250524765944
53,4,18,-0.59350941546702
53,4,19,-0.15338640336952736
53,5,1,0.36071495958105904
53,5,2,-0.11595977475345354
53,5,3,-0.26851983310727345
53,5,4,-0.9293873675807046
53,5,5,0.9080679768879985
53,5,6,-0.0699687057344257
53,5,7,-0.5752227796394083
