score
3.1386588
3.3633385
3.3633385
2.9805448
2.9805448
2.9805448
2.9805448
2.9227371
3.2897153
3.447636
3.3633385
3.3633385
2.9805448
2.9805448
2.9805448
3.3633385
3.3750966
2.9805448
3.3633385
3.3114913
3.3633385
3.3633385
3.3633385
3.3633385
3.4242961
3.289951
3.0852947
3.0852947
3.0852947
2.9749708
3.1136246
3.0346515
3.1601307
2.9216766
3.47961
3.6462579
3.8421466
3.0443425
4.032222
3.7832558
4.7438273
4.0276904
3.186461
3.7037406
3.221076
3.2511625
3.5357647
3.4242961
3.255974
3.4049656
3.9702687
3.5732877
3.8090856
3.7578351
3.50755
3.462913
3.2753174
3.5079217
3.2075462
3.5624092
3.0577173
3.5624092
3.5624092
3.5624092
3.4242961
4.4450006
3.5781114
3.0665178
4.442077
3.4439936
3.197543
3.8428507
3.1069872
3.453742
3.4286177
3.0128467
2.2587993
3.7551608
2.9952657
