score
3.9676316
3.5897005
3.295617
3.4242961
3.5498397
3.0945337
4.124171
3.255974
3.0463533
3.4613125
3.4242961
3.255974
3.255974
3.255974
3.255974
3.255974
3.289951
3.4659953
3.4659953
3.4777539
3.4242961
3.255974
3.3633385
3.4659953
3.4659953
3.3633385
3.3633385
2.9805448
3.3633385
3.0944674
3.3633385
3.360949
2.9805448
3.3884363
3.4123778
3.4190366
3.4545197
3.3843677
3.331413
3.3382084
3.7244167
3.3348157
3.072749
2.4875677
3.3479276
3.3633385
3.3633385
3.3633385
3.3633385
3.3633385
3.3715174
2.9211574
3.8447857
3.5840776
3.2124138
3.4467592
3.3585615
3.4397566
3.3984294
3.3633385
2.9805448
3.3633385
3.3583844
3.4231958
3.3583844
3.3736296
3.1804967
4.2094855
3.1888661
2.8435311
3.7348456
4.1435456
4.1435456
3.0658054
3.201051
3.424906
4.097066
2.9251528
2.9322772
