pid,measure,feature,feature_value
54,1,1,-0.5137899425510726
54,1,2,-0.08364839555133807
54,1,3,0.6055551074105743
54,1,4,0.2967762405590111
54,1,5,-0.22614520190723986
54,1,6,0.374139036084145
54,1,7,0.46406344950717915
54,1,8,0.0461465805641641
54,1,9,0.6490663021536871
54,1,10,0.17099970715762502
54,1,11,-0.15395012097470062
54,1,12,0.0397652567699629
54,1,13,0.011592549190430068
54,1,14,0.18933721312813834
54,1,15,-0.18527340184573848
54,1,16,-0.09575554554970034
54,1,17,0.6143835961336985
54,1,18,-0.14534163069692052
54,1,19,-0.13426739784372155
54,2,1,-0.6828453523372883
54,2,2,-0.0273117803300853
54,2,3,0.5920962869640165
54,2,4,0.2316743006127202
54,2,5,-0.25634717514662864
54,2,6,0.3909840726014424
54,2,7,0.3969023241124652
54,2,8,-0.1101911590935869
54,2,9,0.49782509536932595
54,2,10,0.007188278091724065
54,2,11,-0.17241806157903117
54,2,12,0.06486326607736426
54,2,13,0.14916334591235558
54,2,14,0.15046651892548857
54,2,15,-0.16044134621448636
54,2,16,-0.09994666259913987
54,2,17,0.6215893763239628
54,2,18,-0.33742217554995946
54,2,19,-0.10539851740603223
54,3,1,-0.42287543834690233
54,3,2,-0.21614123704636934
54,3,3,0.6439009342111761
54,3,4,0.04222532827434722
54,3,5,0.1369838408697468
54,3,6,0.3205337260061141
54,3,7,0.40963329192473696
54,3,8,-0.3955754890443218
54,3,9,0.573537022560596
54,3,10,0.11279887399906818
54,3,11,-0.00032393548863407506
54,3,12,0.04069453020309721
54,3,13,0.06050025690929606
54,3,14,0.09466239771905616
54,3,15,0.06914472915502512
54,3,16,0.06956106399070339
54,3,17,0.7905384046397184
54,3,18,-0.2860391431011665
54,3,19,-0.16536500919837904
54,4,1,-0.2942532006107157
54,4,2,-0.11776086560099419
54,4,3,0.5006770574376831
54,4,4,0.26157883595400433
54,4,5,-0.05532237349967206
54,4,6,0.2595697123740326
54,4,7,0.47015144204092074
54,4,8,-0.24759456144287728
54,4,9,0.6203839803976496
54,4,10,0.25002158429191534
54,4,11,-0.04613367398870383
54,4,12,0.14554559370002673
54,4,13,0.18532522370175242
54,4,14,-0.10819631096829141
54,4,15,-0.2867474403180884
54,4,16,0.14997958903312636
54,4,17,0.6338029077927849
54,4,18,-0.3929967161565403
54,4,19,0.06166556423001279
54,5,1,-0.2932595898544539
54,5,2,-0.24739431396907052
54,5,3,0.695274188951287
54,5,4,0.3003102955850223
54,5,5,-0.17147744600382597
54,5,6,0.056858647087782765
54,5,7,0.4557488771523792
54,5,8,-0.03770392022563007
54,5,9,0.7536506297577719
54,5,10,0.39590147785177865
54,5,11,0.09357550762196842
54,5,12,0.10435015148115179
54,5,13,0.47156451649963893
54,5,14,-0.29347900163727736
54,5,15,-0.314562479314035
54,5,16,-0.005147083627275673
54,5,17,0.3660035913523989
54,5,18,-0.282871361042382
54,5,19,0.06663596466140564
54,6,1,-0.23511077410608516
54,6,2,-0.18549261807438744
54,6,3,0.45683342059938337
54,6,4,0.24195067243747026
54,6,5,-0.09168273877531263
54,6,6,0.10486289452443431
54,6,7,0.5005741959423486
54,6,8,-0.2385147856066262
54,6,9,0.6861058270743776
54,6,10,0.24874852662152303
54,6,11,-0.06767944173194507
54,6,12,0.0559542090347005
54,6,13,0.23365448217499263
54,6,14,-0.07109088429108401
54,6,15,-0.03250980581959484
54,6,16,0.08892210050604521
54,6,17,0.5624084256471253
54,6,18,-0.3319675829846358
54,6,19,-0.09332578494223087
54,7,1,-0.31644292824775144
54,7,2,-0.07152051681057048
54,7,3,0.6692912970081679
54,7,4,0.432703600005671
54,7,5,-0.0835834715656898
54,7,6,0.08136275836984086
54,7,7,0.5718400034417535
54,7,8,-0.13896636908210291
54,7,9,0.6067264769106744
54,7,10,0.49947322594475896
54,7,11,-0.01649333233600736
54,7,12,0.19611433856978522
54,7,13,0.23627803696853866
54,7,14,-0.05694664646592018
54,7,15,-0.12301012628399643
54,7,16,0.2741029074505652
54,7,17,0.562045868209198
54,7,18,-0.4047240999496937
54,7,19,-0.00641114580568114
54,8,1,-0.44085371130044015
54,8,2,-0.31258855548531905
54,8,3,0.7019727016151307
54,8,4,0.32505454739230943
54,8,5,-0.01109134384339272
54,8,6,0.07970348120651027
54,8,7,0.5545913431100642
54,8,8,0.038412021888378556
54,8,9,0.6229750731983716
54,8,10,0.5094891196102214
54,8,11,0.239495294233254
54,8,12,0.127329722425517
54,8,13,0.24263315650347184
54,8,14,0.05317460201059032
54,8,15,-0.13149287522812658
54,8,16,0.5021429315232839
54,8,17,0.47924940441531994
54,8,18,-0.32126451195300443
54,8,19,-0.1528444576769432
54,9,1,-0.5889062117294371
54,9,2,-0.20610715684275793
54,9,3,0.6495665297298565
54,9,4,0.3699088081999775
54,9,5,-0.3275881472659815
54,9,6,0.4684106187871828
54,9,7,0.43923041610505953
54,9,8,0.11939139630079953
54,9,9,0.6101369416989453
54,9,10,0.13818923679606
54,9,11,-0.0963472924791331
54,9,12,0.110497983592027
54,9,13,0.10426840983657049
54,9,14,0.13550506020868558
54,9,15,-0.10709182099557613
54,9,16,-0.09427520045524973
54,9,17,0.5803915874550043
54,9,18,0.01048258370085331
54,9,19,-0.17415047600330258
54,10,1,-0.5609529159327273
