score
3.06209
3.036661
3.06209
3.004147
3.0282629
3.3513365
3.4523327
3.5098581
3.3919353
3.5666196
3.2129526
3.3439353
3.1436563
3.2382927
3.1992064
3.2001767
3.3661208
3.1238296
3.0880194
3.3147426
3.5169404
3.1368437
3.1150968
3.3767512
3.3942127
3.070687
3.070687
3.392146
3.2001767
3.3094115
3.1890247
3.118698
3.1805959
3.371055
3.3942127
4.7547708
4.044025
4.32823
4.4151325
4.4555006
4.1159563
3.3723943
3.4038723
3.351062
6.574468
4.7803135
4.81782
4.449327
2.9678743
3.2618353
3.070687
3.070687
3.1436563
3.0522377
3.1150968
3.1678922
3.1893332
3.1951323
3.4125051
3.0880194
3.1238296
3.1150968
3.1150968
3.0880194
3.176855
3.8614547
3.0702705
3.1158838
2.9441695
3.0228338
4.073387
3.343658
3.2790337
3.0971544
3.0126178
2.9451041
2.9361885
2.8642888
3.0080948
