pid,measure,feature,feature_value,guideline_value,difference,critical_score
59.0,1.0,1.0,-0.7453330570343027,0.6666666666666666,-1.4119997237009694,1.0
59.0,1.0,6.0,0.3393060969051487,0.3333333333333333,0.005972763571815365,1.0
59.0,1.0,9.0,0.6019576740326138,0.3333333333333333,0.2686243406992805,1.0
59.0,1.0,11.0,-0.21540870317913896,0.6666666666666666,-0.8820753698458056,1.0
59.0,1.0,12.0,-0.1378910948509302,0.0,-0.1378910948509302,1.0
59.0,1.0,13.0,-0.10784849098235773,1.0,-1.1078484909823578,2.0
59.0,1.0,15.0,-0.3062677532049577,1.0,-1.3062677532049576,1.0
59.0,1.0,18.0,-0.11062335180509596,1.0,-1.1106233518050959,1.0
59.0,1.0,19.0,-0.35863748893556746,1.0,-1.3586374889355675,1.0
59.0,2.0,1.0,-0.6592660546650418,0.6666666666666666,-1.3259327213317085,1.0
59.0,2.0,6.0,0.1946799400895729,0.3333333333333333,-0.13865339324376041,1.0
59.0,2.0,9.0,0.5847618827062551,0.3333333333333333,0.25142854937292175,1.0
59.0,2.0,11.0,-0.10710370706418516,0.6666666666666666,-0.7737703737308518,1.0
59.0,2.0,12.0,0.04226468493116875,0.0,0.04226468493116875,1.0
59.0,2.0,13.0,-0.04370706200003871,1.0,-1.0437070620000388,2.0
59.0,2.0,15.0,-0.32086040566800395,1.0,-1.320860405668004,1.0
59.0,2.0,18.0,-0.2689820219561604,1.0,-1.2689820219561603,1.0
59.0,2.0,19.0,-0.13705695434063891,1.0,-1.1370569543406388,1.0
59.0,3.0,1.0,-0.6195904169096754,0.6666666666666666,-1.286257083576342,1.0
59.0,3.0,9.0,0.5236620734683783,0.3333333333333333,0.19032874013504503,1.0
59.0,3.0,11.0,-0.12462153168341115,0.6666666666666666,-0.7912881983500778,1.0
59.0,3.0,13.0,-0.0526674089745256,1.0,-1.0526674089745256,1.0
59.0,3.0,15.0,-0.12177785099143755,1.0,-1.1217778509914376,1.0
59.0,3.0,18.0,-0.2721888093867684,1.0,-1.2721888093867684,1.0
59.0,3.0,19.0,-0.4596200509638437,1.0,-1.4596200509638437,1.0
