pid,measure,feature,feature_value
54,1,1,0.409417986869812
54,1,2,0.4749712646007538
54,1,3,0.580005407333374
54,1,4,0.5329477190971375
54,1,5,0.4532548487186432
54,1,6,0.5447377562522888
54,1,7,0.5584421753883362
54,1,8,0.4947519302368164
54,1,9,0.586636483669281
54,1,10,0.5137794613838196
54,1,11,0.4642573297023773
54,1,12,0.4937794208526611
54,1,13,0.4894859194755554
54,1,14,0.5165740847587585
54,1,15,0.4594836831092834
54,1,16,0.4731261432170868
54,1,17,0.5813508629798889
54,1,18,0.4655692577362061
54,1,19,0.4672569632530213
54,2,1,0.3836540579795837
54,2,2,0.4835569262504578
54,2,3,0.5779542922973633
54,2,4,0.5230262279510498
54,2,5,0.4486520886421204
54,2,6,0.5473049283027649
54,2,7,0.5482068657875061
54,2,8,0.4709261655807495
54,2,9,0.5635874271392822
54,2,10,0.4888147115707398
54,2,11,0.4614428281784058
54,2,12,0.4976043403148651
54,2,13,0.51045161485672
54,2,14,0.5106502175331116
54,2,15,0.4632680714130402
54,2,16,0.4724874198436737
54,2,17,0.5824490189552307
54,2,18,0.4362963140010834
54,2,19,0.4716565608978272
54,3,1,0.4232732951641083
54,3,2,0.4547794461250305
54,3,3,0.5858492851257324
54,3,4,0.4941543340682984
54,3,5,0.5085954666137695
54,3,6,0.5365683436393738
54,3,7,0.5501470565795898
54,3,8,0.4274337887763977
54,3,9,0.5751258730888367
54,3,10,0.5049096941947937
54,3,11,0.4876698553562164
54,3,12,0.4939210414886474
54,3,13,0.4969394207000733
54,3,14,0.5021457076072693
54,3,15,0.4982568323612213
54,3,16,0.4983202815055847
54,3,17,0.6081967353820801
54,3,18,0.44412705302238464
54,3,19,0.4625177085399628
54,4,1,0.4428752362728119
54,4,2,0.4697725474834442
54,4,3,0.5640220642089844
54,4,4,0.5275836586952211
54,4,5,0.4792881309986114
54,4,6,0.5272774696350098
54,4,7,0.5593699812889099
54,4,8,0.4499859809875488
54,4,9,0.582265317440033
54,4,10,0.5258223414421082
54,4,11,0.4806884825229645
54,4,12,0.5099002718925476
54,4,13,0.5159626603126526
54,4,14,0.4712301790714264
54,4,15,0.4440191090106964
54,4,16,0.5105760097503662
54,4,17,0.5843103528022766
54,4,18,0.42782679200172413
54,4,19,0.4971170127391815
54,5,1,0.44302666187286377
54,5,2,0.4500164985656738
54,5,3,0.5936785340309143
54,5,4,0.5334863066673279
54,5,5,0.4615861773490906
54,5,6,0.4963844418525696
54,5,7,0.5571750402450562
54,5,8,0.4819731712341309
54,5,9,0.6025750637054443
54,5,10,0.5480543375015259
54,5,11,0.5019800662994385
54,5,12,0.5036221146583557
54,5,13,0.5595853328704834
54,5,14,0.4429932236671448
54,5,15,0.4397801160812378
54,5,16,0.4869348108768463
54,5,17,0.5434979200363159
54,5,18,0.4446098208427429
54,5,19,0.4978744983673096
54,6,1,0.4518885016441345
54,6,2,0.4594502747058869
54,6,3,0.5573403239250183
54,6,4,0.5245923399925232
54,6,5,0.4737468361854553
54,6,6,0.5037002563476562
54,6,7,0.5640063881874084
54,6,8,0.4513697326183319
54,6,9,0.5922812819480896
54,6,10,0.5256283283233643
54,6,11,0.477404922246933
54,6,12,0.4962466061115265
54,6,13,0.5233280062675476
54,6,14,0.4768850207328797
54,6,15,0.4827647507190704
54,6,16,0.5012708902359009
54,6,17,0.5734298825263977
54,6,18,0.43712759017944336
54,6,19,0.4734964370727539
54,7,1,0.4394935369491577
54,7,2,0.4768195450305938
54,7,3,0.589718759059906
54,7,4,0.5536629557609558
54,7,5,0.4749811589717865
54,7,6,0.5001188516616821
54,7,7,0.5748672485351562
54,7,8,0.4665408432483673
54,7,9,0.5801839232444763
54,7,10,0.5638386011123657
54,7,11,0.4852056503295898
54,7,12,0.5176069140434265
54,7,13,0.5237278342247009
54,7,14,0.4790405929088593
54,7,15,0.4689725637435913
54,7,16,0.5294923186302185
54,7,17,0.5733746290206909
54,7,18,0.42603954672813416
54,7,19,0.4867421686649322
54,8,1,0.4205334186553955
54,8,2,0.4400809407234192
54,8,3,0.5946993827819824
54,8,4,0.5372573137283325
54,8,5,0.4860289096832275
54,8,6,0.4998659789562225
54,8,7,0.572238564491272
54,8,8,0.4935731887817383
54,8,9,0.5826601982116699
54,8,10,0.5653650164604187
54,8,11,0.5242181420326233
54,8,12,0.5071241855621338
54,8,13,0.5246963500976562
54,8,14,0.4958229959011078
54,8,15,0.4676797986030578
54,8,16,0.5642454624176025
54,8,17,0.560756504535675
54,8,18,0.4387587308883667
54,8,19,0.4644258320331574
54,9,1,0.3979703187942505
54,9,2,0.4563086330890656
54,9,3,0.5867127180099487
54,9,4,0.5440930724143982
54,9,5,0.4377950131893158
54,9,6,0.5591046810150146
54,9,7,0.5546576380729675
54,9,8,0.5059143900871277
54,9,9,0.5807036757469177
54,9,10,0.5087791681289673
54,9,11,0.4730359613895416
54,9,12,0.5045590400695801
54,9,13,0.5036096572875977
54,9,14,0.5083701014518738
54,9,15,0.4713985025882721
54,9,16,0.4733517467975617
54,9,17,0.5761705040931702
54,9,18,0.4893167614936829
54,9,19,0.4611788094043732
54,10,1,0.4022303819656372
54,10,2,0.4852492213249207
54,10,3,0.5733174085617065
54,10,4,0.5196596980094911
54,10,5,0.4580940902233124
54,10,6,0.5487515330314636
54,10,7,0.5460020303726196
54,10,8,0.4748281240463257
54,10,9,0.570372998714447
54,10,10,0.523018479347229
54,10,11,0.452560544013977
54,10,12,0.4771345257759094
54,10,13,0.4808493852615357
54,10,14,0.4982982575893402
54,10,15,0.4553386867046356
54,10,16,0.4783693253993988
54,10,17,0.5983583927154541
54,10,18,0.43690624833107
54,10,19,0.4732688069343567
54,11,1,0.3965857923030853
54,11,2,0.4716303646564484
54,11,3,0.5697044134140015
54,11,4,0.5211774110794067
54,11,5,0.4929030239582062
54,11,6,0.542705237865448
54,11,7,0.5683878064155579
54,11,8,0.4590001702308655
54,11,9,0.5602834224700928
54,11,10,0.5060199499130249
54,11,11,0.4585890471935272
54,11,12,0.5450367331504822
54,11,13,0.5119305849075317
54,11,14,0.5481386780738831
54,11,15,0.5171002149581909
54,11,16,0.48516699671745295
54,11,17,0.5890008807182312
54,11,18,0.4362969994544983
54,11,19,0.4696014821529389
54,12,1,0.4289590418338776
54,12,2,0.4973499178886414
54,12,3,0.5282396674156189
54,12,4,0.5098626613616943
54,12,5,0.4621942639350891
54,12,6,0.5391761660575867
54,12,7,0.5443557500839233
54,12,8,0.42420724034309387
54,12,9,0.6024351119995117
54,12,10,0.4955160021781922
54,12,11,0.4581015408039093
54,12,12,0.5003930926322937
54,12,13,0.5277994871139526
54,12,14,0.4949553310871124
54,12,15,0.5077691674232483
54,12,16,0.4606233835220337
54,12,17,0.5996100306510925
54,12,18,0.4281764924526215
54,12,19,0.4765634536743164
54,13,1,0.44778141379356384
54,13,2,0.4556780457496643
54,13,3,0.6053199768066406
54,13,4,0.5207939743995667
54,13,5,0.461896002292633
54,13,6,0.5045278072357178
54,13,7,0.5736192464828491
54,13,8,0.4814177453517914
54,13,9,0.6042907238006592
54,13,10,0.5624608993530273
54,13,11,0.4851575493812561
54,13,12,0.4954071342945099
54,13,13,0.5274720788002014
54,13,14,0.4798925518989563
54,13,15,0.4646159112453461
54,13,16,0.4960709810256958
54,13,17,0.5553441047668457
54,13,18,0.4244574308395386
54,13,19,0.4921593964099884
54,14,1,0.4343872666358948
54,14,2,0.4169517755508423
54,14,3,0.5969675183296204
54,14,4,0.5065224766731262
54,14,5,0.4743605852127075
54,14,6,0.502914547920227
54,14,7,0.5306464433670044
54,14,8,0.5043284893035889
54,14,9,0.5949823260307312
54,14,10,0.5751832127571106
54,14,11,0.5355326533317566
54,14,12,0.4997537136077881
54,14,13,0.5006371140480042
54,14,14,0.4717407822608948
54,14,15,0.4724563360214234
54,14,16,0.5704306364059448
54,14,17,0.5517478585243225
54,14,18,0.4436843991279602
54,14,19,0.4644606113433838
54,15,1,0.4425084590911865
54,15,2,0.44033241271972656
54,15,3,0.5992066860198975
54,15,4,0.536451518535614
54,15,5,0.4509192705154419
54,15,6,0.4943570792675018
54,15,7,0.5803123712539673
54,15,8,0.5215706825256348
54,15,9,0.5917079448699951
54,15,10,0.5714354515075684
54,15,11,0.4873883128166199
54,15,12,0.4854859113693237
54,15,13,0.5219623446464539
54,15,14,0.4825533926486969
54,15,15,0.4376194477081299
54,15,16,0.5273464918136597
54,15,17,0.5525091886520386
54,15,18,0.43985581398010254
54,15,19,0.4879676103591919
54,16,1,0.4100405275821686
54,16,2,0.4670425355434418
54,16,3,0.5660894513130188
54,16,4,0.5143032670021057
54,16,5,0.4617798626422882
54,16,6,0.5318393707275391
54,16,7,0.5643448233604431
54,16,8,0.4727198779582977
54,16,9,0.569927453994751
54,16,10,0.5043808817863464
54,16,11,0.4637506306171417
54,16,12,0.5088337659835815
54,16,13,0.5023357272148132
54,16,14,0.5383293032646179
54,16,15,0.4785743355751038
54,16,16,0.4473490118980408
54,16,17,0.5644542574882507
54,16,18,0.4409217238426209
54,16,19,0.4685862064361572
54,17,1,0.4457276165485382
54,17,2,0.4398201406002045
54,17,3,0.5618093609809875
54,17,4,0.5319312214851379
54,17,5,0.457368016242981
54,17,6,0.5118693113327026
54,17,7,0.5606202483177185
54,17,8,0.4754598736763001
54,17,9,0.5797000527381897
54,17,10,0.5173881053924559
54,17,11,0.4726991057395935
54,17,12,0.4909269511699677
54,17,13,0.5472677350044249
54,17,14,0.5244017839431763
54,17,15,0.4673170745372772
54,17,16,0.4888687133789063
54,17,17,0.5608442425727844
54,17,18,0.4582522511482239
54,17,19,0.4664806127548218
54,18,1,0.4777008891105652
54,18,2,0.4345488846302033
54,18,3,0.5659523010253906
54,18,4,0.5307602882385254
54,18,5,0.4651583433151245
54,18,6,0.4786000549793243
54,18,7,0.5739479660987854
54,18,8,0.4861022531986237
54,18,9,0.5773961544036865
54,18,10,0.563830554485321
54,18,11,0.4980933368206024
54,18,12,0.4997855126857758
54,18,13,0.5885134935379028
54,18,14,0.4968677461147308
54,18,15,0.4298679828643799
54,18,16,0.5640593767166138
54,18,17,0.5400607585906982
54,18,18,0.3977004885673523
54,18,19,0.499216765165329
54,19,1,0.4573100209236145
54,19,2,0.4313926100730896
54,19,3,0.5734845399856567
54,19,4,0.5240984559059143
54,19,5,0.4665049612522125
54,19,6,0.4770806431770325
54,19,7,0.5679171085357666
54,19,8,0.5044149160385132
54,19,9,0.5851892828941345
54,19,10,0.5605003237724304
54,19,11,0.4996235966682434
54,19,12,0.5183618068695068
54,19,13,0.5645966529846191
54,19,14,0.5020309090614319
54,19,15,0.44084760546684265
54,19,16,0.4996151328086853
54,19,17,0.542971134185791
54,19,18,0.4339503347873688
54,19,19,0.4944888055324554
54,20,1,0.4268513023853302
54,20,2,0.4818440973758698
54,20,3,0.5299497246742249
54,20,4,0.5368135571479797
54,20,5,0.4795827269554138
54,20,6,0.4922668933868408
54,20,7,0.5620778799057007
54,20,8,0.4875905215740204
54,20,9,0.5910513997077942
54,20,10,0.5196496844291687
54,20,11,0.4517934620380402
54,20,12,0.5179969668388367
54,20,13,0.5766013264656067
54,20,14,0.5082932710647583
54,20,15,0.457519143819809
54,20,16,0.4764049053192138
54,20,17,0.5676573514938354
54,20,18,0.43841198086738586
54,20,19,0.4726803004741669
54,21,1,0.4230952560901642
54,21,2,0.4730181396007538
54,21,3,0.5352839827537537
54,21,4,0.5038686990737915
54,21,5,0.4948489964008331
54,21,6,0.500315248966217
54,21,7,0.5733033418655396
54,21,8,0.4666971564292908
54,21,9,0.5849275588989258
54,21,10,0.5090567469596863
54,21,11,0.4432381391525269
54,21,12,0.5245069265365601
54,21,13,0.5428636074066162
54,21,14,0.5091140866279602
54,21,15,0.4617478847503662
54,21,16,0.4788452386856079
54,21,17,0.5912951231002808
54,21,18,0.4428138136863709
54,21,19,0.4579564332962036
54,22,1,0.4335344135761261
54,22,2,0.444517970085144
54,22,3,0.5398396849632263
54,22,4,0.5348084568977356
54,22,5,0.4612814486026764
54,22,6,0.48274350166320795
54,22,7,0.5885272026062012
54,22,8,0.4542874693870544
54,22,9,0.5955236554145813
54,22,10,0.5154911279678345
54,22,11,0.4825648963451386
54,22,12,0.5341695547103882
54,22,13,0.5498620271682739
54,22,14,0.4855214655399322
54,22,15,0.42496806383132935
54,22,16,0.5092558860778809
54,22,17,0.5805417895317078
54,22,18,0.4511813819408417
54,22,19,0.4564161896705627
54,23,1,0.41499584913253773
54,23,2,0.4562398195266724
54,23,3,0.5338358879089355
54,23,4,0.4996290504932404
54,23,5,0.4579683542251587
54,23,6,0.475450336933136
54,23,7,0.5560912489891052
54,23,8,0.4600017368793488
54,23,9,0.6401185393333435
54,23,10,0.5222678780555725
54,23,11,0.4866479635238648
54,23,12,0.5210885405540466
54,23,13,0.5526134967803955
54,23,14,0.4614613056182861
54,23,15,0.4282303154468536
54,23,16,0.4999074637889862
54,23,17,0.5622230768203735
54,23,18,0.4554872810840607
54,23,19,0.4683885276317597
54,24,1,0.4070615768432617
54,24,2,0.4630844593048096
54,24,3,0.5470236539840698
54,24,4,0.5185709595680237
54,24,5,0.4843517541885376
54,24,6,0.4751714169979096
54,24,7,0.5400586724281311
54,24,8,0.48450621962547297
54,24,9,0.5883770585060121
54,24,10,0.5479580163955688
54,24,11,0.4495390057563782
54,24,12,0.5223600268363953
54,24,13,0.5110892057418823
54,24,14,0.5182061791419983
54,24,15,0.4298017621040344
