pid,measure,feature,feature_value,guideline_value,difference,critical_score
58.0,1.0,1.0,0.4830776078899133,0.6666666666666666,-0.18358905877675336,1.0
58.0,1.0,6.0,0.4032306710600182,0.3333333333333333,0.06989733772668488,1.0
58.0,1.0,9.0,0.8601815966891322,0.3333333333333333,0.5268482633557989,1.0
58.0,1.0,11.0,0.14197910207470074,0.6666666666666666,-0.5246875645919659,1.0
58.0,1.0,12.0,-0.9786738176882396,0.0,-0.9786738176882396,1.0
58.0,1.0,13.0,-0.20896862168034325,1.0,-1.2089686216803432,2.0
58.0,1.0,15.0,0.31474972156360725,1.0,-0.6852502784363927,1.0
58.0,1.0,18.0,0.32682920403130145,1.0,-0.6731707959686986,1.0
58.0,1.0,19.0,-0.3389380381668751,1.0,-1.3389380381668752,1.0
58.0,2.0,1.0,0.4637535791123362,0.6666666666666666,-0.2029130875543304,1.0
58.0,2.0,6.0,0.4243708053982109,0.3333333333333333,0.09103747206487761,1.0
58.0,2.0,9.0,0.8677240508722184,0.3333333333333333,0.5343907175388851,1.0
58.0,2.0,11.0,0.14248016046811052,0.6666666666666666,-0.5241865061985561,1.0
58.0,2.0,12.0,-0.9848996068956546,0.0,-0.9848996068956546,1.0
58.0,2.0,13.0,-0.20013977865144567,1.0,-1.2001397786514456,2.0
58.0,2.0,15.0,0.3181210032908535,1.0,-0.6818789967091465,1.0
58.0,2.0,18.0,0.3239545895030578,1.0,-0.6760454104969422,1.0
58.0,2.0,19.0,-0.3498331692798511,1.0,-1.349833169279851,1.0
58.0,3.0,1.0,0.4681003993444639,0.6666666666666666,-0.19856626732220273,1.0
58.0,3.0,9.0,0.863211751945588,0.3333333333333333,0.5298784186122547,1.0
58.0,3.0,11.0,0.1579930947312369,0.6666666666666666,-0.5086735719354297,1.0
58.0,3.0,13.0,-0.20029855499658988,1.0,-1.2002985549965899,1.0
58.0,3.0,15.0,0.33918302059169725,1.0,-0.6608169794083028,1.0
58.0,3.0,18.0,0.3260286199562221,1.0,-0.6739713800437779,1.0
58.0,3.0,19.0,-0.3514059102241104,1.0,-1.3514059102241105,1.0
58.0,4.0,1.0,0.485713942342693,0.6666666666666666,-0.18095272432397363,1.0
58.0,4.0,9.0,0.8656927767856504,0.3333333333333333,0.5323594434523171,1.0
58.0,4.0,11.0,0.13648895348823764,0.6666666666666666,-0.530177713178429,1.0
58.0,4.0,13.0,-0.19138974600638206,1.0,-1.191389746006382,1.0
58.0,4.0,15.0,0.3293053754459663,1.0,-0.6706946245540337,1.0
58.0,4.0,18.0,0.3246740520393516,1.0,-0.6753259479606484,1.0
58.0,4.0,19.0,-0.33472064261201184,1.0,-1.334720642612012,1.0
58.0,5.0,1.0,0.4824443514332975,0.6666666666666666,-0.18422231523336913,1.0
58.0,5.0,4.0,-0.8453247993166377,-0.3333333333333333,-0.5119914659833045,1.0
58.0,5.0,9.0,0.8796121697099571,0.3333333333333333,0.5462788363766238,1.0
58.0,5.0,10.0,0.984778502376214,0.3333333333333333,0.6514451690428806,2.0
58.0,5.0,11.0,0.14478183968396352,0.6666666666666666,-0.5218848269827031,1.0
58.0,5.0,12.0,-0.9793187454773586,0.6666666666666666,-1.6459854121440252,2.0
58.0,5.0,13.0,-0.19776113797571904,0.7777777777777777,-0.9755389157534967,3.0
58.0,5.0,15.0,0.31684640133529296,-0.11111111111111108,0.427957512446404,3.0
58.0,5.0,16.0,-0.9141884344721704,0.6666666666666666,-1.580855101138837,2.0
58.0,5.0,17.0,-0.08722137004803276,0.6666666666666666,-0.7538880367146994,2.0
58.0,5.0,18.0,0.30037988453932085,0.7777777777777777,-0.4773978932384568,3.0
58.0,5.0,19.0,-0.3081204047017212,1.0,-1.3081204047017212,1.0
58.0,6.0,1.0,0.4833782891490581,0.6666666666666666,-0.18328837751760851,1.0
58.0,6.0,4.0,-0.8369580717202227,-0.3333333333333333,-0.5036247383868895,1.0
58.0,6.0,9.0,0.8709566633023955,0.3333333333333333,0.5376233299690623,1.0
58.0,6.0,10.0,0.970050205219004,0.3333333333333333,0.6367168718856706,2.0
58.0,6.0,11.0,0.14224835162651006,0.6666666666666666,-0.5244183150401566,1.0
58.0,6.0,12.0,-0.9773956334425046,0.6666666666666666,-1.6440623001091712,2.0
58.0,6.0,13.0,-0.19766083385083946,0.7777777777777777,-0.9754386116286171,3.0
58.0,6.0,15.0,0.3300363937570159,-0.11111111111111108,0.4411475048681269,3.0
58.0,6.0,16.0,-0.9267666641783232,0.6666666666666666,-1.5934333308449897,2.0
58.0,6.0,17.0,-0.07911083397795292,0.6666666666666666,-0.7457775006446196,2.0
58.0,6.0,18.0,0.3043735602949127,0.7777777777777777,-0.473404217482865,3.0
58.0,6.0,19.0,-0.3268862895585948,1.0,-1.326886289558595,1.0
58.0,7.0,1.0,0.4877588522434728,0.6666666666666666,-0.1789078144231938,2.0
58.0,7.0,4.0,-0.8564959978885288,0.6666666666666666,-1.5231626645551954,2.0
58.0,7.0,9.0,0.8662104754947084,0.3333333333333333,0.5328771421613752,1.0
58.0,7.0,11.0,0.15512287139740044,0.6666666666666666,-0.5115437952692662,1.0
58.0,7.0,13.0,-0.20235571401861085,1.0,-1.2023557140186107,1.0
58.0,7.0,15.0,0.33802004742027725,1.0,-0.6619799525797228,2.0
