pid,measure,feature,feature_value
58,1,1,0.7129703760147095
58,1,2,0.6252598166465759
58,1,3,0.5161095261573792
58,1,4,0.3679742217063904
58,1,5,0.8436300754547119
58,1,6,0.6923778653144836
58,1,7,0.4765340387821198
58,1,8,0.3845547437667847
58,1,9,0.8102254271507263
58,1,10,0.8395022749900818
58,1,11,0.6250011324882507
58,1,12,0.3359849452972412
58,1,13,0.5344917774200441
58,1,14,0.6653644442558289
58,1,15,0.6695586442947388
58,1,16,0.34860122203826904
58,1,17,0.5713352560997009
58,1,18,0.6726739406585693
58,1,19,0.5009726881980896
58,2,1,0.7079867124557495
58,2,2,0.6257544159889221
58,2,3,0.5190351605415344
58,2,4,0.3699658811092377
58,2,5,0.8426997065544128
58,2,6,0.6978299021720886
58,2,7,0.47454833984375
58,2,8,0.3865980803966522
58,2,9,0.8121706247329712
58,2,10,0.8392336964607239
58,2,11,0.6251303553581238
58,2,12,0.3343793153762817
58,2,13,0.5367687344551086
58,2,14,0.6658465266227722
58,2,15,0.6704280972480774
58,2,16,0.3497545421123505
58,2,17,0.5704063773155212
58,2,18,0.671932578086853
58,2,19,0.4981628358364105
58,3,1,0.7091077566146851
58,3,2,0.6231769323348999
58,3,3,0.5154516100883484
58,3,4,0.3660208582878113
58,3,5,0.8453221321105957
58,3,6,0.6999505162239075
58,3,7,0.4738444089889526
58,3,8,0.3830689489841461
58,3,9,0.8110069036483765
58,3,10,0.8371348977088928
58,3,11,0.6291311383247375
58,3,12,0.3337998390197754
58,3,13,0.536727786064148
58,3,14,0.6672655344009399
58,3,15,0.6758599877357483
58,3,16,0.35020655393600464
58,3,17,0.5724625587463379
58,3,18,0.6724674701690674
58,3,19,0.497757226228714
58,4,1,0.7136502861976624
58,4,2,0.6249238848686218
58,4,3,0.5164334177970886
58,4,4,0.3709487020969391
58,4,5,0.8428311944007874
58,4,6,0.6968669891357422
58,4,7,0.4792886078357697
58,4,8,0.3848239183425903
58,4,9,0.8116467595100403
58,4,10,0.838551938533783
58,4,11,0.6235852241516113
58,4,12,0.3379371762275696
58,4,13,0.5390253663063049
58,4,14,0.6643074750900269
58,4,15,0.6733125448226929
58,4,16,0.3487517535686493
58,4,17,0.5693386793136597
58,4,18,0.6721181273460388
