pid,measure,feature,feature_value,guideline_value,difference,critical_score
53.0,1.0,1.0,0.5040746233286533,0.6666666666666666,-0.16259204333801336,1.0
53.0,1.0,6.0,0.3593261475293439,0.3333333333333333,0.025992814196010572,1.0
53.0,1.0,9.0,0.8630068424221053,0.3333333333333333,0.5296735090887721,1.0
53.0,1.0,11.0,0.12276620736815234,0.6666666666666666,-0.5439004592985143,1.0
53.0,1.0,12.0,-0.9914884453525128,0.0,-0.9914884453525128,1.0
53.0,1.0,13.0,-0.23694590578411234,1.0,-1.2369459057841123,2.0
53.0,1.0,15.0,0.2910015193393358,1.0,-0.7089984806606642,1.0
53.0,1.0,18.0,0.2831395686659617,1.0,-0.7168604313340383,1.0
53.0,1.0,19.0,-0.30924409304973943,1.0,-1.3092440930497395,1.0
53.0,2.0,1.0,0.502930747934905,0.6666666666666666,-0.16373591873176163,1.0
53.0,2.0,6.0,0.3685828599065961,0.3333333333333333,0.0352495265732628,1.0
53.0,2.0,9.0,0.8611183863140248,0.3333333333333333,0.5277850529806916,1.0
53.0,2.0,11.0,0.12093314474160932,0.6666666666666666,-0.5457335219250573,1.0
53.0,2.0,12.0,-0.9854689049556912,0.0,-0.9854689049556912,1.0
53.0,2.0,13.0,-0.2301853621686409,1.0,-1.230185362168641,2.0
53.0,2.0,15.0,0.2891301428880626,1.0,-0.7108698571119374,1.0
53.0,2.0,18.0,0.2680406904358943,1.0,-0.7319593095641057,1.0
53.0,2.0,19.0,-0.3192915473759387,1.0,-1.3192915473759386,1.0
53.0,3.0,1.0,0.4962260594133172,0.6666666666666666,-0.17044060725334942,1.0
53.0,3.0,9.0,0.8636990301351508,0.3333333333333333,0.5303656968018176,1.0
53.0,3.0,11.0,0.1312079431482851,0.6666666666666666,-0.5354587235183815,1.0
53.0,3.0,13.0,-0.2269695397592195,1.0,-1.2269695397592195,1.0
53.0,3.0,15.0,0.3020555193863048,1.0,-0.6979444806136952,1.0
53.0,3.0,18.0,0.2709703131907055,1.0,-0.7290296868092945,1.0
53.0,3.0,19.0,-0.3214659723324562,1.0,-1.3214659723324562,1.0
53.0,4.0,1.0,0.5026343928086798,0.6666666666666666,-0.1640322738579868,1.0
53.0,4.0,9.0,0.8625669258562291,0.3333333333333333,0.5292335925228957,1.0
53.0,4.0,11.0,0.12412750217693502,0.6666666666666666,-0.5425391644897316,1.0
53.0,4.0,13.0,-0.2249024396731808,1.0,-1.2249024396731807,1.0
53.0,4.0,15.0,0.30634112840791805,1.0,-0.693658871592082,1.0
53.0,4.0,18.0,0.2877471522990112,1.0,-0.7122528477009888,1.0
53.0,4.0,19.0,-0.2992501857556932,1.0,-1.2992501857556933,1.0
53.0,5.0,1.0,0.5217149083304238,0.6666666666666666,-0.14495175833624285,1.0
53.0,5.0,4.0,-0.8305618416578484,-0.3333333333333333,-0.4972285083245151,1.0
53.0,5.0,9.0,0.8754837625260674,0.3333333333333333,0.5421504291927342,1.0
53.0,5.0,10.0,0.982091749031292,0.3333333333333333,0.6487584156979587,2.0
53.0,5.0,11.0,0.11206441754129216,0.6666666666666666,-0.5546022491253745,1.0
