pid,measure,feature,feature_value
20,1,1,0.9429658688211586
20,1,2,-0.9347635317468385
20,1,3,0.5144798571609857
20,1,4,-0.8413187251512647
20,1,5,0.6142467771497215
20,1,6,0.06599044904808449
20,1,7,-0.6319291698606325
20,1,8,-0.5926057446031763
20,1,9,0.4897191618315726
20,1,10,0.07203180864618619
20,1,11,-0.03221697930774314
20,1,12,-0.2867835462420697
20,1,13,-0.48840123851042816
20,1,14,0.6139351053288238
20,1,15,0.234721101569622
20,1,16,-0.6437176581735904
20,1,17,-0.15173542142883067
20,1,18,-0.33381915027412024
20,1,19,-0.004058019204397634
20,2,1,0.9927457024651916
20,2,2,-0.9512043335520435
20,2,3,0.5404967530127096
20,2,4,-0.8546399774264435
20,2,5,0.6221692664517164
20,2,6,0.006551280518738878
20,2,7,-0.6110636927753916
20,2,8,-0.6031650998230368
20,2,9,0.4970742543956683
20,2,10,0.10221867413652208
20,2,11,-0.0711322413230061
20,2,12,-0.24093347295898704
20,2,13,-0.45915595714761614
20,2,14,0.5882622716107799
20,2,15,0.1779130230632051
20,2,16,-0.6350310519473232
20,2,17,-0.199208974200493
20,2,18,-0.30157685895621333
20,2,19,0.005295533007795505
20,3,1,0.9788701907817736
20,3,2,-0.97555369455969
20,3,3,0.5911527106416503
20,3,4,-0.8838017914447784
20,3,5,0.6476101583495573
20,3,6,-0.016055572263495632
20,3,7,-0.5917532904622251
20,3,8,-0.5761631307525011
20,3,9,0.5023325838449011
20,3,10,0.0857603181408233
20,3,11,-0.0870039475976836
20,3,12,-0.27597990464223965
20,3,13,-0.4196546116755413
20,3,14,0.5939459787341741
20,3,15,0.17398949160855892
20,3,16,-0.6496045408953461
20,3,17,-0.21986130943728566
20,3,18,-0.26593924743826314
20,3,19,0.027516420104848338
20,4,1,0.983969739746668
20,4,2,-0.9709988917643156
20,4,3,0.5293374974893261
20,4,4,-0.8770510160450398
20,4,5,0.6487232072797116
20,4,6,0.028244182866872247
20,4,7,-0.574529118749625
20,4,8,-0.6088134720597594
20,4,9,0.4795094181346453
20,4,10,0.07109520764370614
20,4,11,-0.06048783321888185
20,4,12,-0.25089202185258863
20,4,13,-0.4486654596556289
20,4,14,0.6252064811656848
20,4,15,0.23107617210604015
20,4,16,-0.642719447625119
20,4,17,-0.1765930611909069
20,4,18,-0.2814948650312088
20,4,19,0.0024852769889873727
20,5,1,1.0
20,5,2,-0.9443930811347323
20,5,3,0.5444818940133471
20,5,4,-0.8663072851985725
